N	3gram	Propp_Isto_1	FransuaR
1	до сих пор	5	4
2	но в то	1	4
3	в связи с	3	4
4	большей или меньшей	2	3
5	в отличие от	2	3
6	шире и глубже	1	3
7	для того чтобы	1	3
8	по отношению к	3	2
9	связь и в	1	2
10	в своей книге	1	2
11	но и в	2	2
12	в этом отношении	1	2
13	можно было бы	3	2
14	в значительной степени	1	2
15	в большей или	1	2
16	в одном месте	2	2
17	не может быть	7	2
18	до наших дней	1	2
19	и культурной жизни	1	2
20	о том что	3	2
21	смысле этого слова	1	1
22	в другом месте	1	1
23	весь этот материал	1	1
24	но это конечно	1	1
25	в этом примере	1	1
26	что иное как	1	1
27	в последней главе	1	1
28	только в пределах	1	1
29	все дело в	1	1
30	между собой что	1	1
31	оно может быть	2	1
32	какой бы то	1	1
33	прежде всего в	1	1
34	дело в том	3	1
35	и в особенности	1	1
36	подобно тому как	1	1
37	мы не найдем	1	1
38	в средние века	1	1
39	о том как	1	1
40	в этом случае	1	1
41	как это делает	1	1
42	хотя в этом	1	1
43	может быть только	1	1
44	в нем и	1	1
45	они не могут	1	1
46	в таких случаях	2	1
47	для этой цели	1	1
48	прежде всего стремятся	1	1
49	бы то ни	2	1
50	за то что	1	1
51	и потому в	1	1
52	и в области	1	1
53	все же еще	1	1
54	это может быть	1	1
55	не что иное	1	1
56	в том чтобы	1	1
57	в первом случае	1	1
58	то ни было	2	1
59	дело не с	1	1
60	и в этом	1	1
61	как будто бы	2	1
62	не только для	1	1
63	как он был	1	1
64	с большей или	1	1
65	это конечно не	2	1
66	как мы увидим	2	1
67	с другой стороны	5	1
68	напомнить что в	1	1
69	само по себе	2	1
70	очень мало и	1	1
71	мы видели что	2	1
72	особое внимание на	1	1
73	что они не	1	1
74	только то что	1	1
75	есть не что	1	1
76	так как его	1	1
77	так например в	4	1
78	в одном из	1	1
79	но и для	1	1
80	с самого начала	2	1
81	чрезвычайно важно для	1	1
82	социальной и культурной	1	1
83	он пребывает в	1	1
84	мы знаем что	1	1
85	средние века и	1	1
86	каждый из этих	1	1
87	таким образом и	1	1
88	мы видим что	8	1
89	для него как	1	1
90	тех или иных	1	1
91	так и по	1	1
92	но все же	3	1
93	и здесь не	1	1
94	в том что	4	1
95	что и в	1	1
