N	3gram	Trubetskoy_1	Myshleni
1	в том что	7	31
2	заключается в том	1	14
3	с точки зрения	9	11
4	то же самое	1	7
5	в этом отношении	1	7
6	смысле этого слова	1	7
7	друг с другом	14	7
8	в самом деле	1	6
9	и того же	1	5
10	можно было бы	3	5
11	так же как	1	5
12	одного и того	1	5
13	для того чтобы	6	5
14	и то что	3	4
15	и тем самым	2	4
16	на то что	4	4
17	состоит в том	1	3
18	в этом случае	3	3
19	вместе с тем	3	3
20	в себе и	2	3
21	точно так же	2	3
22	во всяком случае	6	3
23	в связи с	1	3
24	о том что	2	3
25	речь идет о	1	3
26	в том виде	1	2
27	и что в	1	2
28	в настоящее время	2	2
29	в том числе	1	2
30	и не только	1	2
31	не может не	3	2
32	только в том	2	2
33	том числе и	1	2
34	не подлежит никакому	1	2
35	в данном случае	3	2
36	в противоречие с	2	2
37	в том чтобы	1	2
38	подлежит никакому сомнению	1	2
39	между собой и	1	2
40	в свою очередь	1	2
41	и только в	1	2
42	на целый ряд	1	1
43	так как это	1	1
44	прежде всего в	1	1
45	так же и	1	1
46	которая в свою	1	1
47	как бы не	1	1
48	с другом не	1	1
49	на самом деле	6	1
50	но даже и	1	1
51	подлежит сомнению и	1	1
52	так как оно	1	1
53	сплошь и рядом	1	1
54	что с точки	1	1
55	том случае если	3	1
56	что он не	2	1
57	бы то ни	4	1
58	котором мы говорили	1	1
59	потому что и	1	1
60	до сих пор	5	1
61	совершенно ясно что	1	1
62	заключает в себе	1	1
63	по сравнению со	1	1
64	свидетельствуют о том	1	1
65	не просто в	1	1
66	не подлежит сомнению	1	1
67	то и другое	1	1
68	том виде как	1	1
69	в том случае	4	1
70	и в частности	1	1
71	к тому что	2	1
72	с внешней стороны	1	1
73	то ни было	1	1
74	никакому сомнению что	1	1
75	в конце концов	3	1
76	всяком случае одно	1	1
77	совершенно иные чем	1	1
78	могут быть различны	1	1
79	и как бы	1	1
80	указывает на то	1	1
81	с другом как	1	1
82	мы говорили выше	1	1
83	не только к	2	1
84	самом деле для	1	1
85	к тому же	1	1
86	друг к другу	1	1
87	таким же образом	2	1
88	о котором мы	1	1
89	не может быть	4	1
90	и таким образом	1	1
91	только то что	1	1
92	по отношению к	1	1
93	тогда когда они	2	1
94	что оно есть	1	1
95	с другом в	1	1
96	когда речь идет	1	1
97	с самого начала	1	1
98	вопрос о том	1	1
99	но все же	1	1
100	в силе и	1	1
101	друг от друга	2	1
102	понятиям и формам	1	1
103	и ту же	1	1
104	но на самом	1	1
105	тем сильнее чем	1	1
106	тех или иных	1	1
107	тем не менее	1	1
108	одну и ту	1	1
109	из которых каждая	1	1
110	но и к	2	1
111	в том же	1	1
112	тот факт что	2	1
