N	3gram	Bakhtin_Pr_1	Vladivir
1	в том что	7	9
2	во всяком случае	3	6
3	в то время	2	6
4	и то что	1	5
5	в письме к	1	4
6	по крайней мере	2	4
7	дело в том	1	3
8	с точки зрения	15	3
9	в отличие от	2	3
10	в то же	7	3
11	точно так же	1	3
12	не в том	1	3
13	в конце концов	4	3
14	то что он	1	3
15	у него в	1	3
16	то же время	7	3
17	о том что	2	3
18	хотя и не	1	2
19	том что он	4	2
20	нам кажется что	2	2
21	как мы сказали	1	2
22	можно было бы	3	2
23	кроме того и	1	2
24	в данном случае	2	2
25	в том чтобы	1	2
26	не только в	1	2
27	и на его	1	2
28	так и не	1	2
29	а в том	1	2
30	само по себе	2	2
31	заключается в том	2	2
32	во что бы	1	1
33	мы его не	1	1
34	в этом не	1	1
35	он все же	1	1
36	то ни стало	1	1
37	оно может быть	1	1
38	и во всяком	1	1
39	и в частности	1	1
40	равно как и	1	1
41	и по существу	1	1
42	вот что он	1	1
43	в своей работе	1	1
44	и для него	1	1
45	он не может	1	1
46	как раз и	1	1
47	они не могут	1	1
48	тот же самый	1	1
49	до сих пор	2	1
50	и в то	3	1
51	на минуту не	1	1
52	в этой статье	1	1
53	зрения с которой	1	1
54	бы то ни	3	1
55	у него не	1	1
56	сказать что для	1	1
57	только то что	2	1
58	в этом отношении	5	1
59	то что в	1	1
60	что в нем	1	1
61	на этот вопрос	1	1
62	почти никогда не	1	1
63	есть а как	1	1
64	может быть и	1	1
65	что бы то	1	1
66	до известной степени	1	1
67	его личности и	1	1
68	для него самого	3	1
69	однако в этой	1	1
70	но в то	2	1
71	впервые появилась в	1	1
72	в высшей степени	1	1
73	ни на минуту	1	1
74	и как бы	1	1
75	то время как	1	1
76	с ним и	3	1
77	к той же	1	1
78	со всякого рода	1	1
79	ни в какие	1	1
80	и наконец в	1	1
81	не может быть	3	1
82	то что я	1	1
83	в той же	3	1
84	как будто и	1	1
85	по себе как	1	1
86	раз и навсегда	2	1
87	и притом в	1	1
88	того что он	1	1
89	с самого начала	2	1
90	не дал ему	1	1
91	в самом деле	2	1
92	после которого я	1	1
93	но все же	1	1
94	можно сказать что	2	1
95	нужно сказать что	1	1
96	точка зрения с	1	1
97	в этом смысле	9	1
98	как мы уже	2	1
99	но это не	3	1
100	конечно не в	1	1
101	это не только	1	1
102	в его сознании	1	1
103	и в нем	1	1
104	в этот период	1	1
105	находим у достоевского	1	1
106	для того чтобы	2	1
107	в себе в	1	1
