N	3gram	Bakhtin_Pr_2	Dialekti
1	с точки зрения	9	12
2	ни в каком	1	8
3	сама по себе	5	8
4	в том что	4	7
5	само по себе	2	5
6	по себе не	1	5
7	то же время	3	4
8	можно было бы	1	4
9	по крайней мере	2	4
10	с другой стороны	1	4
11	на то что	2	4
12	в то же	3	4
13	как она есть	1	3
14	более или менее	1	3
15	имеет ничего общего	1	3
16	в этом смысле	5	3
17	в нем нет	1	3
18	в конце концов	3	3
19	и в этом	6	3
20	не может быть	6	3
21	ничего общего с	1	3
22	можно сказать что	2	3
23	не имеет ничего	1	3
24	той или иной	3	3
25	то что я	1	2
26	никогда не может	2	2
27	я никогда не	1	2
28	на самом деле	1	2
29	до сих пор	2	2
30	что он не	1	2
31	не было бы	1	2
32	в этом отношении	2	2
33	так как он	1	2
34	как более или	1	2
35	как один из	1	2
36	по сравнению с	2	2
37	это конечно не	1	2
38	не должна быть	1	2
39	друг к другу	3	2
40	о том что	3	2
41	мы можем сказать	2	2
42	можем сказать что	2	2
43	по себе но	1	2
44	в каждом из	2	2
45	то все же	1	1
46	свое отношение к	1	1
47	а потому что	1	1
48	того как раз	1	1
49	мир в котором	1	1
50	хотя и не	1	1
51	в той или	2	1
52	я не могу	1	1
53	сказать что в	1	1
54	в чем же	2	1
55	и в своей	1	1
56	как раз на	1	1
57	дело в том	1	1
58	они никогда не	1	1
59	то время как	1	1
60	и той же	1	1
61	с ним или	1	1
62	что в данном	1	1
63	в самом деле	3	1
64	по себе она	1	1
65	бы они были	1	1
66	а не о	1	1
67	по самой природе	1	1
68	что же касается	1	1
69	как раз и	1	1
70	мне кажется что	1	1
71	сами по себе	1	1
72	в каком смысле	1	1
73	каждом из них	2	1
74	что все это	1	1
75	в ней не	1	1
76	с другом в	1	1
77	жизни и в	1	1
78	я и не	1	1
79	и не дает	1	1
80	не потому что	1	1
81	далеко не всегда	1	1
82	но в то	3	1
83	с сообщением о	1	1
84	в то время	1	1
85	ничего общего не	1	1
86	жизнь и смерть	1	1
87	и ни с	1	1
88	то стало быть	1	1
89	самой природе своей	1	1
90	то что он	1	1
91	это не значит	1	1
92	в новое время	1	1
93	что же это	1	1
94	на почве философского	1	1
95	что он есть	1	1
96	может ли быть	1	1
97	в него как	1	1
98	и эти две	1	1
99	лишь с точки	1	1
100	точки зрения своей	1	1
101	и потому нет	1	1
102	а не только	2	1
103	во всем этом	1	1
104	с самого начала	1	1
105	может показаться что	1	1
106	но все же	2	1
107	же это за	1	1
108	если бы они	1	1
109	друг от друга	2	1
110	себе не имеет	1	1
111	одной и той	1	1
112	тех или иных	1	1
113	тем не менее	1	1
114	друг с другом	2	1
115	для того чтобы	1	1
116	она не может	2	1
117	к тому же	1	1
