N	2gram	Bakhtin_Fr_4	Myslijsy
1	потому что	1	46
2	то есть	21	34
3	в слове	2	32
4	в том	7	32
5	и в	29	30
6	может быть	2	28
7	то же	10	23
8	т с	1	22
9	не только	10	21
10	только в	2	21
11	для нас	1	20
12	но и	9	19
13	того что	3	18
14	том что	3	18
15	то что	4	18
16	что в	1	17
17	в себе	3	16
18	и не	16	15
19	таким образом	20	14
20	что и	1	13
21	так как	7	13
22	если бы	1	12
23	так и	11	11
24	этого слова	1	11
25	как в	2	10
26	в этом	11	10
27	как и	12	10
28	в то	10	10
29	и что	1	10
30	мы не	1	9
31	в нем	5	9
32	для него	1	9
33	и то	2	8
34	в ней	3	8
35	в самом	1	8
36	от того	1	8
37	что мы	1	8
38	только что	1	8
39	что слово	1	7
40	с одной	2	7
41	но не	2	7
42	и без	1	7
43	тем что	4	7
44	как мы	10	7
45	вовсе не	9	7
46	с другой	4	7
47	смысле этого	1	7
48	к тому	2	7
49	с этим	1	6
50	с ним	2	6
51	те же	1	6
52	там же	3	6
53	что он	4	6
54	уже не	2	6
55	из них	6	6
56	и слово	1	6
57	но оно	2	6
58	не может	2	6
59	но это	4	6
60	человека и	1	5
61	еще не	4	5
62	независимо от	1	5
63	в своем	3	5
64	и как	3	5
65	думать что	1	5
66	к одному	1	5
67	одно и	1	5
68	в них	7	5
69	что я	2	5
70	же время	8	5
71	как на	2	5
72	уже в	2	5
73	тому как	3	5
74	слова и	1	5
75	сказать что	5	5
76	в действительности	1	5
77	или же	1	4
78	в каждой	1	4
79	не все	1	4
80	относится к	1	4
81	что это	5	4
82	бы не	2	4
83	он не	3	4
84	и по	5	4
85	мы видели	7	4
86	в один	2	4
87	и при	2	4
88	в котором	2	4
89	и его	8	4
90	для того	3	4
91	на это	1	4
92	и это	2	4
93	то время	2	4
94	по мере	1	4
95	в его	8	4
96	один из	4	4
97	образ как	1	4
98	далеко не	5	4
99	и потому	1	4
100	все это	4	4
101	этот образ	4	4
102	и от	1	4
103	другой стороны	3	4
104	все что	1	4
105	и есть	4	3
106	говорить о	1	3
107	и на	11	3
108	в чем	3	3
109	дает нам	2	3
110	более или	3	3
111	в целом	1	3
112	что она	1	3
113	при этом	3	3
114	смотреть как	1	3
115	в силу	1	3
116	на свое	1	3
117	не будет	1	3
118	что все	1	3
119	его в	9	3
120	и тогда	1	3
121	или менее	3	3
122	как бы	8	3
123	место в	2	3
124	слова при	1	3
125	образом и	3	3
126	на него	1	3
127	тогда и	1	3
128	образом в	3	3
129	того чтобы	3	3
130	свою очередь	1	3
131	в образе	4	3
132	или в	2	3
133	быть может	2	3
134	в словах	2	3
135	и вообще	1	3
136	со стороны	2	3
137	можно сказать	1	3
138	это было	1	3
139	к нему	3	3
140	и такое	1	3
141	же и	3	3
142	есть в	2	3
143	только на	1	3
144	прежде всего	8	3
145	друг друга	2	3
146	мы можем	3	3
147	до сих	1	3
148	именно в	2	3
149	одной стороны	2	3
150	там где	3	3
151	так же	7	3
152	сих пор	1	3
153	и оно	1	3
154	все остальные	3	3
155	не знаем	1	3
156	к одной	1	3
157	и все	13	3
158	от всего	1	3
159	здесь только	2	3
160	в свою	1	3
161	в которой	4	3
162	как слово	1	3
163	к этому	2	3
164	в таком	1	3
165	самом деле	1	2
166	это и	5	2
167	в приведенном	2	2
168	и до	5	2
169	в их	2	2
170	мы уже	10	2
171	той же	3	2
172	он как	1	2
173	не столько	2	2
174	все в	2	2
175	на свою	1	2
176	которое не	2	2
177	ему в	1	2
178	а тем	1	2
179	то он	2	2
180	явлений и	1	2
181	в новом	2	2
182	отношение к	1	2
183	за пределы	1	2
184	что они	2	2
185	нечто вроде	1	2
186	все же	3	2
187	целый ряд	1	2
188	что по	1	2
189	его к	2	2
190	сливается с	1	2
191	под ним	1	2
192	же слово	1	2
193	в этой	13	2
