N	3gram	Voloshinov_1	FransuaR
1	в xviii веке	1	9
2	в то же	3	6
3	то же время	3	6
4	с точки зрения	20	5
5	не только в	1	5
6	но и в	1	4
7	до сих пор	8	4
8	не может быть	13	4
9	в этом отношении	3	3
10	но в то	2	3
11	с одной стороны	1	3
12	в большей или	1	3
13	в его целом	1	3
14	большей или меньшей	1	3
15	с другой стороны	5	3
16	как мы уже	1	3
17	вполне понятно что	3	2
18	можно сказать что	3	2
19	в себе и	1	2
20	до наших дней	1	2
21	в значительной степени	1	2
22	во всяком случае	2	2
23	xvii и xviii	1	2
24	яркое выражение в	1	2
25	но все же	3	2
26	как мы видели	1	2
27	во всех других	1	2
28	подобно тому как	1	2
29	все разобранные нами	1	1
30	точка зрения на	1	1
31	что один и	1	1
32	для него только	1	1
33	прежде всего в	1	1
34	по отношению к	2	1
35	нашло свое яркое	1	1
36	и все остальные	1	1
37	громадное значение в	1	1
38	в настоящее время	6	1
39	в тесной связи	1	1
40	она нашла свое	1	1
41	свое выражение в	2	1
42	бы это был	1	1
43	в одной из	1	1
44	как если бы	2	1
45	всех перечисленных нами	1	1
46	и не может	9	1
47	людей так и	2	1
48	до известной степени	1	1
49	выходит далеко за	1	1
50	и та же	1	1
51	на самом же	2	1
52	таким образом в	1	1
53	далеко за пределы	2	1
54	и той же	2	1
55	к ней как	1	1
56	в меру своей	1	1
57	и без того	1	1
58	прежде всего как	1	1
59	таким образом и	1	1
60	в конце концов	3	1
61	и тот же	3	1
62	и т.п эта	1	1
63	все это и	1	1
64	только с помощью	1	1
65	и этот момент	2	1
66	в чем же	2	1
67	так и в	1	1
68	одну из этих	1	1
69	прежде всего необходимо	1	1
70	в какой степени	2	1
71	друг с другом	1	1
72	не могут быть	2	1
73	тесной связи с	1	1
74	свое яркое выражение	1	1
75	одна и та	1	1
76	и его понимания	1	1
77	в целом ряде	1	1
78	в образе в	1	1
79	лишь в меру	1	1
80	именно в том	1	1
81	один и тот	3	1
82	может быть ничего	1	1
83	и вот в	1	1
84	в наше время	1	1
85	вовсе не в	1	1
86	в этом случае	3	1
87	на самом деле	1	1
88	не только не	1	1
89	будем говорить в	1	1
90	более и более	1	1
91	чрезвычайно характерны для	1	1
92	и нашло свое	1	1
93	выходит за пределы	1	1
94	как мы сказали	1	1
95	и прежде всего	2	1
96	самом же деле	2	1
97	находит свое выражение	1	1
98	или во всяком	1	1
99	в новое время	1	1
100	и как мы	1	1
101	как мы видим	1	1
102	и т.п все	1	1
103	в большинстве случаев	3	1
104	сказать что вся	1	1
105	одной и той	2	1
106	для того чтобы	3	1
107	в том что	3	1
108	но вот в	1	1
109	этом случае происходит	1	1
110	все более и	1	1
111	и более суживается	1	1
112	в нашу задачу	3	1
