N	2gram	Tiupa_Vved_1	KulturaY
1	потому что	5	25
2	и в	13	23
3	не только	20	20
4	в том	10	19
5	в этом	21	18
6	и не	12	16
7	было бы	4	15
8	может быть	18	15
9	точки зрения	1	14
10	все эти	1	12
11	если бы	7	12
12	у нас	1	12
13	в самом	2	12
14	но в	6	11
15	том что	7	11
16	того чтобы	1	11
17	в области	3	11
18	по себе	2	10
19	а не	15	10
20	что в	3	10
21	самом деле	3	9
22	в сущности	1	9
23	хотя бы	1	9
24	то что	6	9
25	можно было	2	9
26	вовсе не	1	9
27	не может	7	9
28	не в	6	8
29	и что	1	8
30	в качестве	8	8
31	уже не	5	8
32	прежде всего	7	8
33	с другой	5	8
34	что это	1	7
35	все же	6	7
36	в нашем	6	7
37	в силу	2	7
38	и с	2	7
39	не менее	4	7
40	но и	19	7
41	с помощью	1	7
42	другой стороны	2	7
43	то же	5	6
44	и на	3	6
45	но не	5	6
46	в этой	1	6
47	слово это	1	6
48	да и	1	6
49	это не	6	6
50	тем не	3	6
51	по крайней	1	6
52	между тем	1	6
53	крайней мере	1	6
54	слова в	2	6
55	что не	1	6
56	что мы	2	6
57	в речи	2	6
58	также и	4	5
59	мы имеем	5	5
60	зависимости от	1	5
61	еще не	7	5
62	целый ряд	2	5
63	не следует	3	5
64	должна быть	2	5
65	и вот	1	5
66	что все	1	5
67	об этом	4	5
68	лишь в	2	5
69	и тем	2	5
70	несмотря на	1	5
71	приводит к	2	5
72	в его	4	5
73	один из	3	5
74	тот же	1	5
75	что он	1	5
76	только в	6	5
77	должен быть	1	5
78	всяком случае	1	5
79	само по	1	5
80	вместе с	1	5
81	как это	1	5
82	что же	3	5
83	слова и	1	5
84	все это	1	5
85	этом смысле	1	5
86	таким образом	4	5
87	во всяком	1	5
88	в зависимости	1	4
89	говорить о	2	4
90	что я	1	4
91	в данном	13	4
92	со стороны	5	4
93	отнюдь не	7	4
94	однако не	1	4
95	перед нами	6	4
96	хотя и	7	4
97	бы и	4	4
98	если мы	1	4
99	на то	1	4
100	в нем	5	4
101	так и	8	4
102	своего рода	10	4
103	можно ли	1	4
104	в то	4	4
105	на себе	1	4
106	но только	1	4
107	не имеет	2	4
108	что на	2	4
109	к тому	6	4
110	но также	2	4
111	и о	1	4
112	в пределах	2	4
113	или в	1	4
114	могут быть	4	4
115	можно сказать	4	4
116	для нас	2	4
117	в нашей	1	4
118	в конце	1	4
119	в них	2	4
120	в особенности	1	4
121	не было	2	4
122	в связи	1	4
123	как бы	4	4
124	в результате	3	4
125	сказать что	1	4
126	к этому	2	4
127	так же	1	4
128	в сфере	1	3
129	того же	1	3
130	а только	1	3
131	не все	2	3
132	как в	4	3
133	от речи	1	3
134	всего лишь	5	3
135	так в	4	3
136	то и	2	3
137	он не	3	3
138	всех этих	1	3
139	и по	3	3
140	на этом	1	3
141	что она	1	3
142	о которых	1	3
143	этого не	1	3
144	что такое	18	3
145	в процессе	1	3
146	же время	3	3
147	и его	5	3
148	связи с	1	3
149	как мы	3	3
150	в виду	1	3
151	в ней	4	3
152	здесь не	2	3
153	а в	6	3
154	те же	2	3
155	сводится к	4	3
156	никак не	2	3
157	а также	8	3
158	аналогии с	1	3
159	что и	2	3
160	в форме	1	3
161	того что	6	3
162	большей или	1	3
163	есть в	2	3
164	уже в	1	3
165	же в	1	3
166	до конца	3	3
167	у него	1	3
168	как раз	2	3
169	тем что	2	3
170	или иначе	2	3
171	или меньшей	1	3
172	в соответствии	6	3
173	а главное	1	3
174	различие между	1	3
175	на фоне	2	3
176	из которых	1	3
177	слов в	1	3
178	зрения в	1	3
179	этом отношении	4	3
180	но это	3	3
181	не знает	1	3
182	к этой	1	3
183	гораздо более	1	3
184	речь идет	1	2
185	и потому	1	2
186	на самом	4	2
187	тех же	1	2
188	тем же	1	2
189	и до	1	2
190	той же	1	2
191	этого термина	1	2
192	к слову	1	2
193	конечном счете	1	2
194	ответ на	1	2
195	отличие от	2	2
196	что они	1	2
197	материалом для	1	2
198	не хватает	1	2
199	в своем	5	2
200	что касается	5	2
201	могли бы	1	2
202	за собой	1	2
203	и у	1	2
204	быть только	2	2
205	и если	1	2
206	при этом	26	2
207	указания на	1	2
208	не как	2	2
209	в корне	1	2
210	для данной	1	2
211	состоит в	10	2
212	здесь мы	1	2
213	могла бы	3	2
214	она стала	1	2
215	данном случае	6	2
216	все равно	2	2
217	соответствии с	6	2
218	с тем	1	2
219	как и	11	2
220	не всегда	2	2
221	мы видели	2	2
222	и еще	1	2
223	бы на	1	2
224	в своей	5	2
225	в их	1	2
226	в отличие	2	2
227	в которых	1	2
228	и более	3	2
229	тем самым	5	2
230	в отношении	1	2
231	может служить	4	2
232	дело не	1	2
233	в каждый	1	2
234	того как	1	2
235	оно не	1	2
236	свою очередь	4	2
237	характер и	1	2
238	роль в	1	2
239	на том	1	2
240	что у	1	2
241	что для	1	2
242	когда в	2	2
243	это только	2	2
244	одного из	3	2
245	как у	1	2
246	в конечном	1	2
247	к нему	1	2
248	а именно	1	2
249	в современной	3	2
250	с той	1	2
251	но так	1	2
252	большею частью	1	2
253	сколь бы	1	2
254	их не	1	2
255	с одной	5	2
256	при отсутствии	2	2
257	в целях	1	2
258	никогда не	4	2
259	и даже	1	2
260	ли это	2	2
261	сюда же	1	2
262	еще и	1	2
263	превращается в	1	2
264	а на	2	2
265	на этот	1	2
266	которых мы	1	2
267	не на	1	2
268	однако и	2	2
269	он и	2	2
270	но оно	1	2
271	в частности	13	2
272	представить себе	2	2
273	с общей	1	2
274	о возможности	1	2
275	в той	4	2
276	за рамки	1	2
277	здесь следует	1	2
278	как будто	4	2
279	быть не	4	2
280	материал для	1	2
281	ли не	2	2
282	этом случае	1	2
283	между прочим	1	2
284	и для	3	2
285	и от	2	2
286	о котором	2	2
287	и все	4	2
288	мы должны	1	2
289	но зато	1	2
290	будто бы	3	2
291	все они	2	2
292	нам не	1	2
293	в свою	4	2
294	в своих	2	2
295	по поводу	2	2
296	я сказал	1	1
297	за ее	1	1
298	категорию в	1	1
299	получает в	1	1
300	он может	1	1
301	мере в	2	1
302	которое мы	1	1
303	в котором	8	1
304	противном случае	1	1
305	едва ли	3	1
306	и утверждается	1	1
307	и должен	1	1
308	жизни для	1	1
309	а как	1	1
310	время еще	1	1
311	мы не	4	1
312	на первом	1	1
313	это что	1	1
314	нам удалось	1	1
315	воспринимается нашим	1	1
316	что иное	1	1
317	по глубокому	1	1
318	вместо того	2	1
319	мы и	2	1
320	при сохранении	1	1
321	первого и	2	1
322	подчеркнуть что	5	1
323	и он	1	1
324	мог бы	1	1
325	принадлежит и	2	1
326	иное как	1	1
327	столь же	1	1
328	отделаться от	2	1
329	сказать и	1	1
330	как правило	6	1
331	предположить что	1	1
332	но как	1	1
333	дело обстоит	1	1
334	по отношению	7	1
335	говорилось выше	1	1
336	определяется не	1	1
337	к сожалению	1	1
338	относится к	1	1
339	так что	1	1
340	идет о	1	1
341	в рамках	4	1
342	например для	1	1
343	до его	1	1
344	как к	1	1
345	далее мы	1	1
346	в противном	1	1
347	бы я	1	1
348	и к	2	1
349	то в	1	1
350	оттого что	2	1
351	в литературном	1	1
352	в целом	3	1
353	из этих	3	1
354	ни одна	1	1
355	что автор	1	1
356	еще один	1	1
357	что к	1	1
358	в себе	5	1
359	но он	1	1
360	возможен только	1	1
361	тому же	4	1
362	как принцип	1	1
363	в случае	2	1
364	кухни и	1	1
365	что без	1	1
366	как оно	2	1
367	образом для	1	1
368	мы можем	2	1
369	зависит не	1	1
370	в принципе	1	1
371	к одному	1	1
372	том чтобы	2	1
373	вообще не	1	1
374	на жизнь	1	1
375	действительно так	1	1
376	так например	1	1
377	писателем в	1	1
378	языком в	1	1
379	тому чтобы	1	1
380	этом последнем	1	1
381	в совершенно	1	1
382	того кто	1	1
383	из всех	1	1
384	которого не	1	1
385	известно что	1	1
386	но их	1	1
387	для судеб	1	1
388	уж не	1	1
389	постановка вопроса	1	1
390	это ее	1	1
391	кажется что	1	1
