N	2gram	Trubetskoy_1	Problemy
1	и не	8	31
2	и в	23	29
3	в его	5	24
4	может быть	16	24
5	в этом	12	22
6	а не	1	22
7	в нем	3	19
8	точки зрения	13	19
9	как бы	10	19
10	для него	2	18
11	не только	7	15
12	то что	18	15
13	то же	4	14
14	и его	1	14
15	рядом с	1	14
16	но и	9	14
17	с точки	8	13
18	уже не	1	13
19	таким образом	31	12
20	как и	9	12
21	не может	17	12
22	в самом	8	10
23	в то	6	10
24	только в	6	10
25	все эти	19	9
26	с его	1	9
27	все же	13	9
28	это не	3	9
29	если бы	8	9
30	же время	2	9
31	но не	2	9
32	по отношению	9	8
33	что в	8	8
34	в каждом	1	8
35	как не	2	8
36	в том	30	8
37	что он	7	8
38	потому что	9	8
39	до конца	1	8
40	в своем	10	8
41	в своей	1	8
42	отношению к	9	8
43	а как	1	7
44	и на	6	7
45	и как	1	7
46	но в	4	7
47	в себе	5	7
48	зрения на	1	7
49	входит в	1	7
50	с другими	1	7
51	том что	19	7
52	не в	8	7
53	вовсе не	2	7
54	она не	2	7
55	так и	10	7
56	прежде всего	3	7
57	а в	3	7
58	одним из	4	6
59	самом деле	12	6
60	так же	8	6
61	как в	1	6
62	в целом	5	6
63	что она	1	6
64	в мире	6	6
65	его в	5	6
66	несмотря на	6	6
67	точку зрения	2	6
68	в самой	2	6
69	могут быть	1	6
70	к нему	2	6
71	в конце	4	6
72	так как	7	6
73	и потому	3	6
74	не могут	4	6
75	все это	11	6
76	на самом	7	5
77	это и	1	5
78	должна быть	5	5
79	в зависимости	1	5
80	той же	1	5
81	же что	2	5
82	зависимости от	1	5
83	у него	5	5
84	перед нами	1	5
85	он не	3	5
86	но все	5	5
87	было бы	3	5
88	он и	1	5
89	мысли и	1	5
90	в сущности	2	5
91	и это	3	5
92	еще не	5	5
93	с ним	6	5
94	ничего не	1	5
95	между тем	12	5
96	именно в	5	5
97	мира в	1	5
98	дело идет	1	5
99	конце концов	4	5
100	во всяком	2	5
101	поэтому и	1	4
102	так чтобы	2	4
103	и самого	1	4
104	тем как	1	4
105	и наконец	3	4
106	является лишь	1	4
107	в этой	6	4
108	перестает быть	1	4
109	должно быть	4	4
110	их в	2	4
111	даже в	3	4
112	как мы	2	4
113	в процессе	2	4
114	в основе	2	4
115	от того	3	4
116	все то	2	4
117	и с	5	4
118	из одного	2	4
119	и следовательно	1	4
120	он есть	1	4
121	тем что	1	4
122	были бы	1	4
123	что и	7	4
124	как же	1	4
125	не было	2	4
126	должна была	1	4
127	что же	2	4
128	и для	6	4
129	в результате	9	4
130	они не	2	4
131	он может	1	3
132	например в	1	3
133	не во	1	3
134	я не	2	3
135	ни один	3	3
136	он сам	1	3
137	он в	1	3
138	себе и	1	3
139	в особом	1	3
140	и пр	1	3
141	кроме того	1	3
142	уже в	1	3
143	и до	3	3
144	но именно	1	3
145	на почве	3	3
146	лишь на	1	3
147	далеко не	5	3
148	в их	4	3
149	тому что	2	3
150	на котором	1	3
151	одна из	2	3
152	на него	2	3
153	никогда не	4	3
