N	3gram	Propp_Isto_2	Myshleni
1	в том что	5	19
2	по отношению к	3	10
3	с самого начала	2	7
4	как показывает исследование	1	6
5	так же как	4	6
6	в зависимости от	1	5
7	можно было бы	3	5
8	друг с другом	1	5
9	потому что он	2	4
10	на то что	2	4
11	и той же	1	3
12	до сих пор	6	3
13	мы видели что	1	3
14	мы знаем что	10	3
15	одной и той	1	3
16	не в состоянии	1	2
17	мы видим в	1	2
18	в этом случае	5	2
19	знаем что в	2	2
20	если верно что	1	2
21	с тем что	3	2
22	на этой стадии	1	2
23	несмотря на то	1	2
24	вместе с тем	5	2
25	таким образом мы	1	2
26	то что он	1	2
27	с другой стороны	2	2
28	вместо того чтобы	2	2
29	не только не	1	2
30	в связи с	4	2
31	не может быть	2	2
32	могут быть поставлены	1	2
33	том что в	1	1
34	в тот момент	2	1
35	по данному вопросу	1	1
36	что иное как	2	1
37	как то что	1	1
38	так как оно	1	1
39	но так как	1	1
40	тот момент когда	2	1
41	на самом деле	2	1
42	не раньше чем	1	1
43	о том как	1	1
44	друг от друга	1	1
45	мы можем установить	1	1
46	что мы имеем	1	1
47	что он не	4	1
48	в отличие от	1	1
49	точно так же	6	1
50	что мы назвали	1	1
51	нас остановиться на	1	1
52	главным образом в	1	1
53	не то что	1	1
54	приводят нас к	1	1
55	и другие авторы	1	1
56	бы показать что	1	1
57	в одном случае	2	1
58	сам по себе	1	1
59	один из них	1	1
60	сих пор мы	2	1
61	не только в	4	1
62	не просто как	1	1
63	то что она	1	1
64	с одной стороны	3	1
65	и не могут	1	1
66	быть поставлены в	1	1
67	можем установить что	1	1
68	но вместе с	1	1
69	было бы объяснить	1	1
70	потому что они	1	1
71	что при этом	1	1
72	могут быть установлены	1	1
73	есть не что	1	1
74	надо сказать что	1	1
75	теперь обратимся к	1	1
76	что происходит в	1	1
77	мы не можем	1	1
78	не что иное	2	1
79	до конца и	1	1
80	связи с этим	1	1
81	она лежит в	1	1
82	смысле этого слова	1	1
83	он делает это	1	1
84	в другом случае	1	1
85	после того как	2	1
86	оно совершается в	1	1
87	как одна из	1	1
88	тем не менее	1	1
89	которого еще не	1	1
90	в отдельности и	1	1
91	подобно тому как	3	1
92	и в другом	1	1
