N	3gram	Propp_Isto_5	FransuaR
1	в то же	1	6
2	то же время	1	6
3	с точки зрения	1	5
4	мы уже говорили	1	5
5	не только в	2	5
6	но и в	2	4
7	до сих пор	2	4
8	не может быть	3	4
9	с одной стороны	7	3
10	о том что	4	3
11	с другой стороны	8	3
12	можно сказать что	1	2
13	не дает нам	1	2
14	в себе и	1	2
15	во всяком случае	1	2
16	в пределах одной	1	2
17	но все же	4	2
18	как мы видели	1	2
19	подобно тому как	1	2
20	мы знаем что	4	1
21	в подземное царство	1	1
22	мы здесь имеем	2	1
23	и целый ряд	1	1
24	потому что в	1	1
25	типа так в	1	1
26	и др все	1	1
27	это означает что	1	1
28	по отношению к	2	1
29	и в более	1	1
30	одной стороны и	1	1
31	таким образом в	1	1
32	он связан с	1	1
33	в том чтобы	2	1
34	в книге о	1	1
35	друг с другом	2	1
36	до некоторой степени	1	1
37	это одна из	1	1
38	целый ряд других	1	1
39	мы видели что	2	1
40	но не было	1	1
41	в тех же	1	1
42	в этом случае	7	1
43	на самом деле	1	1
44	на этом мы	1	1
45	на то что	2	1
46	после того как	3	1
47	они могут быть	1	1
48	для того чтобы	3	1
49	в том что	2	1
50	как и в	2	1
51	только тогда когда	1	1
52	не теряет своей	1	1
