N	3gram	Voloshinov_2	Myshleni
1	в том что	6	19
2	по сравнению с	1	14
3	по отношению к	8	10
4	с точки зрения	13	10
5	для того чтобы	6	8
6	с самого начала	5	7
7	к тому что	3	7
8	в родном языке	1	6
9	можно сказать что	1	6
10	то же самое	5	6
11	в зависимости от	2	5
12	друг с другом	1	5
13	и того же	4	4
14	по самой своей	1	4
15	не иначе как	1	4
16	на то что	2	4
17	одного и того	4	4
18	как мы видели	3	4
19	до сих пор	3	3
20	в этом отношении	1	3
21	в первую очередь	1	3
22	мы видели что	1	3
23	в этом случае	1	2
24	и не может	3	2
25	до известной степени	1	2
26	каждой из этих	1	2
27	независимо от того	1	2
28	с тем что	1	2
29	прямо и непосредственно	1	2
30	несмотря на то	1	2
31	не могут быть	1	2
32	на первых порах	1	2
33	в последнее время	1	2
34	что все эти	1	2
35	с другой стороны	1	2
36	в связи с	7	2
37	хотя и в	1	2
38	не может быть	10	2
39	является как бы	1	2
40	что иное как	1	1
41	речи в этом	1	1
42	по себе является	1	1
43	но как раз	1	1
44	если б мы	2	1
45	если как мы	1	1
46	только в пределах	1	1
47	развития именно в	1	1
48	не только по	1	1
49	отношения ко всем	1	1
50	то о чем	1	1
51	те связи которые	1	1
52	не знает ни	2	1
53	на самом деле	4	1
54	к другому в	1	1
55	в том числе	1	1
56	таким образом оказывается	1	1
57	гораздо большей степени	1	1
58	обстоит дело с	1	1
59	друг от друга	1	1
60	тому что в	1	1
61	есть в сущности	1	1
62	сами по себе	1	1
63	увидим в следующей	1	1
64	в отличие от	3	1
65	мы как бы	1	1
66	в собственном смысле	2	1
67	и т.д и	1	1
68	но он не	1	1
69	том числе и	1	1
70	он не может	1	1
71	в гораздо большей	1	1
72	нуждается в пояснении	1	1
73	в направлении к	3	1
74	значений слов и	1	1
75	а эти последние	1	1
76	влияние на развитие	1	1
77	может быть понято	1	1
78	и тогда когда	1	1
79	как мы знаем	1	1
80	сам по себе	1	1
81	приводит к тому	1	1
82	не совпадает с	1	1
83	языка и что	1	1
84	не только в	1	1
85	с одной стороны	3	1
86	соответствует тому что	1	1
87	например в процессе	1	1
88	было бы в	1	1
89	самом деле как	1	1
90	и различные типы	1	1
91	в этом направлении	1	1
92	о чем мы	1	1
93	собственном смысле слова	2	1
94	в этом и	1	1
95	рядом друг с	1	1
96	он исходит из	1	1
97	в широком смысле	1	1
98	они и не	1	1
99	в обратном направлении	1	1
100	не что иное	1	1
101	же самое что	1	1
102	зависимости от той	1	1
103	как и в	1	1
104	в свою очередь	5	1
105	до конца и	1	1
106	ни на один	1	1
107	мы увидим далее	1	1
108	в нашем мышлении	1	1
109	но отнюдь не	1	1
110	но в этом	1	1
111	в самом деле	5	1
112	той или иной	4	1
113	заключать в себе	1	1
114	не с точки	1	1
115	смысле этого слова	4	1
116	знает ни одного	1	1
117	в своем мышлении	1	1
118	неизбежно приводит к	1	1
119	по мере развития	1	1
120	тем не менее	1	1
121	при этом совершенно	1	1
122	не может выйти	1	1
123	к пониманию ее	3	1
124	привела к тому	2	1
