N	2gram	Tiupa_Hudo_2	Istorich
1	т е	2	29
2	что он	8	24
3	и т	4	19
4	не только	11	18
5	т д	2	18
6	может быть	8	17
7	мы имеем	1	15
8	и в	28	15
9	никогда не	5	15
10	в лесу	1	15
11	так как	1	14
12	но и	9	14
13	так же	3	13
14	знаем что	1	12
15	что в	5	12
16	то что	6	12
17	а в	6	12
18	в этом	13	11
19	об этом	7	11
20	в этих	3	11
21	мы знаем	2	11
22	и не	18	11
23	то же	6	10
24	что они	4	10
25	его в	2	10
26	еще не	3	9
27	все же	2	9
28	в другом	2	9
29	и здесь	1	9
30	потому что	2	9
31	он не	4	8
32	один из	2	8
33	в нем	3	7
34	том что	19	7
35	не в	13	7
36	ничего не	5	7
37	вместе с	2	7
38	сих пор	2	7
39	но в	2	6
40	что это	5	6
41	и что	1	6
42	в его	11	6
43	что и	4	6
44	мы уже	3	6
45	так что	1	6
46	до сих	2	6
47	наряду с	5	6
48	как бы	5	6
49	видно что	1	6
50	в том	15	6
51	только в	4	6
52	точно так	1	6
53	же как	2	5
54	представляет собой	1	5
55	этого мотива	1	5
56	как в	5	5
57	что она	7	5
58	но все	1	5
59	было бы	3	5
60	этого не	1	5
61	в котором	6	5
62	на него	3	5
63	можно было	3	5
64	так и	8	5
65	она не	5	5
66	к нему	3	5
67	в одном	3	5
68	прежде всего	3	5
69	к которому	1	5
70	а не	14	5
71	не может	4	5
72	этом случае	1	5
73	к тому	7	5
74	в ней	3	4
75	и на	3	4
76	в одной	1	4
77	в себе	9	4
78	все эти	1	4
79	в этой	5	4
80	при этом	11	4
81	и с	6	4
82	но он	1	4
83	дело не	2	4
84	того как	2	4
85	для нас	3	4
86	о нем	2	4
87	в другой	1	4
88	с одной	3	4
89	его и	2	4
90	у нее	10	4
91	у него	5	4
92	тем что	6	4
93	этот мотив	2	4
94	власть над	1	4
95	а потом	1	4
96	но это	1	4
97	как она	1	4
98	одной из	3	4
99	к этой	1	4
100	и другие	5	4
101	мы не	1	3
102	не происходит	1	3
103	не совсем	1	3
104	он был	1	3
105	когда он	1	3
106	он в	1	3
107	из этих	2	3
108	как он	3	3
109	подобно тому	4	3
110	здесь мы	1	3
111	он и	1	3
112	не мог	1	3
113	что после	1	3
114	и его	5	3
115	как будто	4	3
116	встречается в	1	3
117	и это	3	3
118	но по	1	3
119	в себя	1	3
120	роль в	2	3
121	о том	12	3
122	после того	1	3
123	должно было	1	3
124	а именно	1	3
125	и она	1	3
126	того что	1	3
127	страх перед	2	3
128	в качестве	4	3
129	же и	2	3
130	по отношению	7	3
131	в дом	1	3
132	то чего	1	3
133	в состоянии	3	3
134	в других	4	3
135	одной стороны	3	3
136	с мотивом	2	3
137	ребенка в	1	3
138	не видит	1	3
139	эти слова	1	3
140	как это	7	3
141	тому как	4	3
142	все это	3	3
143	не обладает	1	3
144	отношению к	7	3
145	например в	1	2
146	самом деле	3	2
147	так у	1	2
148	показать что	1	2
149	и для	2	2
150	в сущности	1	2
