N	2gram	Vygotskiy__3	Myshleni
1	в том	25	42
2	том что	14	35
3	таким образом	12	25
4	в этом	13	24
5	точки зрения	16	24
6	в качестве	2	21
7	и в	38	20
8	что в	20	19
9	заключается в	7	18
10	в основе	3	17
11	то же	10	16
12	не только	12	15
13	то что	35	15
14	что они	4	14
15	как мы	7	13
16	в их	1	12
17	при этом	4	12
18	может быть	19	12
19	с другой	7	12
20	потому что	14	12
21	с точки	9	11
22	в его	5	11
23	так же	2	11
24	этого слова	2	11
25	в целом	4	11
26	мы должны	1	11
27	и то	8	10
28	на основе	1	10
29	в истории	2	10
30	в себе	4	10
31	того что	4	10
32	мы видим	12	10
33	только в	4	10
34	если мы	6	10
35	так как	6	10
36	того же	3	9
37	и другие	2	9
38	могли бы	5	9
39	и как	8	9
40	как и	8	9
41	между тем	7	9
42	мы могли	4	9
43	что и	4	9
44	тот же	3	9
45	с одной	6	9
46	одной стороны	5	9
47	как это	6	9
48	другой стороны	5	9
49	но и	5	9
50	и тем	3	8
51	было бы	12	8
52	и что	18	8
53	вместе с	5	8
54	и не	10	8
55	в результате	1	8
56	самом деле	21	7
57	один и	1	7
58	и тот	1	7
59	в своей	5	7
60	и более	2	7
61	тем самым	1	7
62	же самое	10	7
63	того чтобы	9	7
64	в собственном	1	7
65	тем что	3	7
66	этом отношении	1	7
67	а не	7	7
68	что мы	1	7
69	смысле этого	2	7
70	как бы	14	7
71	же как	1	6
72	в самом	25	6
73	той же	2	6
74	и на	6	6
75	тому же	1	6
76	одно и	3	6
77	те же	1	6
78	с тем	8	6
79	мы видели	6	6
80	на каждом	1	6
81	к тому	6	6
82	можно было	1	6
83	в силу	2	6
84	его в	3	6
85	что он	11	6
86	каждом шагу	1	6
87	и между	4	6
88	не может	7	6
89	сказать что	4	6
90	речь идет	4	5
91	мы уже	7	5
92	между собой	2	5
93	как в	4	5
94	с этим	8	5
95	все же	8	5
96	перед нами	8	5
97	целый ряд	2	5
98	и к	3	5
99	в действительности	1	5
100	увидим что	9	5
101	все эти	4	5
102	на то	16	5
103	пути развития	1	5
104	одной и	2	5
105	это не	1	5
106	в уме	1	5
107	только не	1	5
108	и его	6	5
109	не является	1	5
110	никогда не	4	5
111	так и	1	5
112	если бы	14	5
113	о том	6	5
114	раньше чем	1	5
115	говорит он	2	5
116	мы можем	7	5
117	для того	8	5
118	в частности	1	5
119	что такое	1	5
120	этой теории	1	4
121	в сущности	10	4
122	в своем	5	4
123	его к	2	4
124	нами в	2	4
125	и те	1	4
126	состоит в	3	4
127	как они	1	4
128	и с	1	4
129	нашего исследования	1	4
130	с этой	2	4
131	и при	1	4
132	по сравнению	1	4
133	и той	2	4
134	не в	12	4
135	тому что	6	4
136	что с	4	4
137	что оно	2	4
138	роль в	1	4
139	по мере	1	4
140	и только	3	4
141	все время	30	4
142	только что	2	4
143	по выражению	2	4
144	из них	6	4
145	друг друга	1	4
146	образом что	1	4
147	в речи	3	4
148	по своему	4	4
149	обратимся к	1	4
150	и для	4	4
151	для нас	8	4
152	между ними	1	4
153	указывают на	2	4
154	к этому	3	4
155	во всяком	2	4
156	этой точки	1	4
157	как известно	1	3
158	идет о	4	3
159	на деле	4	3
160	не имеют	2	3
161	с таким	1	3
162	в сновидении	1	3
163	в виду	4	3
164	бы сказать	1	3
165	столь же	2	3
166	в чем	1	3
167	совершенно прав	2	3
168	отнюдь не	2	3
169	когда он	4	3
170	говорит что	8	3
171	но в	3	3
172	в которой	5	3
173	это утверждение	1	3
174	представляет собой	2	3
175	в этой	13	3
176	на его	1	3
177	на этом	5	3
178	что все	3	3
179	в совершенно	2	3
180	со всеми	2	3
181	по смыслу	2	3
182	знает что	1	3
183	и других	1	3
184	ни в	3	3
185	в один	3	3
186	в этих	2	3
187	мы говорили	3	3
188	нас к	1	3
189	что эта	4	3
190	в другую	1	3
191	не могут	2	3
192	и другой	1	3
193	ничего общего	1	3
194	и отношений	1	3
195	с первого	1	3
196	и когда	5	3
197	учит нас	1	3
198	должно быть	1	3
199	развития и	2	3
200	внимание на	2	3
201	и во	2	3
202	своему значению	1	3
203	как правильно	1	3
204	один из	6	3
205	но не	1	3
206	говорили выше	1	3
207	в какой	5	3
208	всяком случае	2	3
209	так что	8	3
210	из одной	1	3
211	но что	2	3
212	со стороны	2	3
213	нас в	1	3
214	именно в	1	3
215	к которому	1	3
216	же слово	1	3
217	сравнению с	1	3
218	наряду с	3	3
219	одновременно с	1	3
220	по существу	2	3
221	к одной	1	3
222	бы в	3	3
223	совершенно не	5	3
224	по одному	1	3
225	в виде	2	3
226	они представляют	1	2
227	ли мы	1	2
228	одним из	1	2
229	относятся к	1	2
230	между двумя	1	2
231	что эти	4	2
232	выражается в	1	2
233	должна быть	5	2
234	высшей степени	1	2
235	едва ли	3	2
236	момент когда	1	2
237	для построения	1	2
238	мы имеем	1	2
239	с более	1	2
240	что если	4	2
241	что уже	1	2
242	нам в	2	2
243	место в	3	2
244	план в	1	2
245	между этими	1	2
246	зависимости от	1	2
247	в ней	15	2
248	это означает	1	2
249	заключенное в	1	2
250	видели что	2	2
251	он говорит	6	2
252	мы будем	1	2
253	какой степени	1	2
254	отличие от	1	2
255	не просто	2	2
256	которые не	1	2
257	как говорит	1	2
258	более и	2	2
259	стороны мы	1	2
260	животных и	2	2
261	в мысли	1	2
262	из этих	3	2
263	в известном	1	2
264	остановиться на	2	2
265	не есть	1	2
266	дальше и	1	2
267	теории и	1	2
268	в нем	4	2
269	всех остальных	2	2
270	все другие	2	2
271	что всякое	2	2
272	никакому сомнению	1	2
273	том чтобы	1	2
274	раз в	4	2
275	то как	2	2
276	из него	4	2
277	подобно тому	1	2
278	здесь мы	4	2
279	а затем	1	2
280	факт что	1	2
281	целом мы	1	2
282	мы постараемся	1	2
283	отражение в	1	2
284	мы пытались	1	2
285	в высшей	1	2
286	к которым	5	2
287	далеко не	3	2
288	в слове	1	2
