N	3gram	Vygotskiy__1	Dialekti
1	и т д	8	15
2	с точки зрения	2	8
3	сама по себе	2	7
4	не потому что	1	6
5	в том что	9	6
6	то или иное	2	4
7	одно и то	1	4
8	и то же	1	4
9	в связи с	1	4
10	только то что	1	4
11	о том что	7	4
12	с другой стороны	5	4
13	только тогда когда	4	4
14	что иное как	1	3
15	не может не	1	3
16	в самом деле	7	3
17	принять во внимание	1	3
18	в таком случае	2	3
19	сами по себе	1	3
20	как будто бы	2	3
21	то время как	5	3
22	не что иное	1	3
23	по себе не	2	3
24	ни в каком	1	3
25	не может быть	8	3
26	в то время	5	3
27	можно сказать что	1	3
28	может быть в	1	3
29	не в состоянии	3	2
30	потому что он	2	2
31	а потом уже	1	2
32	с первого взгляда	1	2
33	более или менее	2	2
34	тогда когда оно	1	2
35	т д и	1	2
36	до сих пор	3	2
37	в зависимости от	5	2
38	если принять во	1	2
39	и т п	15	2
40	ни в какой	3	2
41	может быть только	1	2
42	и в частности	1	2
43	не только в	1	2
44	так как это	1	2
45	тем не менее	2	2
46	не могут быть	1	2
47	во всяком случае	6	2
48	д и т	1	2
49	вовсе не есть	1	2
50	от того что	2	2
51	в широком смысле	1	2
52	само по себе	5	2
53	та или иная	1	2
54	с самого начала	1	2
55	то же самое	2	2
56	том что она	3	1
57	бросается в глаза	1	1
58	и то что	1	1
59	тех пор пока	1	1
60	так же и	1	1
61	не только о	1	1
62	есть ли подлинно	1	1
63	на самом деле	2	1
64	но это только	1	1
65	подобно тому как	5	1
66	в этом смысле	2	1
67	нет никакой возможности	1	1
68	в том и	2	1
69	одной стороны и	1	1
70	же как и	1	1
71	в этом отношении	2	1
72	того и другого	1	1
73	с тем чтобы	1	1
74	не могу не	1	1
75	точно так же	3	1
76	самой своей природе	1	1
77	в одинаковой мере	2	1
78	д все это	1	1
79	вместе с тем	2	1
80	не то что	1	1
81	который должен быть	1	1
82	ту или иную	1	1
83	в это время	1	1
84	во внимание что	1	1
85	по самому существу	3	1
86	так же как	4	1
87	не в том	5	1
88	по самой своей	1	1
89	искусства ни в	1	1
90	что на самом	1	1
91	с одной стороны	5	1
92	есть искусство и	1	1
93	в конце концов	3	1
94	и не быть	1	1
95	так как они	2	1
96	в том как	1	1
97	и в этом	1	1
98	того что она	1	1
99	в последнее время	2	1
100	приводит к тому	1	1
101	поэзия как и	1	1
102	в поэзии и	1	1
103	в нем не	1	1
104	все равно что	1	1
105	мы никогда не	4	1
106	я хочу сказать	1	1
107	когда мы говорим	1	1
108	и в том	1	1
109	могут и не	1	1
110	как и всякая	1	1
111	надо сказать что	3	1
112	т д все	1	1
113	по сравнению с	1	1
114	же и в	1	1
115	заключается в том	6	1
116	и вместе с	1	1
117	это и есть	1	1
118	а не ее	1	1
119	это и не	1	1
120	к выводу что	1	1
121	что и в	2	1
122	по себе слово	1	1
123	вопрос о том	1	1
124	сказать что здесь	1	1
125	новой точки зрения	1	1
126	речь идет о	1	1
127	несмотря на все	1	1
128	никем еще не	1	1
129	до тех пор	1	1
130	есть прежде всего	1	1
131	могут быть в	1	1
132	все время дело	1	1
133	и процессов в	1	1
134	дело не в	1	1
135	том что он	1	1
136	к тому же	1	1
137	по себе а	2	1
138	на задний план	1	1
139	независимо от того	1	1
