N	3gram	Vygotskiy__2	EvropaiC
1	в том что	17	16
2	до сих пор	5	12
3	друг с другом	1	9
4	с точки зрения	10	8
5	а между тем	1	7
6	на самом деле	5	7
7	более или менее	1	7
8	а и в	1	7
9	мы знаем что	4	7
10	на то что	6	7
11	друг от друга	1	6
12	для того чтобы	13	6
13	в самом деле	11	5
14	представляет из себя	1	5
15	по сравнению с	2	5
16	в этом случае	1	4
17	том случае если	4	4
18	в том случае	4	4
19	в этой области	2	4
20	с другой стороны	2	4
21	не может быть	8	4
22	о том что	4	4
23	тот факт что	1	4
24	тем не менее	4	4
25	в конце концов	3	4
26	и того же	1	3
27	одного и того	1	3
28	и то что	2	3
29	так же как	4	3
30	в данном случае	4	3
31	все же не	1	3
32	в связи с	1	3
33	таким образом в	2	3
34	заключается в том	10	3
35	в том виде	3	2
36	и может быть	1	2
37	не в состоянии	1	2
38	но так как	2	2
39	в том и	2	2
40	том что он	3	2
41	что же касается	1	2
42	же касается до	1	2
43	он все же	1	2
44	принять во внимание	1	2
45	при этом что	1	2
46	только то что	1	2
47	бы то ни	2	2
48	он не может	2	2
49	заключает в себе	2	2
50	то же время	2	2
51	вместе с тем	1	2
52	именно потому что	1	2
53	то ни было	1	2
54	с одной стороны	1	2
55	а с другой	1	2
56	во всяком случае	2	2
57	и говорить что	1	2
58	нечего и говорить	1	2
59	как и в	2	2
60	в свою очередь	2	2
61	ничего общего с	1	2
62	то что это	1	2
63	том что все	1	2
64	в то же	2	2
65	и в том	2	2
66	том что при	1	1
67	в психологическом отношении	1	1
68	том виде как	2	1
69	в данный момент	1	1
70	все эти вопросы	1	1
71	и то же	1	1
72	с тем как	1	1
73	а потому и	1	1
74	на том же	2	1
75	то время как	2	1
76	это было бы	2	1
77	на все эти	1	1
78	в нашей культуре	1	1
79	но при этом	1	1
80	при помощи этой	1	1
81	никак не может	1	1
82	то же самое	6	1
83	случаев в которых	1	1
84	в одну кучу	1	1
85	между тем в	1	1
86	только в том	4	1
87	виде как оно	1	1
88	самих себя и	1	1
89	тем что она	1	1
90	и не может	2	1
91	в зависимости от	1	1
92	представление о том	2	1
93	должны рассматриваться как	1	1
94	и при помощи	1	1
95	лишь тогда когда	1	1
96	что все эти	1	1
97	таким образом все	2	1
98	мы находим в	1	1
99	что они нашли	1	1
100	только все это	1	1
101	чтобы заметить что	1	1
102	совершенно ясно что	6	1
103	за то что	1	1
104	же трудно как	1	1
105	на каждом шагу	1	1
106	точно так же	3	1
107	которые не могут	1	1
108	как известно в	1	1
109	все эти понятия	1	1
110	по крайней мере	1	1
111	и что таким	1	1
112	одно и то	1	1
113	и различие между	1	1
114	тех последствиях которые	1	1
115	все эти вещи	1	1
116	мы будем понимать	1	1
117	ясно что и	1	1
118	то обстоятельство что	1	1
119	во внимание что	1	1
120	в разных направлениях	1	1
121	из поколения в	1	1
122	самое что и	2	1
123	может быть не	1	1
124	в противоречие с	1	1
125	свидетельствует о том	1	1
126	то что для	1	1
127	поколения в поколение	1	1
128	именно в этой	1	1
129	таким образом и	3	1
130	в высшей степени	1	1
131	должна была бы	1	1
132	состоит в том	2	1
133	и в целом	1	1
134	разобраться в том	1	1
135	однако не так	1	1
136	благодаря тому что	1	1
137	каждый из них	2	1
138	что в таком	1	1
139	приводит к тому	1	1
140	не в том	2	1
141	что он сам	1	1
142	указывали на то	1	1
143	но именно в	1	1
144	не играет никакой	1	1
145	на нас не	1	1
146	в этом и	1	1
147	и ничем не	1	1
148	во всем этом	1	1
149	и так как	1	1
150	и той же	4	1
151	вместо того чтобы	1	1
152	и не очень	1	1
153	что при этом	2	1
154	и таким образом	2	1
155	то увидим что	1	1
156	надо сказать что	2	1
157	так же трудно	1	1
158	определяет собой и	1	1
159	до тех пор	1	1
160	те же условия	1	1
161	же самое что	2	1
162	в то время	3	1
163	что стоит на	1	1
164	весь свой смысл	1	1
165	и что следовательно	1	1
166	с самого начала	1	1
167	не только не	1	1
168	и что все	1	1
169	мы указывали на	1	1
170	несмотря на все	3	1
171	играет никакой роли	1	1
172	и в сознании	1	1
173	из этих частей	1	1
174	еще не вполне	1	1
175	которые могут быть	1	1
176	с этой целью	1	1
177	в другом случае	1	1
178	к тому что	2	1
179	мы видим что	2	1
180	жизнь и все	1	1
181	одной и той	4	1
182	и согласно с	1	1
183	образом и на	1	1
184	те же самые	2	1
185	в борьбе за	1	1
