N	3gram	Vygotskiy__2	Dialekti
1	с точки зрения	18	8
2	сама по себе	2	7
3	не потому что	2	6
4	в том что	21	6
5	в связи с	6	4
6	только то что	1	4
7	о том что	4	4
8	с другой стороны	1	4
9	в том смысле	1	4
10	только тогда когда	2	4
11	не может не	1	3
12	том смысле что	1	3
13	в самом деле	4	3
14	сами по себе	1	3
15	сам по себе	1	3
16	по себе не	1	3
17	той или другой	1	3
18	не может быть	6	3
19	вовсе не в	2	3
20	можно сказать что	1	3
21	потому что он	2	2
22	сомневаться в том	1	2
23	в той или	1	2
24	иметь в виду	1	2
25	более или менее	2	2
26	как бы ни	1	2
27	до сих пор	1	2
28	в зависимости от	6	2
29	как и все	1	2
30	и в частности	1	2
31	в данном случае	3	2
32	не могут быть	1	2
33	или как он	1	2
34	во всяком случае	6	2
35	само по себе	2	2
36	с самого начала	1	2
37	но ведь это	1	2
38	то же самое	2	2
39	точки зрения и	1	1
40	много общего с	1	1
41	том что в	2	1
42	и то что	1	1
43	что она не	1	1
44	но как это	1	1
45	предстала перед нами	1	1
46	того что в	2	1
47	мере того как	1	1
48	слова которые не	1	1
49	с научной точки	1	1
50	это было бы	1	1
51	на самом деле	2	1
52	подобно тому как	2	1
53	в этом смысле	2	1
54	в том и	1	1
55	по мере того	1	1
56	о том как	1	1
57	одной стороны и	2	1
58	то что с	2	1
59	в этом пункте	2	1
60	того же самого	1	1
61	мы находим в	1	1
62	и даже часто	1	1
63	что в одном	1	1
64	бы то ни	1	1
65	на самом же	1	1
66	в этом отношении	3	1
67	того и другого	1	1
68	в частности к	1	1
69	точно так же	1	1
70	не то же	1	1
71	можно сомневаться в	1	1
72	то и другое	1	1
73	как раз в	2	1
74	вопрос об отношении	1	1
75	так же как	1	1
76	не в том	1	1
77	не только его	1	1
78	прежде всего чисто	1	1
79	и с точки	1	1
80	с одной стороны	7	1
81	в сущности это	1	1
82	нас к еще	1	1
83	отсюда следует что	1	1
84	но что же	1	1
85	как и вообще	1	1
86	в последнее время	4	1
87	приводит к тому	1	1
88	все более и	1	1
89	все равно что	1	1
90	мы уже говорили	3	1
91	и что эти	1	1
92	сказать что она	1	1
93	когда мы говорим	1	1
94	необходимо иметь в	1	1
95	в свое время	1	1
96	он вступает в	1	1
97	друг с другом	2	1
98	все это не	1	1
99	по сравнению с	5	1
100	пространство и время	1	1
101	заключается в том	7	1
102	связи с этим	1	1
103	к выводу что	1	1
104	но разве не	1	1
105	вопрос о том	2	1
106	более и более	1	1
107	той или иной	1	1
108	речь идет о	2	1
109	несмотря на все	1	1
110	же мы находим	1	1
111	научной точки зрения	1	1
112	за то что	1	1
113	в своей жизни	1	1
114	как мы уже	3	1
115	мы говорим об	1	1
116	и процессов в	1	1
117	это не только	1	1
118	дело не в	1	1
119	на всю жизнь	1	1
120	самом же деле	1	1
121	том что он	1	1
122	она не может	1	1
123	к тому же	1	1
124	смысле что они	1	1
125	не больше чем	1	1
126	ведь это же	1	1
