N	3gram	Bakhtin_Pr_1	Psycholo
1	для того чтобы	2	19
2	в том что	7	14
3	в зависимости от	3	6
4	о том что	2	6
5	заключается в том	2	6
6	к тому что	1	6
7	в самом деле	2	5
8	до сих пор	2	5
9	с другой стороны	2	5
10	так же точно	1	5
11	по сравнению с	1	4
12	и как бы	1	4
13	друг к другу	1	4
14	не только не	1	4
15	то же самое	1	3
16	в лучшем случае	2	3
17	на этот вопрос	1	3
18	и то что	1	3
19	и что в	1	3
20	то что он	1	3
21	с самого начала	2	3
22	мы видим что	1	3
23	можно было бы	3	3
24	друг с другом	3	3
25	в этом отношении	5	3
26	художественной формы и	1	2
27	тот же закон	1	2
28	может быть и	1	2
29	с точки зрения	15	2
30	в отличие от	2	2
31	таким образом все	2	2
32	то что в	1	2
33	потому что он	2	2
34	так же как	1	2
35	в данном случае	2	2
36	сами по себе	3	2
37	в том чтобы	1	2
38	не только в	1	2
39	в конце концов	4	2
40	зависимости от того	1	2
41	в том и	1	2
42	все то что	3	2
43	именно в том	2	2
44	само по себе	2	2
45	не может быть	3	2
46	можно сказать что	2	2
47	как бы в	2	2
48	на самом деле	3	2
49	именно потому что	2	2
50	и в сущности	1	1
51	и есть то	1	1
52	он должен быть	1	1
53	прямо сказать что	1	1
54	по этому вопросу	1	1
55	оно может быть	1	1
56	единство произведения не	1	1
57	дело в том	1	1
58	что в самом	1	1
59	из этих трех	1	1
60	по отношению к	11	1
61	равно как и	1	1
62	самом деле это	1	1
63	самого романа и	1	1
64	в этом смысле	9	1
65	том что он	4	1
66	но они никогда	1	1
67	нам кажется что	2	1
68	той же линии	1	1
69	а в том	1	1
70	же как и	1	1
71	и в этом	3	1
72	эти три плана	1	1
73	до известной степени	1	1
74	первое из них	1	1
75	в первой главе	1	1
76	и именно в	1	1
77	только то что	2	1
78	но несмотря на	1	1
79	искусства и в	1	1
80	но он не	1	1
81	что в нем	1	1
82	несмотря на это	1	1
83	почти никогда не	1	1
84	в частности на	1	1
85	с этой точки	1	1
86	по крайней мере	2	1
87	как если бы	1	1
88	и в частности	1	1
89	если же мы	1	1
90	ни один элемент	1	1
91	то время как	1	1
92	мы не можем	1	1
93	самого героя и	3	1
94	в основе его	1	1
95	в художественном произведении	1	1
96	произведения так как	1	1
97	на задний план	1	1
98	смысле этого слова	1	1
99	потому что она	2	1
100	как будто бы	1	1
101	не могут быть	1	1
102	все же не	1	1
103	то есть не	2	1
104	а не как	3	1
105	драме он должен	1	1
106	и в трагедии	1	1
107	они никогда не	1	1
108	и в романе	2	1
109	в драме и	1	1
110	этой точки зрения	1	1
111	того или иного	1	1
112	то новое что	1	1
113	форма является результатом	1	1
114	по себе как	1	1
115	привело бы к	1	1
116	в то время	2	1
117	этот вопрос он	1	1
118	между героем и	1	1
119	мы условно назвали	1	1
120	но во всех	1	1
121	то чем является	1	1
122	ни одна из	1	1
123	он может быть	2	1
124	что это не	1	1
125	его сознание и	1	1
126	в каждом отдельном	1	1
127	в романах достоевского	6	1
128	говорит об этом	1	1
129	тем что он	1	1
130	в полной мере	1	1
131	в письме к	1	1
132	но не только	1	1
133	элементами из которых	1	1
134	что мы видим	1	1
135	и только в	1	1
136	он как бы	1	1
