N	2gram	Voloshinov_1	KulturaY
1	и т	1	39
2	потому что	4	25
3	и в	15	23
4	не только	5	20
5	в том	4	19
6	в этом	13	18
7	и не	16	16
8	было бы	6	15
9	так как	9	15
10	может быть	13	15
11	т д	1	14
12	точки зрения	13	14
13	все эти	9	12
14	если бы	3	12
15	у нас	3	12
16	в самом	6	12
17	но в	9	11
18	том что	5	11
19	того чтобы	2	11
20	в области	3	11
21	по себе	2	10
22	а не	2	10
23	что в	6	10
24	самом деле	7	9
25	вопрос о	1	9
26	хотя бы	7	9
27	то что	10	9
28	вовсе не	2	9
29	для того	1	9
30	не может	13	9
31	только потому	1	8
32	с точки	10	8
33	не в	4	8
34	и что	3	8
35	в качестве	2	8
36	уже не	5	8
37	прежде всего	11	8
38	с другой	1	8
39	и пр	9	8
40	что это	3	7
41	все же	5	7
42	в нашем	3	7
43	то обстоятельство	1	7
44	и с	7	7
45	не менее	3	7
46	обстоятельство что	1	7
47	но и	4	7
48	с помощью	9	7
49	то же	7	6
50	и на	3	6
51	но не	5	6
52	в этой	5	6
53	это не	2	6
54	тем не	2	6
55	по крайней	1	6
56	между тем	2	6
57	крайней мере	1	6
58	этот вопрос	1	6
59	слова в	1	6
60	что мы	2	6
61	и то	2	5
62	также и	1	5
63	мы имеем	1	5
64	я не	3	5
65	зависимости от	2	5
66	еще не	7	5
67	не следует	2	5
68	должна быть	1	5
69	по существу	1	5
70	и вот	6	5
71	что все	5	5
72	об этом	4	5
73	и тем	1	5
74	и здесь	1	5
75	не могут	3	5
76	ясно что	1	5
77	приводит к	2	5
78	в его	9	5
79	один из	4	5
80	тот же	5	5
81	что он	8	5
82	только в	6	5
83	должен быть	2	5
84	всяком случае	3	5
85	вместе с	4	5
86	как это	1	5
87	что же	4	5
88	слова и	2	5
89	все это	5	5
90	таким образом	21	5
91	речи и	1	5
92	во всяком	4	5
93	в зависимости	2	4
94	в данном	3	4
95	со стороны	2	4
96	отнюдь не	2	4
97	однако не	1	4
98	перед нами	1	4
99	хотя и	1	4
100	бы и	2	4
101	если мы	5	4
102	на то	1	4
103	в нем	4	4
104	в узком	2	4
105	так и	10	4
106	но все	2	4
107	на этой	2	4
108	должно быть	2	4
109	можно ли	1	4
110	в то	6	4
111	на себе	1	4
112	ничего не	2	4
113	что на	1	4
114	к тому	4	4
115	и о	3	4
116	от того	3	4
117	или в	1	4
118	могут быть	6	4
119	можно сказать	4	4
120	в нашей	1	4
121	мы знаем	7	4
122	ни в	6	4
123	в особенности	1	4
124	в каком	3	4
125	не было	4	4
126	как бы	11	4
127	этой области	3	4
128	сказать что	6	4
129	была бы	1	4
130	к этому	7	4
131	так же	1	4
132	того же	1	3
133	это и	1	3
134	что когда	1	3
135	в первый	4	3
136	что можно	1	3
137	этой почве	1	3
138	а только	1	3
