N	2gram	Vygotskiy__1	StatiiOP
1	и в	31	25
2	в этом	12	24
3	у пушкина	3	22
4	в том	30	20
5	что он	7	19
6	может быть	22	19
7	что в	23	19
8	что это	6	16
9	том что	16	15
10	в этой	3	14
11	для пушкина	1	13
12	и пр	1	13
13	не только	13	12
14	в его	6	12
15	то что	32	12
16	в этих	4	11
17	так что	5	11
18	таким образом	20	10
19	прежде всего	4	10
20	и не	16	10
21	у него	4	9
22	но и	2	9
23	и т	26	8
24	все это	8	8
25	о том	7	8
26	как например	2	8
27	т е	3	8
28	в своих	4	8
29	из его	3	7
30	с этим	3	7
31	это не	1	7
32	было бы	6	7
33	в то	5	7
34	не может	17	7
35	точки зрения	15	7
36	что такое	2	7
37	в сцене	1	6
38	и на	1	6
39	как в	9	6
40	из этих	6	6
41	вольный стих	1	6
42	не в	11	6
43	между тем	4	6
44	только в	14	6
45	т п	16	6
46	в конце	3	6
47	в области	11	6
48	как бы	5	6
49	а в	6	6
50	как на	3	6
51	то же	5	5
52	ответ на	1	5
53	независимо от	2	5
54	говорит что	5	5
55	но в	3	5
56	на то	10	5
57	он не	3	5
58	об этом	1	5
59	говорил что	1	5
60	на почве	2	5
61	ни в	9	5
62	мы имеем	4	5
63	в котором	4	5
64	и сальери	1	5
65	потому что	10	5
66	обстоятельство что	1	5
67	и это	3	5
68	так и	3	5
69	в них	2	5
70	отметить что	2	5
71	у шекспира	2	5
72	с другой	5	5
73	а не	13	5
74	того что	10	5
75	другой стороны	5	5
76	например в	3	4
77	что эти	3	4
78	в которой	4	4
79	время как	5	4
80	из которых	3	4
81	в чем	2	4
82	точка зрения	4	4
83	относится к	1	4
84	в центре	1	4
85	все же	5	4
86	не было	3	4
87	и к	3	4
88	то в	1	4
89	в целом	5	4
90	на его	1	4
91	состоит в	3	4
92	в каждом	3	4
93	этом смысле	2	4
94	и тем	2	4
95	в жизни	2	4
96	с тем	3	4
97	как и	16	4
98	а как	1	4
99	у нас	4	4
100	с точки	2	4
101	ничего не	2	4
102	этом отношении	2	4
103	пушкин говорит	1	4
104	в каком	2	4
105	связана с	1	4
106	отличается от	2	4
107	в ней	1	4
108	и с	2	4
109	если бы	6	4
110	можно сказать	1	4
111	а также	1	4
112	к нему	2	4
113	мы видим	5	4
114	в качестве	2	4
115	и др	1	4
116	всяком случае	6	4
117	отношение к	2	4
118	то время	5	4
119	в особенности	1	4
120	действующих лиц	1	4
121	должна была	2	4
122	он говорит	1	4
123	это есть	5	4
124	что здесь	2	4
125	и для	5	4
126	но это	3	4
127	сказать что	7	4
128	была бы	1	4
129	в своей	3	4
130	из этого	2	4
131	это в	2	4
132	во всяком	8	4
133	он хотел	1	3
134	по мнению	2	3
135	с его	1	3
136	своего рода	1	3
137	в творчестве	1	3
138	что по	3	3
139	и наконец	1	3
140	и если	4	3
141	каменный гость	1	3
142	поэзии в	1	3
143	что этот	1	3
144	показывает что	5	3
145	несмотря на	5	3
146	в их	1	3
147	что я	4	3
148	и более	1	3
149	на эти	2	3
150	тому что	4	3
151	на тему	1	3
152	это слово	1	3
153	связи с	1	3
154	и здесь	2	3
155	что все	3	3
156	со стороны	4	3
157	на вопрос	2	3
158	и что	8	3
159	по этому	2	3
160	и его	7	3
161	вот что	2	3
162	уже не	2	3
163	уже в	3	3
164	не так	1	3
165	для него	1	3
166	так как	18	3
167	в системе	1	3
168	как раз	2	3
169	не является	5	3
170	что для	2	3
171	одной стороны	6	3
172	до конца	6	3
173	в рассказе	1	3
174	что мы	8	3
175	его как	1	3
176	в связи	2	3
177	с этой	4	3
178	в стихотворении	1	3
179	xviii в	2	3
180	другое дело	1	3
181	обращается к	1	3
182	конце концов	3	3
183	к этому	4	3
184	в какой	5	3
185	это произведение	1	3
186	речь идет	3	2
187	самом деле	9	2
188	такое же	1	2
189	той же	3	2
190	стих в	1	2
191	в сущности	10	2
192	того же	2	2
193	во всех	1	2
194	тем как	1	2
195	которых складывается	1	2
196	то он	1	2
197	но как	2	2
198	только тогда	7	2
199	если в	1	2
200	нет и	1	2
201	что они	2	2
202	что именно	1	2
203	им в	3	2
204	его к	1	2
205	в самом	11	2
206	формы в	4	2
207	во многих	1	2
208	в монологе	1	2
209	и тот	2	2
210	в статье	1	2
211	т д	8	2
212	том чтобы	7	2
213	представляет собою	1	2
214	и по	3	2
215	но все	1	2
216	и может	2	2
217	то есть	26	2
218	заключается в	7	2
219	общества в	1	2
220	ни разу	1	2
221	а с	1	2
222	эти годы	1	2
223	между собою	1	2
224	мы не	12	2
225	такой же	2	2
226	и тогда	2	2
227	нас не	1	2
228	можно найти	1	2
229	в такой	2	2
230	что нужно	1	2
231	в которых	3	2
232	взгляд на	1	2
233	точку зрения	3	2
234	в прямом	1	2
235	тем не	2	2
236	не была	1	2
237	произведения и	1	2
238	этой области	2	2
239	этих трех	1	2
240	случае в	3	2
241	не менее	2	2
242	как можно	1	2
243	что эта	3	2
244	самого начала	1	2
245	как о	1	2
246	считает что	1	2
247	дело не	1	2
248	на котором	1	2
249	тогда когда	5	2
250	одна из	4	2
251	никогда не	8	2
252	найти в	1	2
253	на долю	2	2
254	этих двух	2	2
255	в русском	2	2
256	х годов	5	2
257	от того	3	2
258	могут быть	11	2
259	и такие	1	2
260	к тому	4	2
261	для его	1	2
262	для того	6	2
263	утверждать что	5	2
264	на это	2	2
265	должен быть	1	2
266	как мы	2	2
267	в виду	4	2
268	без всякого	2	2
269	на основе	2	2
270	в драматическом	1	2
271	с самого	1	2
272	что у	3	2
273	на нее	1	2
274	или в	1	2
275	времени и	1	2
276	здесь нет	1	2
277	моцарт и	1	2
278	по тому	3	2
279	нас к	1	2
280	произведения как	1	2
281	одного из	1	2
282	с одной	5	2
283	и во	2	2
284	этому поводу	2	2
285	а потому	3	2
286	и только	3	2
287	и других	3	2
288	все время	4	2
289	еще не	1	2
290	и ее	1	2
291	есть в	7	2
292	и у	4	2
293	него есть	1	2
294	то и	2	2
295	что если	1	2
296	в поэзии	2	2
297	во втором	1	2
298	при помощи	20	2
299	одно из	2	2
300	цели и	1	2
301	мы находим	1	2
302	вовсе не	6	2
303	заметить что	1	2
304	до сих	3	2
305	не потому	1	2
306	стал бы	2	2
307	себя и	2	2
308	скорее это	1	2
309	стихи не	1	2
310	вместе с	8	2
311	в одной	3	2
312	скупой рыцарь	1	2
313	но не	3	2
314	для искусства	1	2
315	несколько раз	1	2
316	в это	1	2
317	этого слова	4	2
318	сих пор	3	2
319	это выражение	1	2
320	один из	4	2
321	которые были	1	2
322	в результате	4	2
323	его не	2	2
324	когда пушкин	1	2
325	в духе	1	2
326	только что	2	2
327	я думаю	2	2
328	в стихах	1	2
329	одной из	1	2
330	в свою	1	2
331	к этой	2	2
332	гораздо более	2	2
333	значения этого	1	1
334	границы между	1	1
335	ту же	2	1
336	я сказал	2	1
337	за пределы	1	1
338	так резко	1	1
339	который должен	1	1
340	и то	2	1
341	смысле слова	3	1
342	на самом	2	1
343	показаться что	1	1
344	идет о	2	1
345	тем же	3	1
346	и так	4	1
347	в первом	1	1
348	по преимуществу	1	1
349	продолжает оставаться	1	1
350	основных вопросов	1	1
351	должна быть	3	1
352	собственном смысле	3	1
353	традиции мы	1	1
354	из всех	2	1
355	есть не	2	1
356	на материале	1	1
357	например то	1	1
358	с новыми	1	1
359	это совершенно	1	1
360	при анализе	1	1
361	многих случаях	1	1
362	прямом смысле	1	1
363	вопрос о	3	1
364	темы в	1	1
365	этом не	2	1
366	почти все	2	1
367	свою работу	2	1
368	еще до	1	1
369	совпадает с	4	1
370	эпохи в	3	1
371	ему в	1	1
372	я их	1	1
373	первого взгляда	1	1
374	один общий	1	1
375	решение вопроса	1	1
376	форм в	1	1
377	спрашивает что	1	1
378	между собой	1	1
