N	2gram	Propp_Isto_4	KulturaY
1	т е	18	38
2	и т	27	33
3	в том	3	30
4	и в	26	24
5	потому что	6	23
6	том что	3	21
7	что в	14	17
8	было бы	2	15
9	и пр	11	15
10	в этом	7	14
11	т д	24	14
12	точки зрения	1	14
13	может быть	14	13
14	все же	9	12
15	таким образом	10	12
16	и не	9	12
17	в его	5	12
18	не в	5	11
19	только в	3	11
20	хотя бы	2	10
21	не только	15	10
22	в силу	5	10
23	у нас	2	10
24	вовсе не	4	10
25	так как	9	9
26	если бы	2	9
27	о том	4	9
28	того что	2	9
29	прежде всего	1	9
30	то что	16	9
31	а только	1	8
32	уже не	5	8
33	то же	8	8
34	том чтобы	1	8
35	в языке	2	8
36	тем что	5	8
37	как раз	1	8
38	а не	6	8
39	не может	6	7
40	это не	5	7
41	в них	1	7
42	не менее	2	7
43	связи с	3	7
44	в области	2	7
45	так и	10	7
46	бы в	1	7
47	в качестве	7	7
48	с другой	4	7
49	с помощью	2	7
50	как бы	3	7
51	вместе с	6	7
52	мы имеем	7	6
53	зависимости от	1	6
54	в ней	1	6
55	однако не	1	6
56	все эти	3	6
57	при этом	3	6
58	в которых	4	6
59	тогда когда	1	6
60	не случайно	2	6
61	что он	10	6
62	но и	12	6
63	именно в	1	6
64	что же	1	6
65	все это	2	6
66	другой стороны	4	6
67	например в	3	5
68	в зависимости	1	5
69	еще не	6	5
70	но не	5	5
71	не просто	4	5
72	что это	2	5
73	и с	5	5
74	но уже	1	5
75	с тем	2	5
76	и его	10	5
77	не потому	1	5
78	к тому	1	5
79	в виду	1	5
80	с ним	1	5
81	и что	5	5
82	что не	1	5
83	в результате	1	5
84	целый ряд	1	5
85	а в	8	5
86	переход от	1	4
87	это и	5	4
88	что эти	1	4
89	е как	1	4
90	и на	2	4
91	что они	6	4
92	как в	7	4
93	в целом	2	4
94	из этих	3	4
95	роль в	1	4
96	на то	3	4
97	в нем	2	4
98	в данном	3	4
99	и тогда	1	4
100	тем не	2	4
101	тем самым	1	4
102	в таких	2	4
103	того как	4	4
104	в русском	1	4
105	и является	1	4
106	к себе	3	4
107	в пределах	1	4
108	не на	3	4
109	внимание на	1	4
110	что и	9	4
111	с ними	5	4
112	так что	2	4
113	есть в	2	4
114	не есть	2	4
115	из них	2	4
116	со стороны	1	4
117	до сих	5	4
118	там где	3	4
119	в частности	2	4
120	с этим	2	4
121	в тех	4	4
122	по существу	3	4
123	сих пор	5	4
124	один из	1	4
125	указать на	3	4
126	же в	3	4
127	в этих	7	4
128	так же	18	4
129	и то	6	3
130	в котором	1	3
131	той же	1	3
132	на себя	4	3
133	то это	5	3
134	так называемые	1	3
135	и он	3	3
136	то мы	2	3
137	только тогда	3	3
138	очевидно что	1	3
139	в истории	2	3
140	в связи	2	3
141	в своем	2	3
142	хотя и	2	3
143	когда он	6	3
144	его к	3	3
145	что так	1	3
146	в этой	2	3
147	в себе	2	3
148	и если	3	3
149	на его	3	3
150	не имеют	1	3
151	должна быть	2	3
152	на том	2	3
153	что она	3	3
154	и может	1	3
155	он есть	1	3
156	представление о	1	3
157	и эти	1	3
158	даже в	4	3
159	тому что	1	3
160	это слово	1	3
161	мере того	1	3
162	здесь не	4	3
163	ясно что	1	3
164	том как	2	3
165	это только	1	3
166	для этого	1	3
167	по мере	1	3
168	и здесь	5	3
169	можно сказать	1	3
170	меня и	2	3
171	мы увидим	3	3
172	уже в	2	3
173	в одном	5	3
174	связано с	1	3
175	даже и	2	3
176	не было	1	3
177	в особенности	2	3
178	и даже	4	3
179	к которому	1	3
180	а с	1	3
181	под влиянием	1	3
182	как это	3	3
183	смысле этого	2	3
184	этого слова	2	3
185	как на	1	3
186	они не	1	3
187	одним из	1	2
188	эти случаи	2	2
189	и есть	2	2
190	очень много	1	2
191	все те	1	2
192	бы уже	1	2
193	что если	1	2
194	в числе	4	2
195	иное как	3	2
196	его так	1	2
197	иных случаях	1	2
198	не все	1	2
199	если в	1	2
200	тогда как	4	2
201	себе и	1	2
202	относится к	3	2
203	тех случаях	2	2
204	и как	5	2
205	увидим что	2	2
206	но в	5	2
207	и говорит	1	2
208	большей части	1	2
209	еще один	2	2
210	для которых	1	2
211	он не	7	2
212	как с	1	2
213	и социальной	1	2
214	так например	2	2
215	но все	5	2
216	лишь в	2	2
217	здесь только	1	2
218	и мы	1	2
219	и тем	2	2
220	ни в	2	2
221	этого не	2	2
222	как и	7	2
223	иначе говоря	1	2
224	как таковой	1	2
225	и становится	1	2
226	но если	1	2
227	и при	3	2
228	в своей	4	2
229	раз к	1	2
230	что я	2	2
231	вопрос о	4	2
232	что было	1	2
233	и более	3	2
234	по себе	2	2
235	в то	1	2
236	не имеет	3	2
237	ничего не	5	2
238	дело не	2	2
239	никогда не	2	2
240	он иногда	2	2
241	до того	1	2
242	доказать что	1	2
243	не могут	2	2
244	когда мы	1	2
245	во все	2	2
246	к жизни	1	2
247	если мы	1	2
248	чтобы быть	1	2
249	не мог	3	2
250	чтобы дать	1	2
251	одно из	1	2
252	смысле и	1	2
253	о нем	1	2
254	в греческой	1	2
255	должны быть	1	2
256	а именно	3	2
257	в современной	2	2
258	но с	1	2
259	тот же	1	2
260	конечно не	2	2
261	в большинстве	1	2
262	то и	1	2
263	когда оно	1	2
264	был бы	1	2
265	целом и	1	2
266	или иначе	1	2
267	на этот	2	2
268	по своим	1	2
269	в ряде	1	2
270	по большей	1	2
271	социальной жизни	1	2
272	превращается в	7	2
273	а на	4	2
274	о чем	3	2
275	не всегда	6	2
276	именно так	1	2
277	в это	1	2
278	в иных	1	2
279	к своему	3	2
280	на эту	1	2
281	с этой	2	2
282	это дух	1	2
283	этом случае	3	2
284	видно что	1	2
285	между прочим	2	2
286	в более	1	2
287	этих случаях	8	2
288	случаях когда	3	2
289	или в	3	2
290	для нас	3	2
291	и все	2	2
292	тем более	1	2
293	бы на	1	2
294	е в	3	2
295	между ними	3	2
296	понимать как	1	2
297	вряд ли	1	1
298	говоря о	1	1
299	он также	2	1
300	же как	13	1
301	предполагает что	1	1
302	связана с	2	1
303	увидим ниже	1	1
304	тех же	2	1
305	даже при	1	1
306	к своей	3	1
307	показать что	1	1
308	из его	1	1
309	почти всегда	1	1
310	явление он	1	1
311	полагает что	1	1
312	есть не	1	1
313	можно и	1	1
314	на материале	1	1
315	понятие для	1	1
316	ответить на	1	1
317	именно к	1	1
318	приводят к	1	1
319	к разряду	1	1
320	есть нечто	1	1
321	представлением о	2	1
