N	2gram	Potebnia_M_1	Myshleni
1	в том	26	33
2	том что	16	27
3	в развитии	1	26
4	точки зрения	8	26
5	то что	10	20
6	в этом	15	19
7	с точки	3	18
8	того что	8	17
9	мышления и	1	16
10	не только	21	15
11	и в	39	15
12	речи и	10	15
13	таким образом	13	14
14	что в	22	14
15	человеческой речи	1	12
16	того чтобы	2	12
17	говорит он	4	12
18	что он	1	12
19	в самом	3	11
20	мы не	10	10
21	в целом	2	10
22	было бы	12	10
23	для того	3	10
24	но и	20	10
25	мы можем	2	10
26	в сущности	2	9
27	в своем	3	9
28	о том	2	9
29	связи с	3	9
30	может быть	27	9
31	что мы	4	9
32	не может	22	9
33	с но	4	8
34	заключается в	3	8
35	не в	15	8
36	никогда не	4	8
37	так и	13	8
38	если бы	14	8
39	и что	10	8
40	едва ли	1	7
41	он не	3	7
42	высшей степени	1	7
43	по себе	10	7
44	к тому	4	7
45	с одной	3	7
46	потому что	52	7
47	одной стороны	3	7
48	как бы	6	7
49	и не	18	7
50	во всяком	3	7
51	самом деле	1	6
52	с таким	1	6
53	в зависимости	1	6
54	зависимости от	1	6
55	мысль что	5	6
56	по отношению	13	6
57	в этой	3	6
58	в истории	7	6
59	мы должны	3	6
60	что это	3	6
61	как он	1	6
62	на то	2	6
63	как и	9	6
64	мы видели	4	6
65	всяком случае	1	6
66	в отношении	1	6
67	как мы	2	6
68	в виду	2	6
69	развития в	1	6
70	в теории	2	6
71	но в	9	6
72	по своей	1	6
73	по этому	2	6
74	если мы	3	6
75	мы находим	1	6
76	вовсе не	5	6
77	с другой	7	6
78	к которому	3	6
79	на этот	2	6
80	там где	4	6
81	вместе с	8	6
82	в связи	1	6
83	сказать что	3	6
84	на деле	4	5
85	показать что	1	5
86	то же	6	5
87	полагает что	1	5
88	вопрос о	4	5
89	видели что	1	5
90	говорит что	1	5
91	уже в	1	5
92	приводит к	1	5
93	это не	7	5
94	что с	1	5
95	тогда когда	9	5
96	во всей	1	5
97	можно было	1	5
98	и даже	4	5
99	связь между	2	5
100	которым мы	1	5
101	этот вопрос	2	5
102	и их	3	5
103	друг друга	5	5
104	речь и	2	5
105	отношению к	13	5
106	все что	2	5
107	мысли с	3	4
108	переход от	1	4
109	с в	5	4
110	из того	2	4
111	хотя бы	2	4
112	что его	1	4
113	с его	1	4
114	из этих	4	4
115	независимо от	6	4
116	как в	10	4
117	все же	6	4
118	могли бы	2	4
119	в которой	2	4
120	что все	3	4
121	в них	3	4
122	несмотря на	5	4
123	нечто объективное	1	4
124	в эту	1	4
125	в своей	3	4
126	признать что	1	4
127	к этому	1	4
128	их в	1	4
129	даже в	1	4
130	не имеет	5	4
131	того как	6	4
132	и его	5	4
133	с и	3	4
134	что оно	2	4
135	и с	3	4
136	мы могли	1	4
137	на вопрос	1	4
138	мы видим	4	4
139	так как	21	4
140	только в	25	4
141	для всех	5	4
142	в начале	2	4
143	при помощи	2	4
144	его мысли	1	4
145	прежде всего	4	4
146	так же	5	4
147	все это	1	4
148	для нас	9	4
149	а в	5	4
150	по поводу	3	4
151	человека и	1	3
152	на самом	1	3
153	этой теории	4	3
154	собственном смысле	1	3
155	для которого	1	3
156	мы имеем	1	3
157	первые слова	1	3
158	и ее	1	3
159	что можно	3	3
160	мы будем	2	3
161	должны были	1	3
162	очевидно что	3	3
163	что они	1	3
164	языка и	17	3
165	что именно	2	3
166	с этим	7	3
167	что как	3	3
168	смысле этого	1	3
169	когда он	1	3
170	он в	1	3
171	все эти	1	3
172	но на	2	3
173	что она	1	3
174	при этом	6	3
175	что у	1	3
176	и по	6	3
177	те же	1	3
178	лишь в	1	3
179	с другими	1	3
180	о которых	2	3
181	во время	1	3
182	таким же	2	3
183	ни малейшего	2	3
184	на известный	1	3
185	в которых	1	3
186	для этого	2	3
187	к развитию	1	3
188	вытекает из	2	3
189	в самой	3	3
190	этом отношении	1	3
191	истории развития	1	3
192	что при	5	3
193	для себя	3	3
194	и это	3	3
195	в собственном	2	3
196	действия и	1	3
197	которое мы	2	3
198	с ним	3	3
199	ничего не	1	3
200	утверждает что	2	3
201	и только	2	3
202	тем более	2	3
203	но не	8	3
204	в следующем	1	3
205	из них	1	3
206	для него	4	3
207	со стороны	8	3
208	что для	3	3
209	только что	2	3
210	ничем не	1	3
211	а не	21	3
212	он говорит	1	3
213	в данном	1	3
214	этого слова	1	3
215	только для	3	3
216	не существует	2	3
217	он на	1	3
218	об отношении	3	3
219	или в	2	3
220	в результате	1	3
221	развития и	3	3
222	и все	3	3
223	лежит в	1	3
224	бы с	1	3
225	того же	3	3
226	речи как	1	3
227	к этой	3	3
228	не можем	2	3
229	тем самым	4	3
230	они не	1	3
231	с с	1	2
232	же как	1	2
233	и есть	2	2
234	в котором	1	2
235	деятельность человека	1	2
236	той же	3	2
237	деле же	1	2
238	что если	3	2
239	имеет свою	1	2
240	оба эти	1	2
241	есть нечто	4	2
242	в их	2	2
243	и самого	1	2
244	которые он	1	2
245	столь же	3	2
246	во всех	5	2
247	то он	2	2
248	не то	1	2
249	только тогда	5	2
250	друг от	2	2
251	за пределы	2	2
252	сама по	3	2
253	которые не	2	2
254	в течение	2	2
255	общего с	1	2
256	каждая из	1	2
257	стороны и	2	2
258	относятся к	1	2
259	перед нами	1	2
260	в полном	2	2
261	вопросом о	2	2
262	и как	6	2
263	его к	2	2
264	более или	1	2
