N	3gram	Bakhtin_Pr_4	StatiiOP
1	в борисе годунове	1	28
2	в том что	2	16
3	о том что	2	11
4	том что он	1	5
5	до сих пор	8	5
6	в письме к	1	5
7	к тому что	1	5
8	дело в том	2	4
9	после того как	1	4
10	в одном из	2	3
11	иметь в виду	1	3
12	так же как	1	3
13	с другой стороны	3	3
14	во всяком случае	1	3
15	с самого начала	1	3
16	на себя внимание	2	2
17	в том же	1	2
18	с точки зрения	9	2
19	сами по себе	2	2
20	в отличие от	3	2
21	уже после того	1	2
22	в значительной степени	1	2
23	века и в	1	2
24	ни в одном	2	2
25	более или менее	3	2
26	так и в	1	2
27	в самом деле	4	2
28	но все же	1	2
29	как своего рода	1	2
30	к тому же	1	2
31	в этом его	1	1
32	а между тем	1	1
33	но как раз	1	1
34	и совершенно не	1	1
35	в виду что	1	1
36	одним и тем	1	1
37	в котором он	1	1
38	в этом смысле	2	1
39	и всегда будет	1	1
40	кажется что в	1	1
41	в какой они	1	1
42	в еще более	1	1
43	здесь не место	2	1
44	сцена в келье	1	1
45	сам по себе	3	1
46	в той же	1	1
47	и в тех	1	1
48	на этот вопрос	2	1
49	он никогда не	1	1
50	другом произведении пушкина	1	1
51	одно и то	1	1
52	не могло быть	1	1
53	произведении пушкина в	1	1
54	а как бы	1	1
55	на этой почве	1	1
56	из того же	1	1
57	в данном случае	1	1
58	и тем же	1	1
59	в высшей степени	1	1
60	в конце концов	1	1
61	и то же	1	1
62	заставляя его служить	1	1
63	по сравнению с	1	1
64	и вместе с	1	1
65	отрывок из того	1	1
66	так или иначе	1	1
67	с нею и	1	1
68	в связи с	1	1
69	не только к	1	1
70	не исключает возможности	1	1
71	на тему о	1	1
72	вместо того чтобы	1	1
73	в свое время	2	1
74	по отношению к	5	1
75	что как раз	1	1
76	то же время	5	1
77	не могли быть	1	1
78	в этом случае	1	1
79	быть конечно и	1	1
80	вовсе не был	1	1
81	и это слово	1	1
82	говорят одним и	1	1
83	не могло в	1	1
84	его служить своим	1	1
85	в то же	5	1
86	в том числе	4	1
87	тем же языком	1	1
88	в отношении к	2	1
89	дело не в	1	1
90	в какой-то мере	1	1
