N	2gram	Voloshinov_1	Problema
1	то что	8	42
2	вовсе не	5	35
3	и в	19	32
4	и не	26	31
5	не есть	3	29
6	не просто	2	23
7	в этом	16	19
8	не менее	4	19
9	тем не	2	18
10	не только	8	17
11	потому что	1	16
12	в себе	2	15
13	по себе	4	15
14	а не	7	15
15	но в	7	14
16	у нас	2	14
17	может быть	26	14
18	как бы	15	14
19	что мы	1	13
20	в нем	10	13
21	и тем	1	13
22	при помощи	1	13
23	как раз	2	13
24	сказать что	4	13
25	вещи и	1	12
26	том что	3	12
27	что в	4	12
28	так и	11	12
29	также и	1	11
30	так как	2	11
31	о том	2	11
32	и даже	2	11
33	если мы	11	11
34	ничего общего	5	11
35	то же	7	10
36	отнюдь не	6	10
37	в этой	1	10
38	ничего не	6	10
39	прежде всего	13	10
40	нет ничего	3	10
41	еще не	4	9
42	но не	1	9
43	художественный образ	2	9
44	то с	1	9
45	того чтобы	5	9
46	же самое	3	9
47	и это	3	9
48	и что	1	9
49	но и	8	9
50	в данном	4	9
51	что же	4	9
52	в том	6	9
53	так же	7	9
54	в таком	2	9
55	и ее	3	8
56	и на	4	8
57	общего с	3	8
58	все эти	7	8
59	для того	4	8
60	было бы	4	8
61	в своей	3	8
62	не может	24	8
63	символ и	1	8
64	во всех	7	7
65	тоже не	1	7
66	всех этих	1	7
67	ни в	2	7
68	между собою	1	7
69	и является	2	7
70	как мы	13	7
71	здесь не	1	7
72	никогда не	2	7
73	того что	3	7
74	что он	2	7
75	только в	9	7
76	тем что	2	7
77	такого рода	1	7
78	все это	3	7
79	и все	5	7
80	во всяком	5	7
81	таком случае	2	6
82	и то	1	6
83	самом деле	10	6
84	на самом	3	6
85	и есть	3	6
86	говорить о	1	6
87	но как	1	6
88	за пределы	5	6
89	и как	3	6
90	в самом	10	6
91	и если	1	6
92	при этом	8	6
93	его в	3	6
94	это не	1	6
95	что такое	2	6
96	в то	3	6
97	таким образом	17	6
98	в виду	2	6
99	и здесь	6	6
100	в его	6	6
101	этом смысле	2	6
102	так что	1	6
103	в конце	5	6
104	о чем	1	6
105	как это	1	6
106	не существует	3	6
107	хотя и	1	6
108	совершенно не	3	6
109	не имеют	3	5
110	действительности и	3	5
111	мы уже	2	5
112	а только	1	5
113	она есть	1	5
114	в своем	2	5
115	то в	2	5
116	но уже	1	5
117	все равно	1	5
118	далеко не	4	5
119	с тем	1	5
120	в котором	3	5
121	связи с	11	5
122	в сознании	2	5
123	ни о	2	5
124	той или	1	5
125	можно сказать	3	5
126	в других	1	5
127	или иной	3	5
128	еще и	1	5
129	не является	4	5
130	мы должны	3	5
131	совсем не	1	4
132	сама по	2	4
133	в истории	3	4
134	и вовсе	1	4
135	как в	4	4
136	как он	2	4
137	всякое выражение	1	4
138	после этого	1	4
139	их в	1	4
140	входит в	5	4
141	мы говорили	3	4
142	не в	5	4
143	тому что	2	4
144	тем самым	1	4
145	мышления и	1	4
146	имеют ничего	1	4
147	действительности но	3	4
148	а в	4	4
149	только то	1	4
150	в дальнейшем	3	4
151	если бы	2	4
152	и молот	1	4
153	с целью	1	4
154	взятая сама	1	4
155	и только	2	4
156	в литературе	2	4
157	философии и	1	4
158	только на	4	4
159	вещи или	1	4
160	мы можем	2	4
161	именно в	5	4
162	и пр	12	4
163	не было	3	4
164	и вообще	2	4
165	серп и	1	4
166	сознании и	1	4
167	и для	11	4
168	в связи	7	4
169	или в	2	4
170	и ни	1	4
171	конце концов	3	4
172	не хочет	1	3
173	этот предмет	1	3
174	того же	6	3
175	в чем	2	3
176	в ее	7	3
177	анализ этого	1	3
178	с этим	4	3
179	однако не	2	3
180	более или	1	3
181	в действительности	2	3
182	что это	1	3
183	но ведь	1	3
184	как оно	2	3
185	но именно	3	3
186	он не	3	3
187	именно то	1	3
188	его от	1	3
189	но все	3	3
190	что все	2	3
191	же касается	1	3
192	действительности в	2	3
193	как и	12	3
194	на этот	3	3
195	нисколько не	1	3
196	или менее	1	3
197	точки зрения	34	3
198	с точки	20	3
199	или вернее	1	3
200	для которого	1	3
201	в отношении	4	3
202	того как	1	3
203	только не	1	3
204	в самой	1	3
205	или как	1	3
206	и его	19	3
207	в каком	3	3
208	знак который	1	3
209	к тому	2	3
210	можно было	2	3
211	ясно что	5	3
212	для этого	1	3
213	о нем	1	3
214	другими словами	2	3
215	настоящее время	6	3
216	различие в	2	3
217	к нему	1	3
218	и во	2	3
219	во всей	1	3
220	и следовательно	3	3
221	значит что	1	3
222	оно и	1	3
223	мы увидим	1	3
224	очень много	1	3
225	всякий знак	3	3
226	именно на	2	3
227	же и	2	3
228	уже не	1	3
229	уже в	1	3
230	из них	3	3
231	всяком случае	2	3
232	сами по	1	3
233	до сих	8	3
234	с другой	5	3
235	здесь в	3	3
236	как же	4	3
237	что не	2	3
238	быть и	3	3
239	сих пор	8	3
240	но для	2	3
241	необходимо чтобы	5	3
242	в настоящее	6	3
243	чтобы понять	1	3
244	хотя бы	5	3
245	другой стороны	6	3
246	его именно	2	3
247	есть и	1	3
248	то на	1	2
249	например в	1	2
250	же как	2	2
251	к нашему	1	2
252	и потому	5	2
253	в первом	3	2
254	по преимуществу	5	2
255	и до	1	2
256	в конкретном	2	2
257	мы не	6	2
258	в сущности	3	2
259	он сам	1	2
260	с его	1	2
261	только после	1	2
262	есть функция	1	2
263	его во	1	2
264	нет и	4	2
265	чем же	4	2
266	кроме того	6	2
267	это тоже	1	2
268	этой идеи	1	2
269	есть его	1	2
270	в которой	3	2
271	так или	1	2
272	из этих	2	2
273	сознания с	1	2
274	во многих	1	2
275	вообще не	1	2
276	все другие	1	2
277	не значит	1	2
278	пор мы	1	2
279	действительности к	3	2
280	как они	1	2
281	не будет	4	2
282	и может	1	2
283	конечно в	2	2
284	и с	2	2
285	с другими	3	2
286	понять его	1	2
287	делает его	1	2
288	ведь если	1	2
289	для них	2	2
290	в общей	2	2
291	должно быть	2	2
292	и того	6	2
293	одного и	5	2
294	на первый	2	2
295	но если	2	2
296	и при	3	2
297	нас не	1	2
298	не как	2	2
299	у пушкина	1	2
300	образом и	1	2
301	которые в	1	2
302	друг другу	1	2
303	же мы	1	2
304	и очень	1	2
305	она не	2	2
306	не имеет	3	2
