N	3gram	Vinokur_Ku_3	Formalny
1	с точки зрения	16	14
2	не может быть	3	14
3	на самом деле	3	12
4	в то же	1	7
5	то же время	1	7
6	во всяком случае	1	6
7	и т д	8	6
8	и т п	41	5
9	в зависимости от	7	5
10	с другой стороны	3	5
11	а вовсе не	1	4
12	в самом деле	11	4
13	и не может	1	4
14	в данном случае	4	4
15	в связи с	4	4
16	бы то ни	1	4
17	для того чтобы	11	4
18	потому что он	1	3
19	по отношению к	2	3
20	то же самое	1	3
21	все без исключения	1	3
22	вместе с тем	1	3
23	и не могут	1	3
24	в том что	8	3
25	ровно ничего не	1	2
26	одним и тем	2	2
27	в этом смысле	1	2
28	в полной силе	1	2
29	мы увидим что	1	2
30	то или иное	2	2
31	и в то	1	2
32	в отличие от	2	2
33	и тем же	2	2
34	т е с	1	2
35	только то что	2	2
36	мы не можем	1	2
37	так и в	3	2
38	в отвлечении от	1	2
39	не только не	1	2
40	т п в	3	2
41	именно потому что	1	2
42	вовсе не в	1	2
43	к тому что	1	2
44	тем не менее	9	2
45	дело не в	2	2
46	смысле этого слова	2	2
47	как мы видели	2	2
48	формы и содержания	2	2
49	дело и в	1	1
50	и того же	2	1
51	не состоит из	1	1
52	одних и тех	1	1
53	не выходит за	1	1
54	говорить как о	1	1
55	хотя и не	1	1
56	внутренняя форма у	1	1
57	точки зрения на	2	1
58	о материале и	2	1
59	т е она	1	1
60	то и просто	1	1
61	те случаи когда	1	1
62	во-первых с точки	1	1
63	один и тот	2	1
64	в этом случае	4	1
65	что же касается	1	1
66	в одной из	1	1
67	дают повод к	1	1
68	тот или иной	2	1
69	они не могут	1	1
70	того как мы	1	1
71	как это утверждает	1	1
72	хотя бы и	1	1
73	так чтобы она	1	1
74	сам по себе	3	1
75	ни в коем	1	1
76	пределы формы оно	1	1
77	т е когда	1	1
78	не могло бы	1	1
79	каждой из этих	1	1
80	в его структуре	1	1
81	тому как в	1	1
82	но для этого	1	1
83	из того что	1	1
84	если это действительно	1	1
85	в собственном смысле	1	1
86	с тем что	1	1
87	точки зрения ее	1	1
88	т п т	1	1
89	говорить о языке	1	1
90	в той мере	1	1
91	а то и	1	1
92	то у нас	2	1
93	в противном случае	1	1
94	с этой точки	1	1
95	до сих пор	8	1
96	и тем не	3	1
97	и тех же	1	1
98	так как он	2	1
99	в коем случае	1	1
100	ту или иную	1	1
101	остается однако в	1	1
102	если же мы	1	1
103	от того что	2	1
104	т е в	1	1
105	так же как	1	1
106	в двух направлениях	2	1
107	не потому что	1	1
108	помощью каких приемов	1	1
109	не только в	3	1
110	с одной стороны	4	1
111	можно говорить как	1	1
112	и тот же	2	1
113	можно говорить об	1	1
114	можно говорить о	3	1
115	пр и пр	1	1
116	и вместе с	1	1
117	о языке как	1	1
118	никогда не может	1	1
119	т е на	2	1
120	вовсе не потому	1	1
121	не в том	2	1
122	е она не	1	1
123	с нашей точки	1	1
124	а не как	1	1
125	это не значит	1	1
126	было бы например	1	1
127	собственном смысле слова	1	1
128	пришлось бы уже	1	1
129	был бы не	1	1
130	нас в россии	1	1
131	в таком случае	2	1
132	мере в какой	1	1
133	и той же	1	1
134	и пр и	1	1
135	этой точки зрения	1	1
136	за пределы формы	1	1
137	о том что	3	1
138	того или иного	3	1
139	т е к	2	1
140	совершенно независимо от	1	1
141	форма и содержание	1	1
142	во-вторых с точки	1	1
143	можно было бы	10	1
144	материала не выходит	1	1
145	ни одного из	1	1
146	каком можно говорить	1	1
147	формы оно тоже	1	1
148	в ее целом	1	1
149	и в самом	4	1
150	зависимости от того	3	1
151	выходит за пределы	1	1
152	той или иной	5	1
153	но все же	1	1
154	связи с общим	1	1
155	нашей точки зрения	1	1
156	говорить о материале	1	1
157	у нас в	1	1
158	мы имеем в	1	1
159	одного и того	2	1
160	условиями в которых	1	1
161	а вместе с	1	1
162	всего этого нет	1	1
163	связь между смыслом	1	1
164	что в процессе	1	1
165	в том числе	2	1
166	одной и той	1	1
167	т е о	1	1
168	материалом поэзии является	1	1
169	становится очевидным что	1	1
170	понятие материала не	1	1
171	самом деле ведь	1	1
172	тех или иных	1	1
173	сама по себе	2	1
174	п т е	1	1
175	материале и приеме	1	1
176	той мере в	1	1
177	в каком можно	1	1
178	и самый смысл	1	1
179	отца и для	1	1
