N	3gram	Propp_Isto_5	Problema
1	тем не менее	4	18
2	и т д	18	10
3	и тем не	1	8
4	для того чтобы	3	8
5	в данном случае	2	8
6	на то что	2	8
7	сам по себе	1	7
8	о том что	4	5
9	в том что	2	5
10	точно так же	1	4
11	на самом деле	1	4
12	т д и	1	4
13	в связи с	4	4
14	в то же	1	4
15	иметь в виду	1	3
16	с точки зрения	1	3
17	до сих пор	2	3
18	и в других	1	3
19	указывает на то	1	3
20	даже если бы	1	3
21	то что он	1	3
22	во всяком случае	1	3
23	д и т	1	3
24	и тем самым	1	3
25	можно сказать что	1	3
26	с другой стороны	8	3
27	по себе но	1	3
28	и в виде	1	3
29	о том как	2	2
30	в этом случае	7	2
31	в самом деле	1	2
32	свидетельствует о том	1	2
33	в таких случаях	2	2
34	в этих случаях	6	2
35	как мы увидим	3	2
36	по своему содержанию	1	2
37	но уже в	1	2
38	чем перейти к	1	2
39	так же как	3	2
40	во всех этих	1	2
41	в одно целое	1	2
42	не может быть	3	2
43	мы увидим ниже	3	2
44	с тем что	1	2
45	что может быть	1	2
46	подобно тому как	1	2
47	на том что	2	2
48	к сожалению однако	1	1
49	при встрече с	1	1
50	таких случаях в	1	1
51	вместе с тем	6	1
52	если не считать	2	1
53	но то что	1	1
54	понимать не только	1	1
55	в некоторых случаях	2	1
56	а потом и	1	1
57	не имеют никакого	1	1
58	с представлением о	2	1
59	вместе с другими	1	1
60	мы не будем	2	1
61	не сам по	1	1
62	в представлениях о	1	1
63	мы до сих	1	1
64	только тем что	1	1
65	не может считаться	1	1
66	в это время	2	1
67	постановка вопроса о	1	1
68	так как иначе	1	1
69	то время как	1	1
70	же как и	2	1
71	если бы мы	2	1
72	еще ничего не	1	1
73	не только в	2	1
74	тем что он	2	1
75	мы не знаем	2	1
76	только в виде	1	1
77	обратим внимание также	1	1
78	и потому что	1	1
79	а именно на	1	1
80	и на ней	1	1
81	это было бы	1	1
82	еще и потому	1	1
83	а не в	1	1
84	мы уже видели	1	1
85	мы знаем как	1	1
86	мы еще не	1	1
87	то что здесь	1	1
88	уже сейчас видно	1	1
89	т д все	1	1
90	таким образом в	1	1
91	в то время	1	1
92	может быть это	1	1
93	в том чтобы	2	1
94	был тот кто	2	1
95	это заставляет нас	1	1
96	мы имеем и	1	1
97	народов как мы	1	1
98	это значит что	2	1
99	ничего не говорит	1	1
100	и что он	1	1
101	никак не может	1	1
102	всех этих случаях	1	1
103	все же необходимо	1	1
104	как и в	2	1
105	только тогда когда	1	1
106	как мы видели	1	1
