N	2gram	Voloshinov_1	Myshleni
1	в развитии	1	28
2	то что	8	26
3	в этом	10	25
4	что он	2	25
5	потому что	5	21
6	таким образом	7	19
7	точки зрения	10	18
8	в том	2	18
9	не может	12	18
10	и развитие	1	17
11	того чтобы	7	17
12	не только	27	16
13	и в	38	16
14	того что	4	16
15	так как	7	16
16	что в	1	16
17	том что	3	15
18	так же	4	15
19	для того	9	14
20	в сущности	1	13
21	между собой	2	13
22	в процессе	6	13
23	сказать что	3	13
24	вопрос о	2	12
25	в области	5	12
26	и что	1	12
27	и не	14	12
28	и развития	3	12
29	отношение к	2	11
30	в его	6	11
31	но не	2	10
32	в силу	1	10
33	было бы	7	10
34	как мы	9	10
35	только в	6	10
36	а не	6	10
37	с помощью	6	10
38	с точки	5	9
39	в отношении	2	9
40	может быть	13	9
41	то же	14	8
42	должно быть	2	8
43	как и	10	8
44	если бы	4	8
45	тем самым	7	8
46	в основе	2	8
47	о том	4	8
48	он не	2	8
49	как это	5	8
50	мы должны	10	8
51	же как	1	7
52	того же	1	7
53	переход от	1	7
54	и есть	1	7
55	показали что	1	7
56	представляет собой	2	7
57	внутренней речи	18	7
58	в нем	4	7
59	по себе	1	7
60	внутренняя речь	5	7
61	так и	6	7
62	если мы	4	7
63	наших исследований	1	6
64	и на	6	6
65	в мысли	1	6
66	но в	5	6
67	в этой	6	6
68	как он	1	6
69	связанные с	2	6
70	в другом	1	6
71	но если	1	6
72	не в	6	6
73	речи в	1	6
74	что оно	3	6
75	языка и	4	6
76	и следовательно	5	6
77	этот вопрос	2	6
78	мы можем	7	6
79	у него	1	6
80	развития в	2	6
81	но и	13	6
82	речи и	6	6
83	в той	5	6
84	в какой	2	6
85	к тому	4	6
86	как в	2	5
87	в своем	1	5
88	в которой	7	5
89	своем развитии	1	5
90	он должен	3	5
91	на все	1	5
92	от развития	1	5
93	тому что	5	5
94	мысли и	1	5
95	с ним	2	5
96	самого начала	4	5
97	в то	9	5
98	тогда когда	1	5
99	того как	1	5
100	никогда не	7	5
101	ничего не	8	5
102	этом отношении	2	5
103	с самого	4	5
104	можно было	4	5
105	по сравнению	1	5
106	же мере	1	5
107	на вопрос	1	5
108	но мы	2	5
109	можно сказать	4	5
110	обе эти	1	5
111	тот же	2	5
112	хотя бы	18	5
113	для него	3	5
114	тем что	2	5
115	сравнению с	1	5
116	как бы	28	5
117	не является	5	5
118	еще более	2	5
119	не знает	3	5
120	и то	3	4
121	той же	5	4
122	ответить на	2	4
123	оба эти	1	4
124	не то	1	4
125	за пределы	1	4
126	процессе развития	1	4
127	в самом	4	4
128	все эти	2	4
129	с их	1	4
130	вообще не	1	4
131	при этом	9	4
132	это не	3	4
133	значений слов	2	4
134	путь развития	1	4
135	речи не	2	4
136	же самое	5	4
137	не есть	1	4
138	еще не	3	4
139	другом месте	1	4
140	и т.д	21	4
141	в качестве	4	4
142	так что	1	4
143	к мысли	1	4
144	и их	5	4
145	речь и	4	4
146	не могут	1	4
147	точек зрения	4	4
148	с другой	1	4
149	именно в	1	4
150	к которому	1	4
151	на этот	1	4
152	зависит от	2	4
153	что мы	11	4
154	вместе с	5	4
155	в меру	1	4
156	тому как	1	4
157	в состоянии	1	4
158	с этой	1	4
159	в целом	4	4
160	мы видим	3	4
161	в результате	1	4
162	бы в	5	4
163	тем более	1	4
164	по самой	1	4
165	в свою	6	4
166	самом деле	4	3
167	это и	1	3
168	между двумя	2	3
169	мы не	9	3
170	говорить о	1	3
171	речь без	1	3
172	по своему	3	3
173	он может	1	3
174	но как	2	3
175	если в	1	3
176	ответ на	2	3
177	оно является	2	3
178	с этим	2	3
179	все же	7	3
180	как уже	2	3
181	и как	9	3
182	в действительности	1	3
183	то в	1	3
184	обратное влияние	5	3
185	он в	1	3
186	и отношения	1	3
187	как с	2	3
188	этого вопроса	1	3
189	на этом	1	3
190	и тем	6	3
191	с тем	8	3
192	мы видели	5	3
193	и того	1	3
194	в этих	2	3
195	таким же	1	3
196	в их	1	3
197	сих пор	2	3
198	из которых	3	3
199	каждого отдельного	1	3
200	не менее	1	3
201	что эта	1	3
202	но что	3	3
203	только не	1	3
204	по своей	2	3
205	и является	5	3
206	и его	7	3
207	связи с	3	3
208	приходит к	1	3
209	речи мы	1	3
210	свою очередь	4	3
211	речь есть	2	3
212	в себя	1	3
213	еще в	1	3
214	и с	5	3
215	они возникают	1	3
216	никак не	1	3
217	до сих	1	3
218	в чем	1	3
219	к нему	2	3
220	что и	3	3
221	одной из	2	3
222	между тем	3	3
223	вопроса о	4	3
224	речь в	1	3
225	его и	3	3
226	в одном	3	3
227	а в	5	3
228	от того	3	3
229	перейти к	2	3
230	еще и	2	3
231	прежде всего	21	3
232	в частности	3	3
233	иное отношение	1	3
234	речь не	1	3
235	этом случае	3	3
236	но это	2	3
237	одного и	1	3
238	процесса в	1	3
239	речи так	1	3
240	развитие и	1	3
241	к этому	2	3
242	к полному	2	2
243	не иначе	1	2
244	отношения к	3	2
245	одним из	1	2
246	вопросу который	1	2
247	мы имели	2	2
248	такое же	1	2
249	что эти	2	2
250	не имеют	1	2
251	в зависимости	5	2
252	есть не	2	2
253	при анализе	1	2
254	которую мы	1	2
255	принадлежит к	1	2
256	он произносит	1	2
257	на свою	1	2
258	я не	1	2
259	зависимости от	5	2
260	в ней	8	2
261	быть в	1	2
262	столь же	1	2
263	во всех	6	2
264	что я	1	2
265	эта зависимость	1	2
266	мы будем	6	2
267	что было	3	2
268	очевидно что	2	2
269	связи и	1	2
270	свою внутреннюю	1	2
271	когда он	1	2
272	и к	4	2
273	помощью которого	1	2
274	о степени	1	2
275	речи но	2	2
276	только один	1	2
277	тому же	2	2
278	из общей	1	2
279	если он	3	2
280	развитие этой	1	2
281	на его	5	2
282	эти теории	1	2
283	к одному	1	2
284	одному и	1	2
285	но все	4	2
286	те же	4	2
287	развития к	1	2
288	на протяжении	1	2
289	при которой	1	2
290	в речевом	1	2
291	в жизни	2	2
292	что представляет	1	2
293	все равно	1	2
294	к которым	1	2
295	в плоскость	1	2
296	же самый	1	2
297	т.д и	5	2
298	во второй	3	2
299	в своей	2	2
300	в котором	3	2
301	мы говорили	2	2
302	иначе как	1	2
303	должны были	2	2
304	значение для	1	2
305	друг другу	2	2
306	и эти	1	2
307	все это	4	2
308	их в	3	2
309	который мы	2	2
310	же мы	5	2
311	стоит только	1	2
312	с развитием	2	2
313	но они	1	2
314	является чем-то	1	2
315	в определенной	1	2
316	этими двумя	1	2
317	учения о	1	2
318	видим что	2	2
319	за развитием	1	2
320	ничто не	1	2
321	до того	3	2
322	только одним	2	2
323	один шаг	1	2
324	и здесь	3	2
325	должны быть	1	2
326	знает что	1	2
327	для его	1	2
328	в виду	3	2
329	но при	3	2
330	в истории	1	2
331	речи то	2	2
332	что у	3	2
333	не с	3	2
334	а этот	2	2
335	два независимых	1	2
336	речь как	1	2
337	к самой	1	2
338	это мы	1	2
339	по мере	1	2
340	именно потому	1	2
341	и поэтому	3	2
342	язык и	9	2
343	находятся в	1	2
344	его в	4	2
345	на отдельные	2	2
346	вслед за	1	2
347	тот момент	1	2
348	представления о	1	2
349	слов и	7	2
350	может иметь	1	2
351	кроме самого	1	2
352	процесса языкового	1	2
353	в вопросе	1	2
354	что нам	1	2
355	в первой	2	2
