N	2gram	Vygotskiy__7	Problemy
1	и в	26	35
2	как бы	6	31
3	и не	18	27
4	что он	8	24
5	в его	4	21
6	но в	4	19
7	как и	15	18
8	не может	11	18
9	к другому	3	16
10	в нем	2	16
11	то же	8	15
12	и все	1	15
13	в сущности	9	14
14	в этом	29	14
15	и его	12	14
16	для него	3	14
17	может быть	7	14
18	но и	11	14
19	все это	3	14
20	он не	3	13
21	что я	1	13
22	к нему	3	13
23	с другим	2	13
24	и с	5	12
25	в другом	1	12
26	прежде всего	7	12
27	и к	7	12
28	в то	3	11
29	слова и	10	11
30	самом деле	6	10
31	не только	24	10
32	не в	4	10
33	то что	24	10
34	на самом	3	9
35	в отношении	2	9
36	мы уже	3	8
37	я не	3	8
38	все же	6	8
39	самого начала	7	8
40	как мы	14	8
41	с самого	7	8
42	так и	3	8
43	себя и	2	8
44	и слово	3	8
45	и для	5	8
46	потому что	16	8
47	еще не	4	7
48	и наконец	4	7
49	самим собой	2	7
50	лишь в	2	7
51	там где	1	7
52	таким образом	23	7
53	для себя	24	7
54	в виде	1	7
55	вовсе не	2	7
56	так же	14	7
57	что же	2	7
58	точки зрения	28	7
59	с ним	3	7
60	а в	2	7
61	отношении к	1	7
62	отношению к	5	7
63	он сам	1	6
64	но не	3	6
65	по отношению	6	6
66	отношение к	2	6
67	что они	10	6
68	в самом	9	6
69	что у	4	6
70	в слове	11	6
71	у меня	1	6
72	к тому	7	6
73	в одном	1	6
74	и что	6	6
75	только в	8	6
76	слова в	5	6
77	но это	3	6
78	что в	12	6
79	и то	7	5
80	как в	4	5
81	в себе	9	5
82	внутренней речи	67	5
83	он и	1	5
84	в конце	4	5
85	даже в	2	5
86	во время	2	5
87	на него	1	5
88	уже говорили	1	5
89	его с	3	5
90	и это	1	5
91	в том	18	5
92	так что	4	5
93	к самому	1	5
94	в романах	1	5
95	как к	3	5
96	этого слова	3	5
97	во внутреннем	1	4
98	он как	1	4
99	в чем	3	4
100	нет и	3	4
101	та же	1	4
102	что это	6	4
103	но на	1	4
104	на его	2	4
105	друг с	2	4
106	но все	1	4
107	его в	2	4
108	в них	1	4
109	его слово	1	4
110	в своей	3	4
111	в такой	4	4
112	но он	2	4
113	друг другу	3	4
114	ли я	1	4
115	по себе	3	4
116	никогда не	4	4
117	и без	1	4
118	он хочет	1	4
119	во всем	3	4
120	как раз	3	4
121	это слово	1	4
122	как будто	1	4
123	и делает	2	4
124	той или	1	4
125	не хочу	1	4
126	внутреннюю речь	12	4
127	еще в	1	4
128	между тем	1	4
129	его мысль	2	4
130	другого в	1	4
131	тотчас же	1	4
132	наконец в	2	4
133	все время	1	4
134	только на	3	4
135	всяком случае	1	4
136	так как	14	4
137	у него	1	4
138	тем что	9	4
139	или иной	1	4
140	с другой	4	4
141	с другом	2	4
142	что не	2	4
143	до конца	5	4
144	а не	6	4
145	с которым	1	4
146	но как	1	4
147	по своему	9	4
148	в той	4	4
149	бы в	5	4
150	но зато	1	4
151	во всяком	2	4
152	о другом	1	4
153	себя как	1	3
154	как его	1	3
155	это и	4	3
156	за собой	1	3
157	высшей степени	1	3
158	и свой	2	3
159	говорить о	1	3
160	в виду	5	3
161	во всех	6	3
162	совсем не	1	3
163	для других	15	3
164	за пределы	1	3
165	в одной	3	3
166	с этим	2	3
167	его к	2	3
168	в целом	5	3
169	все эти	6	3
170	ее как	1	3
171	тому же	1	3
172	него и	1	3
173	одно и	3	3
174	к другу	2	3
175	было бы	6	3
176	этом смысле	1	3
177	в высшей	1	3
178	этого не	1	3
179	с тем	5	3
180	такой же	3	3
181	в котором	4	3
182	не как	1	3
183	собой и	1	3
184	раз и	1	3
185	знал что	1	3
186	но только	3	3
187	ничего не	2	3
188	или как	1	3
189	и мысли	1	3
190	и т.д	1	3
191	с ее	2	3
192	всего этого	1	3
193	в ее	6	3
194	внутренняя речь	15	3
195	и говорит	1	3
196	с внутренним	1	3
197	там в	1	3
198	под влиянием	1	3
199	перед вами	2	3
200	и во	4	3
201	что и	3	3
202	это не	3	3
203	в форме	1	3
204	слов и	2	3
205	друг к	1	3
206	того что	14	3
207	но так	1	3
208	нуждается в	3	3
209	словом и	10	3
210	со всеми	2	3
211	человека с	1	3
212	уже в	2	3
213	из них	1	3
214	его и	2	3
215	другого и	1	3
216	а с	1	3
217	мы остановимся	3	3
218	голос и	1	3
219	со словом	1	3
220	слов в	1	3
221	должно быть	2	3
222	дело идет	1	3
223	в начале	5	3
224	которой он	1	3
225	не мог	2	3
226	и от	4	3
227	конце концов	1	3
228	мы должны	6	3
229	в речь	2	3
230	только что	5	3
231	том что	17	3
232	сказать что	8	3
233	другой стороны	1	3
234	например в	1	2
235	сам по	1	2
236	уже все	1	2
237	показать что	4	2
238	в первом	3	2
239	и этот	1	2
240	а как	1	2
241	она в	2	2
242	мы говорили	2	2
243	время как	2	2
244	слово не	2	2
245	в ней	3	2
246	и происходит	1	2
247	в которых	2	2
248	столь же	2	2
249	что его	2	2
250	бы не	1	2
251	должна была	1	2
252	друг на	1	2
253	собственный голос	1	2
254	эта особенность	1	2
255	с которыми	2	2
256	отличие от	2	2
257	в своем	1	2
258	мы можем	3	2
259	и слова	6	2
260	хотя и	1	2
261	и как	1	2
262	в этот	3	2
263	в которой	11	2
264	бы с	2	2
265	момент его	1	2
266	еще один	1	2
267	раз в	2	2
268	но ведь	1	2
269	так сказать	1	2
270	при этом	1	2
271	но именно	2	2
272	всех этих	1	2
273	и тотчас	1	2
274	собой не	1	2
275	этот процесс	1	2
276	с таким	1	2
277	их в	1	2
278	и по	3	2
279	на этом	1	2
280	а затем	2	2
281	что все	2	2
282	той же	8	2
283	это было	1	2
284	с другими	3	2
285	то все	1	2
286	ни в	2	2
287	все равно	1	2
288	мы с	1	2
289	но я	1	2
290	в этих	2	2
291	с точки	21	2
292	в отличие	2	2
293	и другого	2	2
294	но эта	2	2
295	бы так	1	2
296	речи в	27	2
297	между двумя	3	2
298	тому что	9	2
299	вопрос о	6	2
300	что с	5	2
301	не менее	4	2
302	мысли в	9	2
303	его внутренняя	1	2
304	к другим	1	2
305	слово и	9	2
306	подобно тому	1	2
307	этих двух	2	2
308	и лишь	1	2
309	к ней	2	2
310	по своей	10	2
311	такая же	1	2
312	внутренней жизни	1	2
313	слова его	1	2
314	и речь	3	2
315	ли это	1	2
316	есть только	2	2
317	про себя	1	2
318	для его	1	2
319	слова с	4	2
320	и он	2	2
321	и самое	1	2
322	всем этим	1	2
323	без всякого	1	2
324	уже с	1	2
325	всей своей	1	2
326	приводит к	4	2
327	с собой	3	2
328	можно было	2	2
329	времени и	1	2
330	мог бы	3	2
331	его мысли	2	2
332	понятно что	1	2
333	благодаря этому	2	2
334	для этого	3	2
335	и вообще	1	2
336	о нем	1	2
337	о том	4	2
338	на вопрос	5	2
339	в раннем	1	2
340	себя но	1	2
341	на которой	1	2
342	слове и	1	2
343	одной из	4	2
344	мы увидим	1	2
345	то в	2	2
346	в сторону	1	2
347	конечно не	1	2
348	в большинстве	2	2
349	к слову	14	2
350	большинстве случаев	2	2
351	за ним	1	2
352	мы знаем	2	2
353	для другого	1	2
354	друг друга	4	2
355	с речью	1	2
356	что на	2	2
357	здесь в	1	2
358	совпадает с	3	2
359	на этот	1	2
360	на друга	1	2
361	слова не	1	2
362	мы видели	3	2
363	вместе с	12	2
364	смысле этого	3	2
365	тому как	1	2
366	из этого	2	2
367	с этой	5	2
368	но для	2	2
369	самое главное	1	2
370	или в	2	2
371	что оно	4	2
372	в речи	5	2
373	я хотел	1	2
374	на одно	2	2
375	и внутренне	1	2
376	себе но	1	2
377	но эти	1	2
378	мысль и	3	2
379	не иначе	2	1
380	ту же	2	1
381	одним из	2	1
382	я понимаю	1	1
383	и фактически	1	1
384	оно менее	1	1
385	начинается с	1	1
386	функции в	1	1
387	без них	1	1
388	он может	1	1
389	и пришел	1	1
390	и понимают	1	1
391	в стороне	1	1
392	время имеет	1	1
393	и до	2	1
394	что эти	3	1
395	все те	2	1
396	речи которая	2	1
397	и больше	2	1
398	отношения к	2	1
399	в их	2	1
400	сказать с	1	1
401	которыми он	1	1
402	этом направлении	1	1
403	есть не	3	1
404	или наоборот	1	1
405	мы не	7	1
406	и ничего	2	1
407	настолько тесно	1	1
408	которую мы	1	1
409	что уже	1	1
410	опять как	1	1
411	в каждый	1	1
412	благодаря тому	2	1
413	они были	1	1
414	ему в	1	1
415	начала в	1	1
416	зависимости от	1	1
417	себе что	1	1
418	того же	1	1
419	с большим	1	1
420	свою очередь	2	1
421	и иначе	1	1
422	другим в	1	1
423	именно благодаря	1	1
424	ни одно	1	1
425	хочет сказать	1	1
426	мысль что	1	1
427	без которого	1	1
428	его так	1	1
429	сказать и	1	1
430	в изображении	1	1
431	все больше	3	1
432	к которой	1	1
433	в качестве	5	1
434	с совершенно	1	1
435	менее всего	3	1
436	на речь	1	1
437	оно является	1	1
438	друг от	2	1
439	между словом	8	1
440	предметом своего	1	1
441	сама по	1	1
442	после всего	1	1
443	отнюдь не	1	1
444	в центре	1	1
445	за этим	1	1
446	ней в	1	1
447	перед нами	2	1
448	кроме того	1	1
449	по внешним	1	1
450	могли бы	5	1
451	говорит что	2	1
452	что по	2	1
453	особенности не	2	1
454	и словом	5	1
455	основная тенденция	1	1
456	что слово	2	1
457	не дано	1	1
458	к чему	1	1
459	бы сказать	2	1
460	же слово	1	1
461	в ответ	1	1
462	в этой	3	1
463	может найти	1	1
464	нами в	4	1
465	не могла	2	1
466	вследствие этого	1	1
467	для выделения	1	1
468	в первых	1	1
469	первоначально как	1	1
470	его сторонам	1	1
471	что еще	1	1
472	слово или	1	1
473	чтобы в	1	1
474	он одновременно	1	1
475	так например	1	1
476	мы обратимся	1	1
477	заключает в	1	1
478	фразы с	1	1
479	которое как	1	1
480	и заключается	3	1
481	что этот	5	1
482	выражение и	1	1
483	есть все	1	1
484	об этом	3	1
485	и внутренняя	1	1
486	на все	1	1
487	входит в	2	1
488	как первый	1	1
489	может стать	1	1
490	и мы	1	1
491	делает его	1	1
492	это целое	1	1
493	только одно	2	1
494	не чем	2	1
495	слово я	1	1
496	все было	1	1
497	словом слово	1	1
498	правильного понимания	1	1
499	его отношения	1	1
500	слова есть	1	1
501	собственные мысли	1	1
502	как таковой	1	1
503	в один	1	1
504	этих трех	1	1
505	мы как	1	1
506	к внутренней	6	1
507	что такое	1	1
508	таким же	1	1
509	и ее	2	1
510	смысле можно	2	1
511	случае в	3	1
512	еще с	1	1
513	мысли и	11	1
514	признать что	2	1
515	его построения	1	1
516	из области	1	1
517	которые в	2	1
518	иначе как	6	1
519	другом и	1	1
520	ко всему	2	1
521	иным как	2	1
522	тем не	3	1
523	говорит как	1	1
524	есть именно	1	1
525	по ту	1	1
526	том и	3	1
527	том же	2	1
528	и почти	1	1
529	может ни	1	1
530	для нее	3	1
531	нас к	6	1
532	из слов	1	1
533	приводят к	2	1
534	заместить его	1	1
535	она не	5	1
536	с теми	1	1
537	ту сторону	1	1
538	на котором	3	1
539	правда в	1	1
540	одна из	1	1
541	на два	1	1
542	слову и	1	1
543	на себе	1	1
544	слово оно	1	1
545	в процессе	5	1
546	в основе	3	1
547	к изучению	3	1
548	того чтобы	19	1
549	для всего	1	1
550	только не	11	1
551	в самой	3	1
552	слова как	5	1
553	и весь	2	1
554	снова в	1	1
555	то новое	2	1
556	это сделать	1	1
557	того в	1	1
558	как она	5	1
559	развивается в	1	1
560	не говорит	1	1
561	и после	1	1
562	связи с	4	1
563	эти три	2	1
564	другой но	2	1
565	и при	2	1
566	почти не	1	1
567	этом отношении	3	1
568	слова оно	2	1
569	не до	2	1
570	перед ним	1	1
571	еще резче	1	1
572	структуре слова	2	1
573	не могут	4	1
574	сказать только	2	1
575	сравнительно с	1	1
576	и другой	3	1
577	или слово	1	1
578	отличается от	3	1
579	же самое	5	1
580	об одном	2	1
581	все не	1	1
582	всего в	2	1
583	первом и	1	1
584	как для	2	1
585	к речи	1	1
586	они и	1	1
587	а ее	1	1
588	для того	18	1
589	которой она	2	1
590	которых каждый	1	1
591	оно может	1	1
592	тогда я	1	1
593	и которая	1	1
594	но по	1	1
595	от друга	2	1
596	как не	1	1
597	основной порок	1	1
598	здесь не	1	1
599	сравнению со	2	1
600	данном случае	5	1
601	своей полноте	1	1
602	в себя	1	1
603	ее но	1	1
604	но мы	3	1
605	то время	2	1
606	и может	1	1
607	речи то	4	1
608	котором мы	2	1
609	что меня	1	1
610	в нескольких	1	1
611	которыми мы	1	1
612	больше в	1	1
613	здесь как	2	1
614	участия в	1	1
615	которого мы	2	1
616	к самой	1	1
617	чем у	3	1
618	момент во	1	1
619	по сравнению	9	1
620	является в	5	1
621	поэтому в	1	1
622	если бы	5	1
623	другой не	1	1
624	находится в	2	1
625	приближается к	1	1
626	незаметно для	1	1
627	и должно	1	1
628	неразрывной связи	1	1
629	мы могли	6	1
630	но к	1	1
631	всем протяжении	4	1
632	и поэтому	1	1
