N	2gram	Potebnia_M_3	KulturaY
1	и т	5	33
2	в том	32	30
3	и в	30	24
4	потому что	46	23
5	том что	18	21
6	т п	2	18
7	что в	17	17
8	того чтобы	3	17
9	для того	4	16
10	было бы	9	15
11	в этом	10	14
12	т д	3	14
13	точки зрения	2	14
14	может быть	28	13
15	все же	2	12
16	таким образом	14	12
17	языка в	5	12
18	и не	15	12
19	в его	4	12
20	не в	15	11
21	только в	21	11
22	в самом	8	10
23	не только	21	10
24	в силу	3	10
25	вовсе не	7	10
26	самом деле	2	9
27	с точки	1	9
28	так как	13	9
29	если бы	12	9
30	о том	2	9
31	того что	18	9
32	отношению к	5	9
33	прежде всего	3	9
34	то что	18	9
35	а только	3	8
36	по отношению	5	8
37	уже не	6	8
38	то же	23	8
39	том чтобы	2	8
40	языка и	2	8
41	в языке	7	8
42	тем что	7	8
43	а не	15	8
44	не может	6	7
45	что язык	2	7
46	это не	1	7
47	в них	5	7
48	не менее	5	7
49	связи с	2	7
50	в области	2	7
51	так и	11	7
52	бы в	2	7
53	с другой	7	7
54	как бы	3	7
55	вместе с	12	7
56	только потому	3	6
57	на себе	1	6
58	в ней	8	6
59	в которой	3	6
60	все эти	1	6
61	при этом	3	6
62	в которых	2	6
63	тогда когда	9	6
64	язык есть	2	6
65	что он	6	6
66	в какой	2	6
67	но и	19	6
68	именно в	3	6
69	что же	2	6
70	все это	4	6
71	другой стороны	4	6
72	что такое	2	6
73	например в	6	5
74	еще не	5	5
75	но не	7	5
76	что это	4	5
77	слово это	2	5
78	и с	2	5
79	истории языка	1	5
80	с тем	7	5
81	так сказать	2	5
82	по крайней	5	5
83	и его	4	5
84	к тому	7	5
85	в виду	1	5
86	с ним	6	5
87	и что	10	5
88	между тем	9	5
89	а потому	6	5
90	крайней мере	5	5
91	язык в	1	5
92	еще и	1	5
93	что не	8	5
94	в результате	1	5
95	целый ряд	2	5
96	этом отношении	2	5
97	а в	12	5
98	во всяком	1	5
99	того же	1	4
100	это и	2	4
101	что эти	1	4
102	и на	3	4
103	с его	1	4
104	что они	2	4
105	как в	10	4
106	в целом	3	4
107	из этих	9	4
108	на то	2	4
109	в нем	9	4
110	в данном	1	4
111	и тогда	3	4
112	тем не	3	4
113	речи в	1	4
114	тем самым	7	4
115	в таких	1	4
116	на язык	1	4
117	того как	4	4
118	не на	1	4
119	что и	13	4
120	с ними	1	4
121	должен быть	1	4
122	так что	7	4
123	есть в	3	4
124	не есть	17	4
125	из них	6	4
126	со стороны	3	4
127	до сих	3	4
128	там где	3	4
129	и потому	4	4
130	с этим	6	4
131	слова и	5	4
132	сих пор	3	4
133	один из	4	4
134	же в	2	4
135	в этих	1	4
136	так же	3	4
137	и то	8	3
138	в первом	3	3
139	в котором	4	3
140	той же	2	3
141	в сущности	1	3
142	то это	6	3
143	и он	1	3
144	с большим	1	3
145	только тогда	9	3
146	очевидно что	5	3
147	в истории	1	3
148	в своем	5	3
149	хотя и	1	3
150	когда он	1	3
151	его к	2	3
152	более или	3	3
153	что слово	7	3
154	в этой	2	3
155	в себе	16	3
156	и если	2	3
157	на его	2	3
158	должна быть	1	3
159	на том	1	3
160	что она	3	3
161	и может	3	3
162	а это	1	3
163	несмотря на	2	3
164	должно быть	5	3
165	нисколько не	1	3
166	или менее	3	3
167	в их	2	3
168	даже в	2	3
169	тому что	3	3
170	значение слова	5	3
171	это слово	4	3
172	из одного	1	3
173	мере того	3	3
174	что оно	11	3
175	оно не	4	3
176	свою очередь	3	3
177	здесь не	1	3
178	сводится к	1	3
179	не с	1	3
180	ясно что	1	3
181	том как	3	3
182	это только	1	3
183	для этого	1	3
184	по мере	4	3
185	и здесь	1	3
186	можно сказать	3	3
187	есть язык	1	3
188	уже в	5	3
189	в одном	2	3
190	уже и	1	3
191	не было	4	3
192	и даже	2	3
193	в свою	3	3
194	а с	2	3
195	под влиянием	1	3
196	если не	4	3
197	в речи	2	3
198	со словом	4	3
199	смысле этого	7	3
200	этого слова	11	3
201	нам не	1	3
202	в системе	2	3
203	была бы	4	3
204	как на	5	3
205	в таком	3	3
206	гораздо более	1	3
207	одним из	1	2
208	явлений в	1	2
209	и есть	3	2
210	мысли а	4	2
211	если б	5	2
212	по преимуществу	1	2
213	бы уже	1	2
214	что если	1	2
215	один пример	1	2
216	не знают	1	2
217	в числе	1	2
218	на самом	1	2
219	но язык	1	2
220	не все	4	2
221	если в	1	2
222	тогда как	2	2
223	себе и	1	2
224	относится к	4	2
225	так называемая	1	2
226	что законы	1	2
227	что касается	1	2
228	могли бы	1	2
229	и как	5	2
230	увидим что	1	2
231	но в	1	2
232	от этого	2	2
233	и говорит	1	2
234	формы в	1	2
235	так или	2	2
236	большей части	2	2
237	еще один	1	2
238	во многих	1	2
239	с языком	1	2
240	он не	4	2
241	свое время	1	2
242	так например	2	2
243	но все	2	2
244	в каждом	3	2
245	рано или	1	2
246	или чтобы	1	2
247	лишь в	1	2
248	заключается в	1	2
249	образом если	1	2
250	здесь только	3	2
251	и мы	2	2
252	и тем	5	2
253	слов на	1	2
254	есть средство	3	2
255	ни в	2	2
256	все равно	4	2
257	этого не	3	2
258	в слове	32	2
259	как и	10	2
260	между собою	6	2
261	и было	1	2
262	нужно было	1	2
263	но если	1	2
264	и при	4	2
265	в своей	2	2
266	не столько	2	2
267	что я	5	2
268	вопрос о	1	2
269	иначе как	1	2
270	и более	1	2
271	том же	2	2
272	по себе	16	2
273	что с	2	2
274	в то	10	2
275	как о	2	2
276	не имеет	6	2
277	уже из	1	2
278	ничего не	1	2
279	из предыдущего	1	2
280	и именно	1	2
281	например не	2	2
282	речи не	1	2
283	же время	5	2
284	но звук	1	2
285	и мысли	1	2
286	е не	1	2
287	до того	4	2
288	быть в	1	2
289	языке есть	1	2
290	не является	1	2
