N	3gram	Vygotskiy__4	Istorich
1	и т д	2	18
2	мы знаем что	1	10
3	до сих пор	3	6
4	точно так же	3	6
5	вместе с тем	2	5
6	мы видим что	2	5
7	в том что	12	5
8	что он не	4	4
9	со всех сторон	1	4
10	так же как	3	4
11	не только в	1	4
12	так же и	1	3
13	по отношению к	1	3
14	подобно тому как	1	3
15	с тем что	1	3
16	можно было бы	4	3
17	с одной стороны	3	3
18	мы уже знаем	2	3
19	мы увидим что	1	3
20	и может быть	4	2
21	что иное как	1	2
22	потому что он	2	2
23	что он умер	1	2
24	уже знаем что	2	2
25	на самом деле	5	2
26	вместо того чтобы	2	2
27	во всех этих	2	2
28	и только после	5	2
29	здесь мы видим	3	2
30	только с одним	1	2
31	не что иное	1	2
32	он умер и	1	2
33	с другой стороны	2	2
34	не может быть	1	2
35	в третий раз	1	2
36	о том что	10	2
37	и вместе с	1	2
38	с самого начала	5	2
39	на то что	6	2
40	к тому же	2	2
41	о том как	2	1
42	мы начнем с	1	1
43	и что самое	4	1
44	в ней и	1	1
45	и той же	2	1
46	последовательности в какой	1	1
47	что этот образ	1	1
48	в его крови	1	1
49	так что они	1	1
50	должно было бы	2	1
51	он все же	1	1
52	ни одно из	2	1
53	сам по себе	2	1
54	начала до конца	2	1
55	а может быть	1	1
56	только после этого	5	1
57	что она не	1	1
58	за то что	3	1
59	и здесь мы	1	1
60	при помощи этого	1	1
61	так то это	1	1
62	не то что	3	1
63	можно найти в	1	1
64	в это время	2	1
65	бы показать что	1	1
66	что при помощи	1	1
67	как бы его	2	1
68	до конца и	1	1
69	от начала до	2	1
70	смысле этого слова	3	1
71	так как это	3	1
72	нужно было бы	1	1
73	так или иначе	1	1
74	то что он	3	1
75	тесно связаны с	1	1
76	т д все	1	1
77	том что они	1	1
78	из них не	1	1
79	это только одна	1	1
80	а на самом	1	1
81	почему он не	2	1
82	тем что в	1	1
83	потому что они	1	1
84	органической связи с	1	1
85	спрашивается почему же	2	1
86	надо сказать что	3	1
87	так например в	1	1
88	вовсе не в	1	1
89	мы не можем	1	1
90	но об этом	1	1
91	и в русской	1	1
92	сих пор в	1	1
93	это и есть	3	1
94	один из них	1	1
95	не только не	2	1
96	с этой стороны	1	1
97	мы обратимся к	1	1
98	то что она	1	1
99	это как бы	1	1
100	одной и той	2	1
101	имеет свою особую	1	1
102	друг с другом	4	1
103	том что он	3	1
104	к самому концу	1	1
105	и в каких	1	1
