N	2gram	Bakhtin_Fr_6	KulturaY
1	потому что	3	25
2	и в	41	23
3	не только	10	20
4	в том	2	19
5	в этом	12	18
6	и не	3	16
7	было бы	3	15
8	так как	10	15
9	может быть	2	15
10	точки зрения	2	14
11	все эти	11	12
12	у нас	4	12
13	в самом	10	12
14	но в	8	11
15	том что	7	11
16	того чтобы	4	11
17	в области	2	11
18	по себе	1	10
19	в языке	1	10
20	а не	2	10
21	что в	7	10
22	самом деле	4	9
23	в сущности	8	9
24	то что	10	9
25	можно было	1	9
26	вовсе не	7	9
27	для того	1	9
28	не может	4	9
29	с точки	2	8
30	не в	4	8
31	и что	5	8
32	уже не	1	8
33	прежде всего	10	8
34	с другой	4	8
35	что это	5	7
36	все же	4	7
37	в нашем	1	7
38	и с	16	7
39	не менее	1	7
40	но и	13	7
41	с помощью	6	7
42	другой стороны	2	7
43	то же	5	6
44	и на	9	6
45	но не	2	6
46	в этой	8	6
47	да и	1	6
48	это не	1	6
49	ту же	1	6
50	между тем	2	6
51	этот вопрос	1	6
52	что не	3	6
53	что мы	2	6
54	и то	2	5
55	также и	6	5
56	зависимости от	1	5
57	еще не	1	5
58	должна быть	2	5
59	по существу	1	5
60	и вот	1	5
61	что все	2	5
62	об этом	1	5
63	лишь в	2	5
64	и тем	1	5
65	несмотря на	1	5
66	и здесь	1	5
67	не могут	2	5
68	ясно что	1	5
69	в его	7	5
70	один из	6	5
71	тот же	4	5
72	что он	6	5
73	только в	3	5
74	должен быть	2	5
75	там где	5	5
76	вместе с	6	5
77	как это	2	5
78	подобного рода	1	5
79	что же	1	5
80	этого слова	1	5
81	слова и	1	5
82	все это	11	5
83	таким образом	17	5
84	в зависимости	1	4
85	говорить о	2	4
86	в данном	3	4
87	перед нами	3	4
88	хотя и	2	4
89	если мы	2	4
90	широком смысле	1	4
91	в нем	16	4
92	в узком	1	4
93	так и	5	4
94	но все	1	4
95	своего рода	1	4
96	в то	6	4
97	но только	1	4
98	не имеет	1	4
99	ничего не	1	4
100	и о	1	4
101	в пределах	1	4
102	или в	6	4
103	могут быть	1	4
104	можно сказать	1	4
105	для нас	2	4
106	ни в	1	4
107	в конце	2	4
108	в них	7	4
109	в особенности	7	4
110	не было	1	4
111	в связи	1	4
112	как бы	7	4
113	в результате	4	4
114	этой области	1	4
115	сказать что	6	4
116	так же	5	4
117	в сфере	1	3
118	того же	4	3
119	это и	2	3
120	что когда	1	3
121	меньшей степени	4	3
122	что дух	1	3
123	как в	4	3
124	с этим	3	3
125	он не	2	3
126	всех этих	2	3
127	и по	1	3
128	на этом	2	3
129	чем в	1	3
130	нисколько не	1	3
131	в таких	2	3
132	казалось бы	1	3
133	же время	5	3
134	и его	13	3
135	связи с	2	3
136	как мы	12	3
137	в ней	4	3
138	здесь не	1	3
139	а в	4	3
140	те же	3	3
141	на это	1	3
142	для этого	2	3
143	никак не	3	3
144	а также	5	3
145	языке как	1	3
146	что и	1	3
147	в форме	2	3
148	в лучшем	1	3
149	конце концов	1	3
150	того что	3	3
151	большей или	4	3
152	есть в	3	3
153	уже в	4	3
154	до конца	2	3
155	у него	7	3
156	как раз	2	3
157	тем что	5	3
158	именно в	4	3
159	или меньшей	3	3
160	а главное	1	3
161	различие между	1	3
162	на фоне	1	3
163	лучшем случае	1	3
164	в большей	4	3
165	этом отношении	3	3
166	но это	3	3
167	не знает	1	3
168	это так	1	3
169	к этой	1	3
170	и это	1	3
171	также что	3	2
172	чтобы не	1	2
173	и потому	2	2
174	на самом	1	2
175	тех же	2	2
176	нам право	1	2
177	тем же	1	2
178	и до	7	2
179	в году	6	2
180	той же	5	2
181	что если	2	2
182	конечно и	4	2
183	в широком	1	2
184	мы будем	3	2
185	что за	1	2
186	к слову	1	2
187	не просто	1	2
188	что они	2	2
189	материалом для	1	2
190	и выражения	1	2
191	дает нам	2	2
192	в своем	5	2
193	что касается	1	2
194	и у	2	2
195	и если	1	2
196	при этом	3	2
197	не как	1	2
198	в корне	2	2
199	это конечно	1	2
200	связанные с	1	2
201	в другом	4	2
202	на все	3	2
203	заключается в	2	2
204	данном случае	2	2
205	но уже	2	2
206	рядом с	5	2
207	с тем	1	2
208	как и	7	2
209	мы видели	2	2
210	что значит	1	2
211	и сейчас	2	2
212	в своей	2	2
213	таким же	1	2
214	особенности же	1	2
215	в их	1	2
216	в которых	1	2
217	в устах	1	2
218	только для	1	2
219	в отношении	1	2
220	и прочие	1	2
221	того как	1	2
222	сводится в	1	2
223	образом в	2	2
224	но здесь	2	2
225	за ними	1	2
226	очень часто	1	2
227	понять что	1	2
228	характер и	2	2
229	и всякой	2	2
230	роль в	4	2
231	что для	1	2
232	и вообще	4	2
233	в память	1	2
234	язык и	1	2
235	одного из	1	2
236	после того	1	2
237	как у	3	2
238	к нему	3	2
239	в глазах	1	2
240	а именно	2	2
241	с ними	1	2
242	он уже	1	2
243	их не	1	2
244	с одной	4	2
245	указывает что	1	2
246	конечно не	3	2
247	за этим	1	2
248	составные элементы	1	2
249	большинстве случаев	5	2
250	был бы	2	2
251	в целях	3	2
252	никогда не	8	2
253	и даже	4	2
254	выходит за	3	2
255	еще и	1	2
256	превращается в	2	2
257	а на	2	2
258	на этот	1	2
259	которых мы	2	2
260	не на	2	2
261	он и	1	2
262	для этой	1	2
263	и вовсе	2	2
264	но оно	3	2
265	в частности	2	2
266	мы говорим	1	2
267	с общей	1	2
268	для обозначения	1	2
269	в той	5	2
270	смысле этого	1	2
271	как будто	1	2
272	с этой	3	2
273	между прочим	1	2
274	и для	3	2
275	и от	4	2
276	всякого рода	1	2
277	о котором	4	2
278	и все	9	2
279	все они	2	2
280	в кругу	2	2
281	по поводу	1	2
282	это в	1	2
283	всем и	2	1
284	несколько десятков	1	1
