N	2gram	Propp_Isto_5	Analitik
1	не только	13	22
2	и в	25	18
3	как и	7	14
4	в этом	10	14
5	и его	9	13
6	но и	13	13
7	том что	8	12
8	в качестве	7	12
9	и не	11	12
10	в частности	7	12
11	при этом	1	11
12	а в	3	10
13	как бы	2	10
14	что в	8	9
15	может быть	17	9
16	со стороны	2	9
17	а не	2	9
18	в том	6	9
19	и даже	1	8
20	по отношению	2	7
21	в русской	3	7
22	в его	12	7
23	с другой	9	7
24	но не	5	7
25	отношению к	2	7
26	еще не	8	6
27	в этой	3	6
28	он не	4	6
29	в их	1	6
30	не в	6	6
31	к тому	1	6
32	для него	1	6
33	о том	7	6
34	того же	2	5
35	той же	1	5
36	мы имеем	14	5
37	как правило	1	5
38	в самом	1	5
39	или иной	1	5
40	что и	6	5
41	уже не	11	5
42	в конце	1	5
43	никогда не	3	5
44	в свою	3	5
45	прежде всего	6	5
46	такого рода	1	5
47	другой стороны	8	5
48	представляет собой	7	5
49	этого текста	1	4
50	и на	8	4
51	а и	1	4
52	что он	22	4
53	отнюдь не	1	4
54	в своем	1	4
55	и как	3	4
56	и к	1	4
57	таким образом	9	4
58	приводит к	1	4
59	состоит в	1	4
60	по себе	2	4
61	тем самым	1	4
62	в одном	1	4
63	не менее	4	4
64	свою очередь	1	4
65	в пределах	4	4
66	и сам	2	4
67	можно сказать	2	4
68	себя в	6	4
69	во втором	1	4
70	о чем	2	4
71	в данном	3	4
72	все же	10	4
73	перед нами	2	4
74	героя и	3	4
75	здесь и	1	3
76	едва ли	1	3
77	его не	3	3
78	мы не	5	3
79	в целом	3	3
80	уже в	2	3
81	здесь не	1	3
82	о смерти	1	3
83	но как	1	3
84	если в	3	3
85	ответ на	1	3
86	что они	1	3
87	как говорит	1	3
88	как в	6	3
89	с этим	5	3
90	что касается	1	3
91	роль в	2	3
92	ключ к	1	3
93	подобно тому	1	3
94	то же	4	3
95	его в	9	3
96	точки зрения	2	3
97	все это	4	3
98	в то	3	3
99	дело не	1	3
100	ничего не	2	3
101	же время	1	3
102	указывает на	1	3
103	в ее	4	3
104	данном случае	2	3
105	так в	2	3
106	восходит к	1	3
107	было бы	1	3
108	во всем	2	3
109	были бы	1	3
110	в особенности	3	3
111	еще и	1	3
112	что не	1	3
113	не было	1	3
114	не всегда	4	3
115	как это	1	3
116	пока еще	1	3
117	к этому	2	3
118	во сне	2	3
119	например в	5	2
120	самом деле	2	2
121	с изображением	1	2
122	есть не	1	2
123	на себя	3	2
124	власть над	1	2
125	и он	6	2
126	в ней	5	2
127	во всех	2	2
128	очевидно что	2	2
129	иметь дело	1	2
130	отличие от	1	2
131	не видно	1	2
132	как к	1	2
133	когда он	2	2
134	как уже	1	2
135	но в	1	2
136	в противоположность	1	2
137	все эти	8	2
138	в тех	1	2
139	в себе	1	2
140	что она	1	2
141	в нем	7	2
142	не как	4	2
143	и вот	1	2
144	уже говорилось	1	2
145	и по	2	2
146	этом он	1	2
147	входит в	5	2
148	это не	6	2
149	в жизни	1	2
150	о которых	2	2
151	с тем	8	2
152	несмотря на	2	2
153	с точки	1	2
154	в отличие	1	2
155	от его	1	2
156	состоит не	1	2
157	тем не	4	2
158	доказывает что	1	2
159	но они	1	2
160	даже в	2	2
