N	2gram	Tiupa_Narr_2	FransuaR
1	и в	13	41
2	то есть	9	24
3	и т.п	6	19
4	во всех	1	17
5	таким образом	5	17
6	в нем	5	16
7	и с	1	16
8	и его	3	13
9	но и	15	13
10	в этом	13	12
11	как мы	1	12
12	все эти	3	11
13	все это	1	11
14	в самом	2	10
15	не только	26	10
16	прежде всего	6	10
17	то что	8	10
18	во время	2	9
19	границы между	1	9
20	о том	5	9
21	и все	4	9
22	здесь и	1	8
23	но в	6	8
24	в этой	4	8
25	никогда не	6	8
26	как и	4	7
27	том что	13	7
28	в его	6	7
29	вовсе не	2	7
30	у него	6	7
31	как бы	6	7
32	что в	4	7
33	также и	1	6
34	например в	1	6
35	в то	5	6
36	один из	3	6
37	с помощью	1	6
38	вместе с	1	6
39	или в	1	6
40	сказать что	3	6
41	что он	5	6
42	подчеркнуть что	2	5
43	и он	2	5
44	с его	3	5
45	в ее	4	5
46	в своем	6	5
47	что это	4	5
48	в себе	8	5
49	то же	4	5
50	той же	2	5
51	еще в	1	5
52	но он	2	5
53	тем что	1	5
54	все то	2	5
55	так и	9	5
56	и что	2	5
57	а также	6	5
58	же время	3	5
59	в литературе	4	5
60	в одном	1	5
61	большинстве случаев	1	5
62	так же	2	5
63	в той	5	5
64	одним из	1	4
65	того же	1	4
66	самом деле	3	4
67	в ней	2	4
68	как в	5	4
69	и как	1	4
70	и наконец	1	4
71	в другом	4	4
72	не в	8	4
73	но они	1	4
74	в основе	1	4
75	того чтобы	3	4
76	все же	6	4
77	нового времени	2	4
78	у нас	2	4
79	и образ	1	4
80	роль в	2	4
81	с ним	4	4
82	все время	1	4
83	с одной	5	4
84	именно на	1	4
85	в большинстве	1	4
86	в результате	2	4
87	в котором	5	4
88	и даже	3	4
89	с другой	5	4
90	именно в	2	4
91	одной стороны	5	4
92	более того	1	4
93	и от	1	4
94	о котором	3	4
95	а в	9	4
96	не может	8	4
97	из этого	1	4
98	все что	4	4
99	как во	1	3
100	вместо того	1	3
101	т.п но	1	3
102	он сам	2	3
103	в чем	2	3
104	как у	4	3
105	мы будем	1	3
106	в одной	1	3
107	перед нами	4	3
108	при этом	14	3
109	и сам	3	3
110	в плане	1	3
111	людей и	1	3
112	было бы	2	3
113	на первый	1	3
114	и их	1	3
115	потому что	2	3
116	только с	1	3
117	этом отношении	3	3
118	есть только	1	3
119	те же	2	3
120	никак не	3	3
121	до сих	1	3
122	к нему	1	3
123	существенную роль	3	3
124	в него	2	3
125	того что	6	3
126	в ряде	1	3
127	одной из	1	3
128	только в	11	3
129	в начале	2	3
130	есть в	1	3
131	что не	1	3
132	связано с	1	3
133	но оно	1	3
134	и особенно	1	3
135	в данном	10	3
136	в первой	1	3
137	и не	14	3
138	с этой	3	3
139	сих пор	1	3
140	но это	2	3
141	не мог	1	3
142	и для	3	3
143	между ними	1	3
144	жизни и	4	3
145	они не	2	3
146	это и	1	2
147	с точки	2	2
148	ведь и	1	2
149	должна быть	2	2
150	мы не	2	2
151	говорить о	2	2
152	а для	1	2
153	но уже	1	2
154	начало и	1	2
155	из земли	1	2
156	но не	3	2
157	в новом	1	2
158	за пределы	1	2
159	что они	3	2
160	в центре	2	2
161	точки зрения	5	2
162	что именно	1	2
163	стороны и	1	2
164	хотя и	5	2
165	за свои	1	2
166	в главе	1	2
167	раз в	2	2
168	как он	2	2
169	так сказать	3	2
170	он не	5	2
171	на этом	1	2
172	что все	1	2
173	самим собой	3	2
174	это было	1	2
175	он является	3	2
176	в развитии	1	2
177	одного и	1	2
178	и конец	1	2
179	из этих	2	2
180	и сейчас	1	2
181	в своей	4	2
182	их в	1	2
183	как о	2	2
184	у кого	1	2
185	себе самом	2	2
186	находятся в	1	2
187	так что	1	2
188	связи с	1	2
189	превращается в	2	2
190	к себе	7	2
191	не могут	1	2
192	мы узнаем	2	2
193	в области	2	2
194	где этот	1	2
195	данном случае	6	2
196	характер и	3	2
197	и когда	3	2
198	конечно в	1	2
199	времени и	4	2
200	которая была	1	2
201	в романе	1	2
202	и смерть	1	2
203	люди с	1	2
204	внимание на	3	2
205	между тем	3	2
206	и во	1	2
207	тем более	2	2
208	а именно	1	2
209	но с	1	2
210	со всеми	2	2
211	себя в	2	2
212	никто не	1	2
213	в конце	4	2
214	каждый из	1	2
215	может быть	10	2
216	как раз	3	2
217	в форме	5	2
218	степени в	1	2
219	это прежде	1	2
220	что человек	1	2
221	не на	1	2
222	а не	17	2
223	мира в	4	2
224	в организации	1	2
225	в частности	11	2
226	историю и	1	2
227	и потому	1	2
228	как это	4	2
229	что мы	1	2
230	лицо и	3	2
231	в пределе	1	2
232	мира и	3	2
233	для нас	2	2
234	солнца и	1	2
235	бы в	2	2
236	в этих	1	2
237	еще более	1	2
238	в том	14	2
239	и у	4	2
240	это все	1	2
241	в кругу	1	2
242	пространства в	1	2
243	и шире	1	1
244	достаточно вспомнить	1	1
245	все остальное	1	1
246	мир где	1	1
247	на самом	2	1
248	он может	2	1
249	то в	1	1
250	тем же	1	1
251	между двумя	1	1
252	из города	2	1
253	из его	1	1
254	он уже	1	1
255	с таким	2	1
256	поскольку их	1	1
257	в зависимости	1	1
258	его не	1	1
259	обновления и	1	1
260	нам в	3	1
261	в литературном	1	1
262	подобного не	1	1
263	принадлежит к	1	1
264	не вполне	2	1
265	и другая	1	1
266	после первого	1	1
267	ему в	2	1
268	зависимости от	1	1
269	и говорить	1	1
270	события здесь	1	1
271	что теперь	1	1
272	может выговорить	1	1
273	в xix	1	1
274	еще не	2	1
275	между собой	3	1
276	мысли и	1	1
277	это действительно	1	1
278	время в	1	1
279	сам а	1	1
280	и мира	4	1
281	объясняет он	1	1
282	бы не	1	1
283	свою жизнь	1	1
284	по отношению	5	1
285	отношение к	1	1
286	себе и	2	1
287	не просто	1	1
288	природа в	1	1
289	чем же	1	1
290	как говорит	1	1
291	и нет	1	1
292	он то	1	1
293	и к	6	1
294	более или	1	1
295	в действительности	1	1
296	о самом	1	1
297	литературном образе	1	1
298	со своей	2	1
299	в которой	1	1
300	точку зрения	3	1
301	в целом	3	1
302	в нашем	2	1
303	и трудное	1	1
304	рассказ о	1	1
305	им в	1	1
306	говорит не	1	1
307	ее как	1	1
308	не могла	1	1
309	жизнью и	2	1
310	и стало	1	1
311	этом своем	1	1
312	при виде	1	1
313	именно то	2	1
314	события в	1	1
315	из виду	1	1
316	новое и	1	1
317	чтобы в	2	1
318	очевидным что	1	1
319	быть самим	1	1
320	из него	1	1
321	и по	3	1
322	с собой	1	1
323	на нее	1	1
324	выражение и	1	1
325	другого человека	2	1
326	есть все	1	1
327	зрения на	2	1
328	обоих случаях	1	1
329	на протяжении	5	1
330	вниз а	1	1
331	в глазах	4	1
332	отца и	1	1
333	должен был	2	1
334	и тем	5	1
335	здесь нет	1	1
336	в жизни	6	1
337	смерть и	1	1
338	но затем	1	1
339	далеко не	5	1
340	пространственных и	1	1
341	эту тему	1	1
342	со своими	2	1
343	которой он	3	1
344	несмотря на	2	1
345	строгом смысле	1	1
346	в церкви	2	1
347	к эпизоду	2	1
348	обратимся к	1	1
349	и того	3	1
350	или менее	1	1
351	первой главы	1	1
352	таким же	1	1
353	ничего подобного	1	1
354	в следующем	1	1
355	одним и	1	1
356	место в	5	1
357	не столько	5	1
358	в которых	1	1
359	могло бы	2	1
360	своего рода	9	1
361	от его	2	1
362	всякий раз	2	1
363	признать что	1	1
364	своем собственном	1	1
365	и другого	2	1
366	внешнего и	1	1
367	веков и	1	1
368	мир и	1	1
369	через посредство	1	1
370	и относительно	1	1
371	не могли	1	1
372	для нее	1	1
373	всего его	1	1
374	не готово	1	1
375	совершенно новая	1	1
376	где жизнь	1	1
377	в отношении	1	1
378	при всех	1	1
379	не менее	4	1
380	что с	2	1
381	в обоих	2	1
382	на него	5	1
383	т.п то	1	1
384	о них	2	1
385	занять место	1	1
386	не имеет	2	1
387	ничего не	6	1
388	одна из	3	1
389	между жизнью	1	1
390	с одним	1	1
391	и многочисленные	1	1
392	моря и	1	1
393	свидетельствуют о	1	1
394	ничто не	1	1
395	эти три	1	1
396	как будто	1	1
397	настоящего времени	1	1
398	у меня	2	1
399	от их	1	1
400	обращенной к	1	1
401	ни о	1	1
402	нам историю	1	1
403	во все	1	1
404	и вполне	1	1
405	здесь например	1	1
406	той или	3	1
407	если же	1	1
408	где он	1	1
409	говорит сам	1	1
410	и о	1	1
411	эти не	1	1
412	более не	1	1
413	здесь не	2	1
414	в себя	4	1
415	то время	1	1
416	его самого	1	1
417	если они	1	1
418	можно было	2	1
419	ясно что	1	1
420	особенно в	1	1
421	начала и	2	1
422	и прочих	1	1
423	когда его	1	1
424	жизнь и	1	1
425	собой и	1	1
426	границу между	1	1
427	об этом	4	1
428	о нем	3	1
429	и здесь	2	1
430	тех кто	1	1
431	и т.д	4	1
432	то они	1	1
433	и хочется	1	1
434	или на	1	1
435	утверждает что	1	1
436	на что	1	1
437	можно сказать	6	1
438	основе своей	1	1
439	от классического	1	1
440	времени в	1	1
441	это была	1	1
442	восходит к	2	1
443	нем не	1	1
444	за этим	1	1
445	этот момент	1	1
446	что и	2	1
447	это не	3	1
448	чем и	1	1
449	в другой	1	1
450	вслед за	6	1
451	в лице	1	1
452	говорит в	1	1
453	казалось что	2	1
454	что смерть	1	1
455	том как	2	1
456	совершенно чужда	1	1
457	с ними	3	1
458	этот вопрос	1	1
459	такова по	1	1
460	с каждым	1	1
461	как нечто	1	1
462	и так	1	1
463	от родов	1	1
464	которых он	1	1
465	в уста	1	1
466	изнутри своего	1	1
467	события и	1	1
468	уже не	4	1
469	свидетельствует о	4	1
470	является не	1	1
471	а то	2	1
472	оно всегда	1	1
473	или даже	3	1
474	они все	2	1
475	и небо	1	1
476	мир в	1	1
477	одно из	2	1
478	именно они	1	1
479	для него	4	1
480	ни в	1	1
481	конца а	1	1
482	у нее	4	1
483	в системе	1	1
484	в других	2	1
485	для того	1	1
486	о действительной	1	1
487	а потому	1	1
488	к месту	1	1
489	после него	1	1
490	в последние	1	1
491	человеческой мысли	1	1
492	от ее	1	1
493	или иной	3	1
494	они лишены	1	1
495	однако что	1	1
496	к которому	2	1
497	действующих лиц	3	1
498	во второй	2	1
499	а с	2	1
500	по всей	1	1
501	как мир	1	1
502	картину мира	2	1
503	говорит о	2	1
504	выступает в	1	1
505	из-под земли	1	1
506	похожие на	1	1
507	на этот	1	1
508	не знает	1	1
509	ничем не	1	1
510	у такого	1	1
511	его как	1	1
512	такая организация	1	1
513	но благодаря	1	1
514	о чем	2	1
515	когда она	1	1
516	в связи	1	1
517	на фоне	2	1
518	о себе	1	1
519	xviii в	1	1
520	к его	3	1
521	некоторые из	1	1
522	в строгом	2	1
523	последний как	1	1
524	и временных	1	1
525	к своему	2	1
526	xix века	1	1
527	он говорит	1	1
528	видит в	2	1
529	я так	1	1
530	наряду с	1	1
531	не удалось	1	1
532	в точке	1	1
533	на эту	1	1
534	что же	1	1
535	происходит в	1	1
536	матери и	1	1
537	да и	3	1
538	думать о	2	1
539	исходя из	1	1
540	которым он	1	1
541	не является	4	1
542	слова и	1	1
543	благодаря этому	1	1
544	в стране	1	1
545	героя в	6	1
546	и смертью	1	1
547	это был	2	1
548	что касается	1	1
549	все подобные	1	1
550	мира у	1	1
551	помещение где	1	1
552	граница между	1	1
553	нем самом	1	1
554	и времени	1	1
555	тем и	1	1
556	потому не	2	1
557	не существует	1	1
558	не подлежит	1	1
559	и видит	1	1
560	а к	3	1
561	себя самого	1	1
562	самим актом	2	1
563	мира оно	1	1
564	прошлого и	1	1
565	с xvii	1	1
566	жизни а	1	1
567	него и	1	1
568	отношению к	5	1
569	бы его	1	1
570	мира все	1	1
571	но эти	1	1
572	это так	1	1
573	по поводу	2	1
574	это их	1	1
575	как на	2	1
576	в таком	3	1
