N	2gram	Vygotskiy__2	Problema
1	и в	32	30
2	в своей	3	22
3	то есть	21	21
4	не только	12	18
5	то что	21	18
6	в этом	13	17
7	том что	21	17
8	и даже	5	14
9	людей и	1	13
10	таким образом	21	13
11	но и	10	13
12	потому что	21	13
13	также и	2	12
14	о том	6	12
15	в его	2	12
16	в том	37	12
17	и не	10	12
18	так что	3	11
19	в этой	6	10
20	в виде	1	10
21	для нас	2	10
22	точки зрения	17	10
23	все же	4	9
24	но в	3	9
25	и вообще	2	9
26	только в	7	9
27	и все	4	9
28	сказать что	7	9
29	с точки	10	8
30	никак не	4	8
31	в конце	3	8
32	вовсе не	2	8
33	но не	2	7
34	как и	10	7
35	не в	8	7
36	никогда не	9	7
37	связи с	1	7
38	так и	3	7
39	что он	13	7
40	мы находим	2	7
41	может быть	18	7
42	говорит о	2	7
43	в связи	1	7
44	в результате	1	7
45	вместе с	2	7
46	и на	5	6
47	и как	7	6
48	в нем	4	6
49	при помощи	10	6
50	его в	1	6
51	несмотря на	4	6
52	и его	7	6
53	можно сказать	1	6
54	и что	22	6
55	что и	17	6
56	уже не	1	6
57	так как	12	6
58	с другой	3	6
59	прежде всего	1	6
60	как бы	6	6
61	и для	4	6
62	конце концов	3	6
63	а в	4	6
64	другой стороны	2	6
65	и то	3	5
66	для себя	1	5
67	не просто	1	5
68	в которой	2	5
69	тем не	4	5
70	в силу	1	5
71	и с	4	5
72	с тем	11	5
73	он и	1	5
74	еще в	1	5
75	но он	3	5
76	что этот	2	5
77	не менее	8	5
78	того как	4	5
79	и о	1	5
80	людей в	1	5
81	что у	5	5
82	художественное творчество	1	5
83	и у	2	5
84	и их	3	5
85	мы можем	3	5
86	а не	7	5
87	не может	17	5
88	так же	18	5
89	как раз	5	5
90	будто бы	1	5
91	в самом	12	5
92	что в	20	5
93	к людям	2	4
94	человека и	1	4
95	того же	2	4
96	едва ли	4	4
97	и он	3	4
98	отнюдь не	5	4
99	и к	3	4
100	в себе	2	4
101	при этом	13	4
102	но все	1	4
103	же не	1	4
104	об этом	3	4
105	было бы	11	4
106	ни в	2	4
107	не так	2	4
108	по крайней	1	4
109	в то	5	4
110	тогда когда	3	4
111	но даже	2	4
112	и сам	4	4
113	ясно что	7	4
114	разного рода	1	4
115	некоторого рода	1	4
116	крайней мере	1	4
117	или в	1	4
118	в качестве	1	4
119	прикован к	1	4
120	далеко не	5	4
121	а с	2	4
122	в частности	3	4
123	в смысле	3	4
124	как именно	1	4
125	из этого	4	4
126	смысле слова	1	3
127	тем же	1	3
128	время как	3	3
129	в виду	3	3
130	в ней	5	3
131	еще не	2	3
132	он сам	1	3
133	иное как	1	3
134	что его	5	3
