N	4gram	Voloshinov_1	Myshleni
1	одной и той же	1	3
2	в заключение этой главы	1	1
3	но мы знаем что	1	1
4	на следующих ступенях развития	1	1
5	один и тот же	2	1
6	и не может быть	1	1
7	одна из основных особенностей	1	1
8	в то время когда	1	1
9	мы знаем что в	1	1
10	в том что в	1	1
11	мы видим таким образом	1	1
12	и по отношению к	1	1
13	видим таким образом что	1	1
14	нет и не может	1	1
15	что на первой стадии	1	1
16	в зависимости от того	1	1
17	как по отношению к	1	1
18	была бы совершенно невозможна	1	1
19	с точки зрения обоих	1	1
