N	2gram	Vygotskiy__2	formyVre
1	и в	32	46
2	в этом	13	22
3	и т	10	14
4	прежде всего	1	14
5	вовсе не	2	13
6	в романе	2	13
7	человеческого тела	2	12
8	и его	7	12
9	во всех	3	11
10	не только	12	11
11	только в	7	11
12	т п	8	11
13	как бы	6	10
14	то есть	21	10
15	точки зрения	17	10
16	в том	37	10
17	но в	3	10
18	не в	8	9
19	но и	10	9
20	вместе с	2	9
21	и не	10	9
22	и для	4	9
23	мира и	1	9
24	то же	13	8
25	как и	10	8
26	с точки	10	8
27	для того	13	8
28	того чтобы	14	8
29	потому что	21	8
30	связи с	1	8
31	в его	2	8
32	из них	4	8
33	в связи	1	8
34	жизни и	4	8
35	и на	5	7
36	так и	3	7
37	в них	2	7
38	вещей и	2	7
39	может быть	18	7
40	в одном	2	7
41	то что	21	7
42	как мы	1	6
43	еще не	2	6
44	все же	4	6
45	и наконец	1	6
46	при этом	13	6
47	и с	4	6
48	его в	1	6
49	в основе	11	6
50	романе в	2	6
51	никогда не	9	6
52	те же	6	6
53	и во	1	6
54	так как	12	6
55	в особенности	2	6
56	все это	5	6
57	и все	4	6
58	но не	2	5
59	с этим	4	5
60	все эти	7	5
61	он не	6	5
62	в нем	4	5
63	должно быть	1	5
64	в то	5	5
65	и у	2	5
66	в частности	3	5
67	по существу	3	5
68	в смысле	3	5
69	что в	20	5
70	отношения к	1	4
71	также и	2	4
72	человека и	1	4
73	и самое	1	4
74	и он	3	4
75	значение и	2	4
76	что они	7	4
77	в истории	1	4
78	как в	9	4
79	из этих	1	4
80	в себе	2	4
81	их в	2	4
82	и было	1	4
83	том что	21	4
84	в котором	1	4
85	место в	2	4
86	том же	2	4
87	героев и	1	4
88	же время	2	4
89	о том	6	4
90	его жизни	2	4
91	все его	1	4
92	так что	3	4
93	конечно не	1	4
94	с другом	1	4
95	и их	3	4
96	а не	7	4
97	человеческой жизни	1	4
98	отнюдь не	5	4
99	друг с	1	4
100	с этой	4	4
101	еще более	3	4
102	почти все	1	3
103	в виду	3	3
104	того же	2	3
105	другой пример	1	3
106	мы будем	2	3
107	точка зрения	2	3
108	для других	1	3
109	отношение к	2	3
110	целый ряд	6	3
111	и как	7	3
112	на нас	3	3
113	уже не	1	3
114	та же	3	3
115	в большинстве	1	3
116	имеем в	2	3
117	т д	2	3
118	и по	4	3
119	таким образом	21	3
120	здесь мы	2	3
121	в совершенно	1	3
122	это когда	1	3
123	переходим к	1	3
124	в их	3	3
125	в которых	3	3
126	что было	1	3
127	не могли	3	3
128	как можно	2	3
129	кроме того	1	3
130	формы для	1	3
131	же самое	6	3
132	к тому	7	3
133	себя и	1	3
134	роль в	2	3
135	и совершенно	3	3
136	в борьбе	1	3
137	том как	2	3
138	жизнь и	3	3
139	в другом	1	3
140	как у	1	3
141	при изображении	1	3
142	что и	17	3
143	того что	8	3
144	тот же	6	3
145	что он	13	3
146	в качестве	1	3
147	для него	1	3
148	тем что	9	3
149	что на	4	3
150	и даже	5	3
151	и прежде	1	3
152	не было	2	3
153	не на	2	3
154	с помощью	1	3
155	это значит	3	3
156	тем более	2	3
157	в этих	2	3
158	а в	4	3
159	и другие	1	3
160	к этому	1	3
161	смысле слова	1	2
162	ту же	4	2
163	тем же	1	2
164	и так	3	2
165	из самых	2	2
166	и до	4	2
167	почти всегда	1	2
168	как история	2	2
169	мы имеем	4	2
170	в сущности	7	2
171	роман в	1	2
172	столько же	3	2
173	в уста	1	2
174	явлений и	2	2
175	если в	2	2
176	к ним	2	2
177	друг от	1	2
178	то в	1	2
179	и к	3	2
180	в этой	6	2
181	с одной	1	2
182	только один	1	2
183	как он	2	2
184	не могла	1	2
185	и вот	3	2
186	он так	1	2
187	на этом	3	2
188	людей и	1	2
189	форма в	2	2
190	по аналогии	1	2
191	по себе	12	2
192	далеко не	5	2
193	с тем	11	2
194	которой он	1	2
195	одна и	1	2
196	мы видели	1	2
197	представление о	3	2
198	жизни с	3	2
199	строго говоря	1	2
200	но эта	2	2
201	но он	3	2
202	и более	4	2
203	бы нас	1	2
204	в той	1	2
205	в историческом	1	2
206	в отношении	3	2
207	вплоть до	2	2
208	она не	2	2
209	эти формы	1	2
210	на котором	1	2
211	все человеческие	1	2
212	в день	2	2
213	там где	2	2
214	если кто	1	2
215	и всегда	2	2
216	в самой	2	2
217	этом отношении	5	2
218	принадлежит к	1	2
219	могут быть	4	2
220	во все	1	2
221	похож на	1	2
222	с анализом	1	2
223	полового акта	1	2
224	и это	4	2
225	и о	1	2
226	от друга	1	2
227	и от	2	2
228	в себя	1	2
229	вещи и	1	2
230	и должно	1	2
231	и та	1	2
232	утверждает что	5	2
233	можно сказать	1	2
234	это не	2	2
235	и только	2	2
236	все в	1	2
237	человеческую жизнь	1	2
238	века и	1	2
239	у всех	2	2
240	значит что	3	2
241	один из	3	2
242	мы видим	4	2
243	со всеми	1	2
244	в поэзии	3	2
245	и других	3	2
246	сами по	3	2
247	в конце	3	2
248	каждый из	2	2
249	до сих	5	2
250	с другой	3	2
251	сюда же	1	2
252	именно в	1	2
253	было бы	11	2
254	и затем	1	2
255	больше и	1	2
256	в некоторых	1	2
257	смысла и	1	2
258	а на	4	2
259	жизни но	1	2
260	до конца	3	2
261	для чего	1	2
262	что все	9	2
263	не может	17	2
264	так же	18	2
265	как это	4	2
266	по своему	3	2
267	в данном	4	2
268	наряду с	4	2
269	лежит в	1	2
270	дело идет	1	2
271	этом случае	1	2
272	сих пор	5	2
273	о его	1	2
274	сказал что	1	2
275	в двух	1	2
276	у них	2	2
277	но это	2	2
278	в действительной	1	2
279	между ними	1	2
280	как на	5	2
281	во всяком	2	2
282	все что	2	2
283	говоря о	1	1
284	например в	3	1
285	чтобы не	1	1
286	и то	3	1
287	на самом	5	1
288	выражает и	1	1
289	к эпохе	1	1
290	это и	1	1
291	идет о	1	1
292	по этим	1	1
293	проявляются в	1	1
294	по преимуществу	1	1
295	игры с	1	1
296	не имеют	2	1
297	и больше	1	1
298	для этих	1	1
299	их и	1	1
300	тридевять земель	1	1
301	в несколько	1	1
302	что всякий	1	1
303	а как	1	1
304	есть не	4	1
305	что если	6	1
306	нашем анализе	1	1
307	что уже	1	1
308	на место	1	1
309	выходит из	2	1
310	и усиливает	1	1
311	впечатление от	1	1
312	роман с	1	1
313	время как	3	1
314	вместо того	1	1
315	из того	2	1
316	же что	2	1
317	в каждой	1	1
318	основе этого	1	1
319	в ней	5	1
320	и говорить	2	1
321	он сам	1	1
322	время в	1	1
323	в чем	4	1
324	с его	2	1
325	что люди	1	1
326	тем как	1	1
327	это имеет	1	1
328	в нашем	1	1
329	романов с	1	1
330	самом деле	16	1
331	все больше	1	1
332	истинный смысл	1	1
333	всего показать	1	1
334	он строит	1	1
335	могло быть	1	1
336	эти произведения	1	1
337	указать и	1	1
338	получить от	1	1
339	в общем	3	1
340	словами и	1	1
341	себе и	2	1
342	отличие от	2	1
343	им удалось	1	1
344	за пределы	1	1
345	связи и	1	1
346	как говорит	3	1
347	его на	1	1
348	что как	1	1
349	бы при	1	1
350	более и	2	1
351	в него	2	1
352	однако не	2	1
353	в европейской	1	1
354	в полном	2	1
355	они дают	1	1
356	когда он	10	1
357	что по	2	1
358	сторона в	1	1
359	его к	1	1
360	и каким	1	1
361	следующим образом	1	1
362	в самом	12	1
363	животных и	1	1
364	должно реализовать	1	1
365	точкой зрения	1	1
366	в которой	2	1
367	бы и	3	1
368	в гамлете	1	1
369	формы в	3	1
370	бы не	2	1
371	мяса и	1	1
372	так в	2	1
373	остановиться на	1	1
374	им в	1	1
375	и тот	2	1
376	сколько для	1	1
377	и те	4	1
378	вследствие этого	1	1
379	половой акт	1	1
380	вообще не	1	1
381	самому существу	1	1
382	по самому	3	1
383	мы можем	3	1
384	жизнь состоит	1	1
385	они в	2	1
386	не значит	2	1
387	не как	3	1
388	понятий и	1	1
389	образом и	4	1
390	на его	2	1
391	и сказал	1	1
392	его от	2	1
393	всех своих	1	1
394	так например	1	1
395	одно и	1	1
396	в основу	1	1
397	но все	1	1
398	в каждом	2	1
399	в состоянии	2	1
400	другом случае	1	1
401	об этом	3	1
402	форм и	2	1
403	это было	3	1
404	как пример	1	1
405	нечего и	1	1
406	бы нам	1	1
407	с животными	1	1
408	этих вопросов	1	1
409	на тех	3	1
410	и тем	4	1
411	и каждый	1	1
412	ни в	2	1
413	качество и	1	1
414	как об	1	1
415	и следовало	1	1
416	он и	1	1
417	когда я	2	1
418	чем в	1	1
419	ключ к	1	1
420	мы не	3	1
421	в первые	1	1
422	смысл того	1	1
423	такой же	7	1
424	за тридевять	1	1
425	и того	1	1
426	смысл и	2	1
427	он сказал	3	1
428	одного и	2	1
429	лучше всего	1	1
430	об особом	1	1
431	в своей	3	1
432	определяется и	1	1
433	вне всякого	1	1
434	есть как	2	1
435	за которым	1	1
436	всю человеческую	1	1
437	самый момент	1	1
438	с самого	1	1
439	не столько	1	1
440	на каждом	1	1
441	что до	1	1
442	от его	1	1
443	стало быть	1	1
444	своему существу	2	1
445	в поэме	1	1
446	которые в	4	1
447	другом и	1	1
448	и эти	2	1
449	важную роль	1	1
450	от чтения	1	1
451	чтобы это	1	1
452	однако в	1	1
453	в устах	1	1
454	и долго	1	1
455	свою даму	1	1
456	всякого поэтического	2	1
457	тому что	4	1
458	назад к	2	1
459	что те	1	1
460	нет никакого	1	1
461	что есть	1	1
462	начиная от	1	1
463	или что	3	1
464	в таких	1	1
465	что ему	1	1
466	и проч	1	1
467	не имеет	4	1
468	самого начала	1	1
469	дело в	1	1
470	одна из	1	1
471	на него	2	1
472	не по	1	1
473	материала в	1	1
474	людей от	1	1
475	когда они	1	1
476	о таких	1	1
477	но только	4	1
478	самая тема	1	1
479	они стали	1	1
480	и уже	1	1
481	того и	2	1
482	почему в	1	1
483	этих двух	2	1
484	здесь на	1	1
485	как она	4	1
486	самому своему	1	1
487	п в	1	1
488	во всем	3	1
489	было в	1	1
490	только с	1	1
491	уже и	1	1
492	и делает	1	1
493	не до	2	1
494	и здесь	2	1
495	не могут	3	1
496	когда мы	2	1
497	как только	2	1
498	столько для	1	1
499	его с	2	1
500	в наши	1	1
501	обнаружена в	1	1
502	сказать что	7	1
503	оно не	2	1
504	тот и	1	1
505	если же	4	1
506	есть нечто	2	1
507	приходит к	3	1
508	с ее	3	1
509	как не	2	1
510	свою очередь	2	1
511	но при	1	1
512	всем этим	1	1
513	в ее	2	1
514	данном случае	4	1
515	существенное значение	1	1
516	характер и	1	1
517	которые введены	1	1
518	в произведении	4	1
519	действия и	2	1
520	то время	3	1
521	так было	2	1
522	и характер	1	1
523	и сам	4	1
524	и дальше	1	1
525	здесь он	1	1
526	времени и	1	1
527	здесь как	1	1
528	и которые	2	1
529	которые он	1	1
530	с собой	1	1
531	еще в	1	1
532	могла быть	1	1
533	по сравнению	2	1
534	мы в	3	1
535	если бы	6	1
536	и вообще	2	1
537	один человек	1	1
538	построена на	1	1
539	в разных	1	1
540	все дело	1	1
541	становится здесь	1	1
542	сводится к	2	1
543	и т.д	1	1
544	и поэтому	4	1
545	судьбу и	1	1
546	но мы	1	1
547	никак не	4	1
548	и что	22	1
549	в глаза	2	1
550	этой формой	1	1
551	аналогии с	1	1
552	в соответствующих	1	1
553	между тем	4	1
554	говорит он	4	1
555	есть с	1	1
556	он по	1	1
557	врач и	1	1
558	к нулю	2	1
559	даже для	2	1
560	исходя из	1	1
561	представления о	1	1
562	и следовательно	2	1
563	ряд других	1	1
564	и об	1	1
565	в самый	1	1
566	тех пор	1	1
567	герой в	1	1
568	из формы	1	1
569	он что	1	1
570	в новой	2	1
571	важное значение	1	1
572	и влияние	1	1
573	мы увидим	1	1
574	что даже	1	1
575	ли он	2	1
576	для себя	1	1
577	и является	1	1
578	его жизнь	1	1
579	как нечто	2	1
580	должен быть	1	1
581	должен был	2	1
582	отличают его	1	1
583	и ее	3	1
584	здесь с	1	1
585	по этому	1	1
586	разных авторов	1	1
587	именно на	2	1
588	где они	1	1
589	для всех	1	1
590	всем его	1	1
591	его этот	1	1
592	же явления	1	1
593	в виде	1	1
594	свидетельствует о	1	1
595	как более	1	1
596	рассказывает о	1	1
597	принципах построения	1	1
598	был бы	1	1
599	стороны оно	1	1
600	ведь это	1	1
601	ее на	1	1
602	в любви	1	1
603	в очень	2	1
604	выходит за	1	1
605	этой проблемы	1	1
606	что тот	3	1
607	близок к	1	1
608	личной жизни	1	1
609	такое же	2	1
610	в отличие	1	1
611	что не	3	1
612	объясняется тем	1	1
613	на этот	2	1
614	которых мы	3	1
615	ничем не	1	1
616	другой стороны	2	1
617	в руках	2	1
618	его по	1	1
619	соображение что	1	1
620	для человека	1	1
621	ребенка и	1	1
622	под влиянием	1	1
623	несмотря на	4	1
624	но как	3	1
625	но что	2	1
626	все более	2	1
627	так называемой	1	1
628	для самого	2	1
629	нужно отнести	1	1
630	при переходе	1	1
631	одной стороны	1	1
632	сравнению с	2	1
633	утверждая что	1	1
634	это есть	1	1
635	в тех	1	1
636	и смерти	1	1
637	этого слова	1	1
638	порядке как	1	1
639	благодаря этому	1	1
640	в трудное	1	1
641	этого метода	1	1
642	и тогда	1	1
643	и приближают	1	1
644	указать на	1	1
645	для такого	2	1
646	культуры и	1	1
647	должны быть	3	1
648	формы и	6	1
649	в результате	1	1
650	же случай	1	1
