N	3gram	Vygotskiy__5	Analitik
1	в том что	11	7
2	по отношению к	12	7
3	с другой стороны	2	5
4	о том что	4	5
5	в свою очередь	3	4
6	и того же	3	3
7	не только не	3	3
8	той или иной	1	3
9	в то же	1	3
10	одного и того	3	3
11	в этом отношении	5	3
12	подобно тому как	4	2
13	том что он	2	2
14	с точки зрения	9	2
15	одной и той	1	2
16	в отличие от	2	2
17	с одной стороны	3	2
18	сама по себе	4	2
19	тем не менее	1	2
20	тем или иным	2	2
21	как нам представляется	1	2
22	во всяком случае	1	2
23	в свое время	2	2
24	можно сказать что	5	2
25	совершенно очевидно что	1	2
26	и той же	1	2
27	по своей природе	1	1
28	того чтобы их	1	1
29	и может быть	1	1
30	что иное как	1	1
31	то мы должны	1	1
32	мы будем иметь	1	1
33	не только по	1	1
34	с этим можно	1	1
35	на самом деле	1	1
36	занимает центральное место	1	1
37	в самом деле	2	1
38	в этом смысле	1	1
39	в этом случае	3	1
40	до сих пор	3	1
41	но они же	1	1
42	не только ту	1	1
43	в зависимости от	2	1
44	ничего не изменится	1	1
45	что он не	2	1
46	выходит далеко за	3	1
47	по одному этому	3	1
48	в готовом виде	1	1
49	мы не станем	2	1
50	таким образом в	2	1
51	что мы знаем	1	1
52	в сущности говоря	4	1
53	несмотря на свою	1	1
54	со всеми остальными	1	1
55	на этот вопрос	4	1
56	именно в этом	2	1
57	на передний план	1	1
58	сам по себе	1	1
59	же в сущности	1	1
60	в том чтобы	1	1
61	к этому что	1	1
62	с целым рядом	1	1
63	как показывает анализ	1	1
64	так и в	1	1
65	и каждое из	1	1
66	не столько в	1	1
67	в применении к	1	1
68	в известном смысле	7	1
69	не могут быть	1	1
70	а с другой	2	1
71	а не как	1	1
72	уже по одному	4	1
73	в связи с	1	1
74	состоит не столько	1	1
75	в полной мере	1	1
76	для того чтобы	14	1
77	один и тот	3	1
78	в тех случаях	1	1
79	того или иного	1	1
80	не менее чем	1	1
81	есть не что	1	1
82	прибавим к этому	1	1
83	не может быть	3	1
84	между собой и	1	1
85	в первом случае	1	1
86	само по себе	2	1
87	в связь с	1	1
88	не нуждается в	1	1
89	вопрос о том	3	1
90	отношения не только	1	1
91	в себя и	1	1
92	именно потому что	2	1
93	ничего не говорит	1	1
94	друг от друга	4	1
95	заключается в том	5	1
96	тех случаях когда	1	1
97	не что иное	1	1
98	то что они	2	1
99	и тот же	3	1
