N	2gram	Vygotskiy__5	Hudozhes
1	и в	16	28
2	том что	15	19
3	в ее	1	18
4	и не	12	18
5	в том	18	15
6	а не	10	14
7	в этом	25	13
8	не в	6	13
9	о том	8	12
10	перед нами	1	11
11	не только	16	11
12	при этом	4	11
13	как и	8	11
14	в его	11	11
15	в себе	1	9
16	но и	6	9
17	так и	7	8
18	между тем	3	8
19	что он	25	8
20	себя в	1	8
21	в жизни	2	8
22	может быть	9	8
23	о чем	2	8
24	я не	2	7
25	по отношению	12	7
26	тогда как	1	7
27	что она	2	7
28	состоит в	6	7
29	об этом	1	7
30	к тому	6	7
31	в частности	3	7
32	как это	8	7
33	и все	1	7
34	с ним	5	7
35	отношению к	12	7
36	в котором	2	6
37	то же	8	6
38	не было	1	6
39	и с	3	6
40	в своей	2	6
41	в то	5	6
42	тем что	5	6
43	казалось бы	4	6
44	для себя	1	6
45	если бы	8	6
46	сводится к	1	6
47	можно сказать	5	6
48	это не	4	6
49	а в	3	6
50	то что	26	6
51	жизни и	2	6
52	с его	1	5
53	в этой	6	5
54	как в	5	5
55	в самом	4	5
56	что это	1	5
57	рядом с	1	5
58	в своем	5	5
59	не менее	3	5
60	у него	6	5
61	никогда не	5	5
62	ничего не	5	5
63	и его	3	5
64	она не	1	5
65	только на	2	5
66	для него	5	5
67	как бы	5	5
68	да и	1	5
69	с ее	1	5
70	что в	16	5
71	и другие	2	5
72	а между	1	4
73	но не	10	4
74	то в	3	4
75	подобно тому	4	4
76	он не	8	4
77	и уже	1	4
78	в других	1	4
79	тем не	1	4
80	тому что	5	4
81	и сама	1	4
82	как будто	2	4
83	и о	1	4
84	того чтобы	17	4
85	вслед за	2	4
86	что они	5	4
87	только в	10	4
88	в качестве	4	4
89	что и	3	4
90	как раз	1	4
91	для того	14	4
92	говорит о	3	4
93	то и	2	4
94	не может	18	4
95	тому как	4	4
96	была бы	1	3
97	и он	1	3
98	в ней	2	3
99	но при	2	3
100	еще не	4	3
101	и на	6	3
102	столь же	2	3
103	перед глазами	1	3
104	со стороны	1	3
105	следующим образом	1	3
106	как он	6	3
107	в нем	7	3
108	можно было	5	3
109	что все	6	3
110	мы уже	1	3
111	было бы	10	3
112	в них	2	3
113	несмотря на	1	3
114	в этих	3	3
115	что было	2	3
116	этом и	1	3
117	как только	1	3
118	же самое	4	3
119	и это	1	3
120	не могу	1	3
121	что у	2	3
122	все его	1	3
123	к нему	3	3
124	одной из	3	3
125	с ними	1	3
126	и ее	1	3
127	с одной	3	3
128	для нас	1	3
129	в одном	3	3
130	что на	1	3
131	с другой	4	3
132	и тех	1	3
133	все время	1	3
134	а с	2	3
135	прежде всего	3	3
136	так же	15	3
137	одной стороны	3	3
138	в состоянии	4	3
139	все это	2	3
140	и состоит	1	3
141	по поводу	2	3
142	самом деле	3	3
143	все что	2	3
144	же как	7	2
145	и то	4	2
146	но тем	1	2
147	в первом	3	2
148	той же	4	2
149	который в	1	2
150	на пороге	4	2
151	который был	1	2
152	говорить о	3	2
153	он сам	1	2
154	нам представляется	1	2
155	различия между	1	2
156	если в	3	2
157	ответ на	3	2
158	отношение к	11	2
159	представляется в	1	2
160	более чем	1	2
161	все же	3	2
162	как уже	3	2
163	и к	2	2
164	но в	6	2
165	в нашем	1	2
166	не более	1	2
167	тому же	2	2
168	роли в	1	2
169	мысли и	5	2
170	не как	1	2
171	на этом	3	2
172	прежде чем	1	2
173	оно не	1	2
174	однако в	1	2
175	зрения на	1	2
176	не с	2	2
177	лишь в	1	2
178	его в	2	2
179	это было	1	2
180	от которого	1	2
181	о которых	1	2
182	со всей	1	2
183	место в	1	2
184	можно так	1	2
185	с точки	9	2
186	если можно	1	2
187	она в	1	2
188	знает и	1	2
189	не столько	1	2
190	что говорит	1	2
191	что я	2	2
192	как видим	1	2
193	дело не	1	2
194	того как	5	2
195	только не	3	2
196	такова что	1	2
197	к ней	1	2
198	в основе	8	2
199	представляется нам	1	2
200	приходит к	3	2
201	как мы	10	2
202	на другой	1	2
203	мысль о	1	2
204	приводит к	7	2
205	те же	2	2
206	которая была	1	2
207	до сих	3	2
208	во второй	2	2
209	том как	2	2
210	и т.д	4	2
211	в другом	6	2
212	и просто	1	2
213	того или	1	2
214	только когда	1	2
215	во втором	1	2
216	нуждается в	1	2
217	и только	1	2
218	способность к	3	2
219	один из	1	2
220	дело с	1	2
221	ли он	1	2
222	теперь в	1	2
223	ни одного	2	2
224	так выразиться	1	2
225	в виде	1	2
226	его и	3	2
227	потребность в	4	2
228	из них	2	2
229	вовсе не	2	2
230	сих пор	3	2
231	другого и	1	2
232	или иной	1	2
233	именно в	4	2
234	как же	1	2
235	еще и	3	2
236	себя и	2	2
237	что не	1	2
238	мы знаем	3	2
239	и составляет	4	2
240	когда же	1	2
241	разговор с	1	2
242	вместе с	4	2
243	в духе	1	2
244	в данном	1	2
245	или иного	1	2
246	сам не	1	2
247	что же	1	2
248	и от	2	2
249	только для	2	2
250	не является	5	2
251	и для	1	2
252	потому что	21	2
253	хотя бы	5	2
254	точки зрения	18	2
255	между ними	1	2
256	сказать что	13	2
257	я это	3	2
258	что даже	1	2
259	самое что	2	2
260	к числу	1	2
261	этой связи	1	2
262	как на	3	2
263	но еще	1	2
264	тем самым	8	2
265	гораздо более	1	2
266	эта новая	1	1
267	отношения к	2	1
268	одним из	2	1
269	например в	1	1
270	в сфере	5	1
271	самой себе	2	1
272	функции в	3	1
273	это и	3	1
274	мысли к	3	1
275	на деле	1	1
276	мы имели	2	1
277	здесь и	1	1
278	к другому	1	1
279	его же	1	1
280	высшей степени	2	1
281	когда это	1	1
282	момент когда	2	1
283	которыми он	1	1
284	также и	1	1
285	полагает что	1	1
286	мы имеем	1	1
287	мы не	3	1
288	что между	4	1
289	что если	4	1
290	между его	1	1
291	было известно	1	1
292	смысле можно	1	1
293	ответить на	4	1
294	которые тоже	1	1
295	в сущности	13	1
296	время как	4	1
297	принадлежит к	2	1
298	в будущем	1	1
299	что можно	1	1
300	друга отсюда	1	1
301	не нужно	1	1
302	он был	1	1
303	и памяти	4	1
304	между собой	13	1
305	фразе как	1	1
306	неспособность к	2	1
307	бы то	1	1
308	в различных	2	1
309	во всех	2	1
310	сознания а	1	1
311	говорит нам	1	1
312	рассмотрение этого	1	1
313	могло быть	1	1
314	точка зрения	8	1
315	а он	1	1
316	в общем	1	1
317	с каким	2	1
318	в наиболее	1	1
319	друг от	4	1
320	за пределы	4	1
321	эти внешние	1	1
322	один и	3	1
323	ни одна	1	1
324	исследователя в	1	1
325	в одной	1	1
326	в той	6	1
327	показать что	3	1
328	как к	1	1
329	более и	1	1
330	как нам	1	1
331	когда он	2	1
332	сознания в	3	1
333	но для	1	1
334	для ее	1	1
335	ним происходит	1	1
336	котором она	2	1
337	за собой	1	1
338	в которой	5	1
339	отношения между	3	1
340	представляет собой	7	1
341	он в	3	1
342	все эти	4	1
343	самое время	1	1
344	и отношения	3	1
345	того факта	2	1
346	нами в	2	1
347	и тот	3	1
348	так сказать	1	1
349	что без	1	1
350	его но	1	1
351	независимость от	1	1
352	к миру	1	1
353	готовности к	1	1
354	именно то	1	1
355	нее и	1	1
356	же это	1	1
357	ими в	1	1
358	в силу	10	1
359	в корне	2	1
360	том чтобы	1	1
361	из виду	2	1
362	их в	2	1
363	свое время	2	1
364	известном смысле	7	1
365	общей для	1	1
366	этот тезис	1	1
367	и заключается	1	1
368	но все	2	1
369	значительной степени	1	1
370	в каждом	1	1
371	здесь мы	1	1
372	и ответ	1	1
373	что эгоцентризм	1	1
374	не умеет	3	1
375	и других	1	1
376	которая как	2	1
377	когда возникает	2	1
378	зрения и	1	1
379	и тем	3	1
380	который по	1	1
381	только одно	1	1
382	этого не	1	1
383	к осознанию	10	1
384	в слове	1	1
385	которой он	1	1
386	для чего	1	1
387	может идти	3	1
388	вопроса а	1	1
389	согласно которому	1	1
390	ставит вопрос	1	1
391	в ходе	12	1
392	никак не	3	1
393	таким же	3	1
394	взгляд на	1	1
395	в следующем	1	1
396	означало бы	1	1
397	переходе от	1	1
398	ценность в	1	1
399	на свою	2	1
400	а потом	1	1
401	знаем что	1	1
402	от его	1	1
403	отношений между	2	1
404	образом и	1	1
405	который всегда	1	1
406	но он	7	1
407	обращение к	1	1
408	взгляд и	1	1
409	и более	3	1
410	лежит не	1	1
411	в конце	1	1
412	том же	1	1
413	и последующее	1	1
414	же мы	2	1
415	случае мы	1	1
416	нас к	3	1
417	стоит только	2	1
418	каждого отдельного	3	1
419	и притом	1	1
420	ничего нового	1	1
421	что с	5	1
422	мы вынуждены	2	1
423	и другое	4	1
424	что ему	1	1
425	мысли в	4	1
426	самого начала	5	1
427	в направлении	1	1
428	только из	1	1
429	мы попытались	1	1
430	осознает что	1	1
431	не могло	1	1
432	как два	2	1
433	в отношениях	1	1
434	в самой	1	1
435	учения о	2	1
436	этих двух	3	1
437	того в	1	1
438	как она	3	1
439	такая же	1	1
440	имели место	1	1
441	возвращает нас	1	1
442	в области	12	1
443	факта что	2	1
444	по нашему	1	1
445	в момент	2	1
446	мы узнаем	1	1
447	есть только	1	1
448	решающая роль	1	1
449	отличается от	1	1
450	числе и	1	1
451	от нее	1	1
452	той или	1	1
453	походить на	1	1
454	тот и	1	1
455	представляется для	1	1
456	отношении между	1	1
457	при анализе	2	1
458	абсолютно не	1	1
459	но по	1	1
460	от друга	4	1
461	нам о	1	1
462	не существует	1	1
463	расхождение между	1	1
464	в себя	3	1
465	с самого	5	1
466	самое себя	1	1
467	всей своей	1	1
468	не возникает	1	1
469	иначе говоря	1	1
470	может дать	1	1
471	нельзя сказать	1	1
472	то как	3	1
473	способности к	1	1
474	на нее	2	1
475	в плоскости	2	1
476	и этого	1	1
477	еще в	3	1
478	мы в	1	1
479	собой и	1	1
480	на что	1	1
481	даже речь	1	1
482	по себе	7	1
483	образом в	2	1
484	именно потому	2	1
485	и здесь	2	1
486	настолько что	1	1
487	но мы	5	1
488	и что	12	1
489	рождения и	1	1
490	после того	1	1
491	а во	1	1
492	заключается в	5	1
493	на всех	1	1
494	путь к	1	1
495	которых в	1	1
496	или иначе	1	1
497	этот момент	1	1
498	бы она	1	1
499	другого в	1	1
500	еще более	5	1
501	тот момент	2	1
502	которая и	1	1
503	случае и	1	1
504	увидеть что	1	1
505	того что	16	1
506	чтобы ответить	1	1
507	как например	1	1
508	по своей	3	1
509	но с	2	1
510	в новой	4	1
511	обе эти	5	1
512	а если	1	1
513	на другие	1	1
514	собой не	1	1
515	до уровня	1	1
516	и потому	2	1
517	фразы как	1	1
518	но как	3	1
519	во времени	1	1
520	узнаем что	1	1
521	не происходит	1	1
522	это же	1	1
523	себя ту	1	1
524	со всеми	2	1
525	без этого	1	1
526	так что	4	1
527	внимание в	1	1
528	для всех	1	1
529	не над	2	1
530	оказывается в	1	1
531	уже в	1	1
532	он очень	1	1
533	вопрос и	1	1
534	в начале	1	1
535	во внутреннем	1	1
536	нет у	1	1
537	легко может	1	1
538	мышления и	4	1
539	за ним	1	1
540	или даже	1	1
541	представить себе	1	1
542	согласно которой	1	1
543	объяснения в	1	1
544	так как	16	1
545	то время	4	1
546	отношении к	1	1
547	независимо от	1	1
548	и никогда	1	1
549	он мог	1	1
550	этом отношении	5	1
551	от того	3	1
552	известно о	1	1
553	были бы	1	1
554	и даже	2	1
555	и т.п	1	1
556	такое же	2	1
557	сказать на	1	1
558	перед ним	1	1
559	системы и	1	1
560	в воображении	1	1
561	только по	1	1
562	которых мы	1	1
563	на которых	1	1
564	до конца	3	1
565	более того	1	1
566	не означает	4	1
567	с которым	1	1
568	или человек	1	1
569	долгое время	1	1
570	не то	4	1
571	там где	1	1
572	в речи	1	1
573	стороны в	1	1
574	ребенка в	5	1
575	все более	1	1
576	бы оно	1	1
577	ни на	2	1
578	оказывается не	2	1
579	не удается	1	1
580	при переходе	1	1
581	в пределах	4	1
582	к жизни	3	1
583	миром вещей	1	1
584	что за	1	1
585	заслонять от	1	1
586	чем в	3	1
587	в тот	2	1
588	по существу	3	1
589	исходя из	1	1
590	распадается на	1	1
591	возможность такого	1	1
592	лежит в	2	1
593	с этой	4	1
594	приобретает в	1	1
595	этом случае	3	1
596	что сознание	4	1
597	но это	3	1
598	и таким	1	1
599	его положении	1	1
600	от нас	1	1
601	все не	3	1
602	к которому	4	1
603	что но	1	1
604	которых он	2	1
605	на улице	1	1
606	не испытывая	1	1
607	место для	1	1
608	это часто	1	1
609	из себя	1	1
610	бы в	4	1
611	но зато	1	1
612	по самой	4	1
613	же в	2	1
614	и протекает	1	1
615	с ней	1	1
616	не знает	5	1
617	другой стороны	2	1
618	совершенно не	2	1
619	первом случае	1	1
620	из этого	2	1
621	в действительности	3	1
622	об отношении	2	1
623	не нуждается	1	1
624	на примере	3	1
625	это так	1	1
626	к этой	3	1
627	в своих	2	1
628	том числе	1	1
629	это в	1	1
630	к этому	3	1
631	которая не	1	1
632	смысле что	1	1
