N	3gram	Vygotskiy__5	Narrotol
1	в том что	11	8
2	по отношению к	12	5
3	в отличие от	2	5
4	с одной стороны	3	5
5	состоит в том	3	4
6	о том что	4	4
7	тем не менее	1	4
8	в этом отношении	5	3
9	но при этом	2	3
10	в известном смысле	7	3
11	той или иной	1	3
12	того или иного	1	3
13	можно сказать что	5	3
14	в то же	1	3
15	к тому что	1	3
16	по своей природе	1	2
17	с точки зрения	9	2
18	мы узнаем что	1	2
19	на самом деле	1	2
20	подобно тому как	4	2
21	которая состоит в	1	2
22	именно то что	1	2
23	в той мере	3	2
24	и не может	2	2
25	так же как	7	2
26	той мере в	3	2
27	мере в какой	3	2
28	и тем самым	1	2
29	не только не	3	2
30	не может быть	3	2
31	так и по	1	2
32	таким образом что	2	1
33	и того же	3	1
34	в том виде	1	1
35	что иное как	1	1
36	не может не	1	1
37	одной стороны и	1	1
38	в обоих случаях	1	1
39	или хотя бы	1	1
40	что с ним	1	1
41	в которой он	1	1
42	более или менее	1	1
43	в этом последнем	1	1
44	в самом деле	2	1
45	в этом смысле	1	1
46	никак не может	1	1
47	в этом процессе	1	1
48	в себя ту	1	1
49	представляет собой по	1	1
50	то же самое	4	1
51	по сравнению с	5	1
52	а тем более	1	1
53	необходимо должно быть	2	1
54	только по отношению	1	1
55	в зависимости от	2	1
56	что только в	2	1
57	у него еще	1	1
58	вместо того чтобы	3	1
59	с ним происходит	1	1
60	можно было бы	3	1
61	а с другой	2	1
62	на этот вопрос	4	1
63	отношение к миру	1	1
64	что он может	2	1
65	до сих пор	3	1
66	с таким же	3	1
67	не могло быть	1	1
68	то время как	4	1
69	а не только	1	1
70	в связи с	1	1
71	то что он	2	1
72	и что в	1	1
73	нет никаких оснований	1	1
74	во всяком случае	1	1
75	ответ на этот	2	1
76	тем что они	1	1
77	я не могу	1	1
78	на эту тему	1	1
79	в полной мере	1	1
80	известном смысле можно	1	1
81	этой точки зрения	4	1
82	потому что я	1	1
83	есть не что	1	1
84	известном смысле является	1	1
85	в то время	4	1
86	с этой точки	4	1
87	по аналогии с	1	1
88	так и в	1	1
89	и в известном	1	1
90	связанные между собой	2	1
91	смысле можно сказать	1	1
92	не говорит об	1	1
93	одного и того	3	1
94	если бы она	1	1
95	в том смысле	1	1
96	не что иное	1	1
97	но и что	1	1
98	не знает и	1	1
99	для того чтобы	14	1
100	и в другом	2	1
