N	3gram	Losev_Dial_3	FransuaR
1	то же время	1	8
2	в то же	1	8
3	как и все	2	5
4	и в то	1	4
5	более или менее	1	3
6	это и есть	2	3
7	руки и ноги	2	3
8	с другой стороны	2	3
9	подобно тому как	4	3
10	имеется в виду	3	2
11	с точки зрения	14	2
12	если же вы	2	2
13	с одной стороны	3	2
14	это конечно не	1	2
15	в то время	4	2
16	о том что	5	2
17	таким образом что	1	1
18	а следовательно и	1	1
19	что каждый из	1	1
20	и всякого рода	1	1
21	что это не	2	1
22	мы уже сказали	1	1
23	то же самое	1	1
24	одной стороны и	1	1
25	на первый план	4	1
26	до сих пор	1	1
27	и не может	1	1
28	в этом отношении	1	1
29	в таком же	1	1
30	есть и в	1	1
31	так как все	2	1
32	одно и то	2	1
33	то время как	4	1
34	в данном случае	1	1
35	одной из них	1	1
36	с тех пор	2	1
37	это и дает	1	1
38	переходим ко второму	1	1
39	ни в чем	1	1
40	и то же	2	1
41	и как бы	1	1
42	в мифе о	1	1
43	в связи с	1	1
44	это не значит	1	1
45	он хочет быть	1	1
46	в виду что	1	1
47	так и от	1	1
48	не может быть	6	1
49	и имеется в	1	1
50	в нем нет	1	1
51	никто никогда не	1	1
52	в конечном счете	1	1
53	мало того что	1	1
54	но даже и	2	1
55	и все прочие	1	1
56	от церкви и	1	1
57	в вопросе о	2	1
58	тех или иных	1	1
59	на самом деле	1	1
60	все на свете	1	1
61	в том что	3	1
62	все это не	1	1
63	том что у	2	1
64	что и в	1	1
65	к тому же	2	1
66	может быть ни	1	1
