N	2gram	Vygotskiy__4	Vladivir
1	и в	33	31
2	не только	7	24
3	но и	3	19
4	то что	44	18
5	и не	13	17
6	и даже	1	15
7	у него	6	15
8	в этом	28	14
9	том что	22	14
10	и с	2	14
11	что в	21	14
12	но в	2	12
13	в его	10	12
14	что он	20	12
15	по поводу	4	12
16	с его	2	11
17	же с	1	11
18	о том	20	11
19	в том	21	11
20	потому что	24	11
21	и то	2	10
22	также и	2	10
23	он не	11	10
24	так что	7	10
25	как мы	4	9
26	никогда не	5	9
27	в конце	8	9
28	только в	4	9
29	с а	1	9
30	в течение	1	9
31	а в	4	9
32	в то	3	8
33	в дальнейшем	1	8
34	так как	12	8
35	мы сейчас	2	7
36	мы уже	5	7
37	как это	14	7
38	и его	5	7
39	для него	1	7
40	об этом	4	7
41	о нем	4	7
42	уже в	2	7
43	как раз	9	7
44	сказать что	13	7
45	того же	1	6
46	то же	9	6
47	и к	2	6
48	это было	4	6
49	в котором	2	6
50	у нас	4	6
51	и сам	1	6
52	так и	3	6
53	и что	25	6
54	можно сказать	2	6
55	может быть	22	6
56	на этот	3	6
57	и потому	2	6
58	не может	10	6
59	к этому	4	6
60	не был	2	5
61	но как	1	5
62	когда он	7	5
63	на то	10	5
64	и если	9	5
65	вел себя	1	5
66	не в	2	5
67	что и	3	5
68	вовсе не	5	5
69	но он	6	5
70	не было	3	5
71	а с	2	5
72	и психологии	1	5
73	все это	13	5
74	и от	2	5
75	а также	1	5
76	с ним	5	5
77	жизни и	4	5
78	в своих	3	5
79	из его	2	4
80	я не	4	4
81	мы и	1	4
82	что его	3	4
83	совсем не	1	4
84	в этой	9	4
85	в истории	1	4
86	в своем	7	4
87	и как	5	4
88	говорит что	10	4
89	в этот	1	4
90	в которой	4	4
91	в нашем	1	4
92	в себе	6	4
93	как он	5	4
94	в нем	7	4
95	главным образом	1	4
96	что у	4	4
97	этом смысле	1	4
98	как и	5	4
99	несмотря на	1	4
100	в своей	4	4
101	мысли и	1	4
102	и вообще	1	4
103	не раз	1	4
104	дело в	1	4
105	в нас	1	4
106	же время	2	4
107	к ней	1	4
108	во всем	2	4
109	да и	3	4
110	никак не	6	4
111	к нему	1	4
112	один из	2	4
113	себя в	4	4
114	и у	1	4
115	в особенности	1	4
116	что для	5	4
117	и все	12	4
118	такого рода	1	4
119	для нас	7	4
120	он как	1	3
121	и он	3	3
122	это время	2	3
