1	и т	14	27
2	и в	38	26
3	т д	4	24
4	так же	2	18
5	то что	35	16
6	не только	12	15
7	может быть	19	14
8	что в	20	14
9	же как	1	13
10	между двумя	1	12
11	но и	5	12
12	и его	6	10
13	при помощи	4	10
14	что он	11	10
15	показывает что	2	10
16	таким образом	12	10
17	так и	1	10
18	этот случай	2	9
19	его в	3	9
20	что и	4	9
21	и не	10	9
22	все же	8	9
23	так как	6	9
24	то же	10	8
25	а в	7	8
26	мы знаем	1	8
27	в этом	13	7
28	их в	2	7
29	в качестве	2	7
30	превращается в	1	7
31	мы имеем	1	7
32	он не	6	7
33	что здесь	2	7
34	знаем что	1	7
35	как и	8	7
36	как в	4	7
37	нас к	1	7
38	мы рассмотрим	2	7
39	в этих	2	7
40	мы можем	7	6
41	потому что	14	6
42	а не	7	6
43	предположить что	1	6
44	вместе с	5	6
45	мы видим	12	6
46	и то	8	6
47	когда он	4	6
48	еще не	1	6
49	не может	7	6
50	таким же	1	6
51	что они	4	6
52	мы видели	6	6
53	то это	2	5
54	и здесь	6	5
55	уже не	2	5
56	к которым	5	5
57	к этому	3	5
58	и по	2	5
59	но в	3	5
60	мы должны	1	5
61	и у	1	5
62	и что	18	5
63	в одном	8	5
64	в силу	2	5
65	и как	8	5
66	как мы	7	5
67	тем что	3	5
68	в некоторых	1	5
69	мы уже	7	5
70	но не	1	5
71	до сих	6	5
72	но все	1	5
73	в его	5	5
74	у него	4	5
75	не в	12	5
76	из которых	4	5
77	ничего не	2	5
78	сих пор	5	5
79	в другом	5	5
80	и с	1	5
81	это и	1	5
82	раньше чем	1	5
83	и только	3	5
84	это не	1	5
85	такое же	3	4
86	частный случай	1	4
87	того как	3	4
88	в тех	4	4
89	все что	1	4
90	но он	2	4
91	представляют собой	2	4
92	и даже	4	4
93	здесь не	3	4
94	с другой	7	4
95	вовсе не	8	4
96	даже в	1	4
97	он в	2	4
98	что этот	4	4
99	интересно что	3	4
100	указывает на	6	4
101	в своей	5	4
102	но эта	1	4
103	на себя	1	4
104	а на	1	4
105	о том	6	4
106	в которых	6	4
107	другой стороны	5	4
108	не просто	2	4
109	на его	1	3
110	в одной	2	3
111	к своему	2	3
112	всякого рода	1	3
113	например в	2	3
114	наряду с	3	3
115	же в	2	3
116	большей частью	2	3
117	и действительно	2	3
118	что ни	1	3
119	все эти	4	3
120	то чего	1	3
121	при этом	4	3
122	для нас	8	3
123	перед нами	8	3
124	как это	6	3
125	в другой	1	3
126	том что	14	3
127	как бы	14	3
128	есть только	2	3
129	и если	6	3
130	должен был	2	3
131	что мы	1	3
132	и другие	2	3
133	не имеет	6	3
134	что она	16	3
135	но мы	2	3
136	мы увидим	12	3
137	только что	2	3
138	те же	1	3
139	что у	7	3
140	на вопрос	1	3
141	и он	1	3
142	между ними	1	3
143	а затем	1	3
144	по существу	2	3
145	видели что	2	3
146	данном случае	2	3
147	или же	1	3
148	на то	16	3
149	относится к	1	3
150	что эта	4	3
151	в русской	2	3
152	в том	25	3
153	только в	4	3
154	в данном	2	3
155	с животными	1	3
156	а именно	1	3
157	вор и	2	3
158	к этой	2	3
159	сравнению с	1	3
160	она не	6	3
161	он получает	1	3
162	не мог	4	3
163	все еще	1	3
164	там где	6	3
165	от своего	2	3
166	на него	1	3
167	но это	3	3
168	и более	2	3
169	его к	2	3
170	из этих	3	3
171	и других	1	3
172	о чем	1	3
173	указать на	3	3
174	по сравнению	1	3
175	к себе	2	3
176	и при	1	3
177	или в	5	3
178	указывает что	1	2
179	могло бы	2	2
180	то мы	1	2
181	однако в	1	2
182	еще прибавить	1	2
183	от него	1	2
184	здесь мы	4	2
185	чтобы он	2	2
186	не могут	2	2
187	что герой	1	2
188	не есть	1	2
189	если бы	14	2
190	и их	1	2
191	было бы	12	2
192	предположение что	1	2
193	в виде	2	2
194	с этими	1	2
195	показывают что	1	2
196	нам необходимо	1	2
197	тех случаях	1	2
198	этот момент	1	2
199	указывают на	2	2
200	к этим	1	2
201	что это	10	2
202	а сам	1	2
203	все это	3	2
204	в частности	1	2
205	и там	1	2
206	и есть	1	2
207	так много	1	2
208	по его	3	2
209	между прочим	1	2
210	в истории	2	2
211	сказать что	4	2
212	о двух	1	2
213	с той	4	2
214	животных с	1	2
215	в нем	4	2
216	надо еще	1	2
217	и все	10	2
218	одна из	4	2
219	у нее	1	2
220	и во	2	2
221	в этой	13	2
222	не говорит	1	2
223	случае мы	1	2
224	говорит о	2	2
225	конечно не	4	2
226	никогда не	4	2
227	что на	1	2
228	я тебя	1	2
229	что образ	2	2
230	а когда	1	2
231	совершенно ясно	13	2
232	есть и	1	2
233	при жизни	1	2
234	случаи когда	1	2
235	в форме	1	2
236	не могло	1	2
237	не по	1	2
238	в других	1	2
239	в одну	1	2
240	хотя и	1	2
241	с этим	8	2
242	таких случаев	1	2
243	так что	8	2
244	должна быть	5	2
245	и тем	3	2
246	увидим что	9	2
247	смысле этого	2	2
248	в таких	1	2
249	ему как	1	2
250	дело не	2	2
251	это видно	1	2
252	не к	3	2
253	есть в	2	2
254	на этом	5	2
255	он говорит	6	2
256	так например	2	2
257	за это	1	2
258	на это	3	2
259	а у	2	2
260	тут же	1	2
261	бы мы	1	2
262	к рассмотрению	1	2
263	к ним	3	2
264	вводится в	1	2
265	мы читаем	2	2
266	то здесь	1	2
267	и вот	2	2
268	в своем	5	2
269	это же	2	2
270	видим что	8	2
271	и на	6	2
272	или от	2	2
273	главным образом	3	2
274	он может	2	2
275	в целом	4	2
276	с этой	2	2
277	же самое	10	2
278	того что	4	2
279	и тот	1	2
280	уже выше	1	2
281	из них	6	2
282	имеем в	1	2
283	это мы	1	2
284	этого слова	2	2
285	у нас	2	2
286	во все	1	2
287	отношение к	1	2
288	можно показать	1	2
289	том как	2	2
290	с тем	8	2
291	в себе	4	2
292	хотя бы	2	2
293	в отдельности	1	2
294	ни в	3	2
295	говорит что	8	2
296	здесь на	1	2
297	мы опять	1	2
298	представлений о	1	2
299	этот вопрос	1	2
300	представляет собой	2	2
301	идет не	1	1
302	выражается в	1	1
303	почти не	1	1
304	момент в	1	1
305	как не	1	1
306	не следует	1	1
307	и вместо	1	1
308	ясно и	2	1
309	ногами и	1	1
310	образа и	1	1
311	старика и	1	1
312	чем перейти	1	1
313	только нет	1	1
314	еще упомянуть	1	1
315	одна сторона	1	1
316	то все	1	1
317	говоря не	1	1
318	для выражения	1	1
319	ничем не	1	1
320	и сидя	1	1
321	и она	1	1
322	со стороны	2	1
323	в своих	4	1
324	как будто	4	1
325	не за	1	1
326	раз к	1	1
327	он и	1	1
328	всему сказанному	1	1
329	уже видели	1	1
330	можно еще	1	1
331	их и	1	1
332	легко показать	6	1
333	как же	2	1
334	животных и	2	1
335	чаще всего	1	1
336	одно из	2	1
337	целый ряд	2	1
338	как у	1	1
339	на свой	1	1
340	ним и	1	1
341	который он	1	1
