N	2gram	Propp_Isto_6	Problema
1	и в	26	30
2	в своей	3	22
3	то есть	1	21
4	мифа о	1	19
5	не только	10	18
6	то что	6	18
7	в этом	12	17
8	том что	10	17
9	и даже	1	14
10	людей и	2	13
11	таким образом	12	13
12	но и	9	13
13	потому что	13	13
14	также и	1	12
15	о том	7	12
16	в его	5	12
17	а именно	9	12
18	в том	12	12
19	к скале	2	12
20	и не	10	12
21	так что	3	11
22	в своем	2	11
23	у него	7	11
24	в этой	2	10
25	в виде	6	10
26	для нас	2	10
27	точки зрения	1	10
28	все же	8	9
29	на земле	4	9
30	но в	7	9
31	только в	5	9
32	сказать что	3	9
33	хотя и	1	8
34	на небо	8	8
35	никак не	1	8
36	вовсе не	2	8
37	но не	2	7
38	как и	5	7
39	не в	3	7
40	никогда не	13	7
41	на землю	4	7
42	у нас	5	7
43	здесь не	2	7
44	так и	5	7
45	что он	9	7
46	мы находим	2	7
47	может быть	11	7
48	в связи	1	7
49	подобного рода	1	7
50	вместе с	8	7
51	и на	12	6
52	тут же	1	6
53	и как	2	6
54	в нем	8	6
55	при помощи	3	6
56	его в	5	6
57	несмотря на	1	6
58	уже у	1	6
59	можно найти	1	6
60	и его	7	6
61	можно сказать	2	6
62	и что	5	6
63	что и	4	6
64	мы читаем	1	6
65	уже не	7	6
66	так как	18	6
67	с другой	10	6
68	прежде всего	4	6
69	как бы	4	6
70	и для	1	6
71	а в	3	6
72	другой стороны	8	6
73	и то	3	5
74	не просто	1	5
75	за это	1	5
76	тем не	1	5
77	в силу	1	5
78	и с	6	5
79	с тем	4	5
80	он и	2	5
81	еще в	3	5
82	миф о	2	5
83	но он	2	5
84	что этот	2	5
85	не менее	1	5
86	того как	3	5
87	и о	1	5
88	что у	2	5
89	мы можем	7	5
90	а не	2	5
91	не может	6	5
92	так же	2	5
93	будто бы	1	5
94	что в	12	5
95	того же	2	4
96	и он	4	4
97	из земли	2	4
98	и к	1	4
99	в себе	3	4
100	при этом	3	4
101	но все	2	4
102	же не	2	4
103	об этом	1	4
104	было бы	2	4
105	ни в	2	4
106	не так	2	4
107	в то	5	4
108	как о	1	4
109	но даже	1	4
110	за что	2	4
111	все еще	1	4
112	огонь и	1	4
113	и сам	2	4
114	ясно что	1	4
115	оказывается что	1	4
116	или в	3	4
117	в качестве	3	4
118	для людей	1	4
119	далеко не	3	4
120	еще и	1	4
121	а с	2	4
122	в частности	3	4
123	этот мотив	5	4
124	и вполне	1	4
125	под названием	2	4
126	из этого	3	4
127	на первом	1	3
128	время как	3	3
129	в ней	5	3
130	еще не	9	3
131	иное как	1	3
132	что его	1	3
133	в ее	1	3
134	только тогда	1	3
135	что они	2	3
136	что касается	2	3
137	в противоположность	1	3
138	от этого	3	3
139	он в	1	3
140	учение о	1	3
141	с одной	7	3
142	он не	2	3
143	в другом	1	3
144	знает что	1	3
145	с неба	1	3
146	не всегда	4	3
147	или вернее	1	3
148	однако в	2	3
149	и другое	2	3
150	в русской	6	3
151	что иное	2	3
152	как будто	3	3
153	есть только	1	3
154	сравнении с	1	3
155	на горе	1	3
156	то время	3	3
157	что от	1	3
158	жизнь и	1	3
159	с ним	8	3
160	после того	2	3
161	а также	4	3
162	к нему	1	3
163	и знает	1	3
164	все время	2	3
165	же в	1	3
166	того что	2	3
167	и тем	4	3
168	в одном	3	3
169	в других	4	3
170	для того	1	3
171	именно в	1	3
172	одной стороны	7	3
173	и никогда	1	3
174	о похищении	2	3
175	видит в	1	3
176	а потом	2	3
177	быть только	2	3
178	в тартар	1	3
179	о котором	2	3
180	и другие	3	3
181	в сравнении	1	3
182	не что	1	3
183	точно так	2	3
184	таком случае	1	2
185	мере в	1	2
186	и до	2	2
187	поэтому и	1	2
188	то же	5	2
189	мы имеем	14	2
190	мы не	6	2
191	равно как	1	2
192	в таком	1	2
193	все эти	8	2
194	землю и	1	2
195	не все	1	2
196	по отношению	2	2
197	отношение к	1	2
198	на небе	5	2
199	на то	2	2
200	в одной	2	2
201	как в	6	2
202	что именно	1	2
203	и нет	1	2
204	кроме того	3	2
205	когда он	3	2
206	духа в	1	2
207	бы с	1	2
208	раз в	1	2
209	если он	3	2
210	борьбы с	3	2
211	на его	4	2
212	здесь говорится	1	2
213	его не	2	2
214	которого не	1	2
215	это не	4	2
216	по всему	2	2
217	но уже	1	2
218	в них	3	2
219	о своем	1	2
220	с такой	1	2
221	и сейчас	2	2
222	на месте	1	2
223	в котором	1	2
224	представление о	9	2
225	борьбу с	1	2
226	и более	1	2
227	мыслится в	1	2
228	в таких	1	2
229	на него	2	2
230	того чтобы	1	2
231	ничего не	2	2
232	больше чем	1	2
233	по своей	1	2
234	месте в	1	2
235	тем что	5	2
236	уже и	1	2
237	в области	1	2
238	не могут	1	2
239	к тому	2	2
240	этот миф	2	2
241	как мы	4	2
242	данном случае	3	2
243	говорится что	1	2
244	можно было	2	2
245	здесь как	1	2
246	он был	2	2
247	нас и	1	2
248	нет у	1	2
249	между тем	1	2
250	от них	1	2
251	борьбе с	2	2
252	и только	3	2
253	в античной	2	2
254	в середине	1	2
255	что здесь	3	2
256	ли он	1	2
257	и земли	1	2
258	находим в	1	2
259	или же	2	2
260	по этому	1	2
261	именно на	2	2
262	есть в	1	2
263	уже в	1	2
264	и они	2	2
265	земли и	2	2
266	всяком случае	2	2
267	то у	1	2
268	до сих	4	2
269	ее в	6	2
270	стороны он	3	2
271	с небом	1	2
272	что не	2	2
273	то и	2	2
274	тысяч лет	1	2
275	от солнца	2	2
276	мог быть	1	2
277	он говорит	1	2
278	в данном	3	2
279	на тот	2	2
280	наряду с	3	2
281	в мир	1	2
282	по существу	1	2
283	в это	4	2
284	с этой	2	2
285	сих пор	4	2
286	но для	2	2
287	один из	3	2
288	мира и	2	2
289	не будет	5	2
290	в свою	1	2
291	отношению к	2	2
292	жизни и	2	2
293	но еще	1	2
294	все того	1	2
295	к этому	3	2
296	во всяком	2	2
297	все что	4	2
298	том числе	1	2
299	небо и	3	2
300	они не	3	2
301	в союзе	1	1
302	как говорят	1	1
303	отношения к	1	1
304	и т	10	1
305	должен быть	1	1
306	людям он	1	1
307	но тогда	1	1
308	тех же	1	1
309	так у	3	1
310	и есть	1	1
311	к другому	1	1
312	из его	2	1
313	имея в	1	1
314	то самое	2	1
315	своей воле	1	1
316	мы уже	6	1
317	а как	1	1
318	пока он	1	1
319	лет и	1	1
320	и была	1	1
321	что если	1	1
322	которую мы	1	1
323	бы что	1	1
324	вопрос о	3	1
325	на место	3	1
326	ни прекрасна	1	1
327	представляли себе	2	1
328	не вполне	2	1
329	и ее	3	1
330	все указанные	1	1
331	они были	1	1
332	не знают	1	1
333	пребывания в	1	1
334	не от	1	1
335	а другие	1	1
336	с его	4	1
337	только после	1	1
338	указание на	1	1
339	то мы	1	1
340	то он	2	1
341	заметим что	1	1
342	бы в	1	1
343	друг на	1	1
344	силы и	1	1
345	же она	1	1
346	у них	4	1
347	или иное	3	1
348	в свои	2	1
349	в главе	1	1
350	которые не	1	1
351	в море	1	1
352	первый взгляд	1	1
353	с этим	2	1
354	вспомним что	1	1
355	этой стороны	1	1
356	перед нами	2	1
357	и наконец	3	1
358	его к	1	1
359	поздно и	1	1
360	ясно и	1	1
361	и хотя	2	1
362	в этот	1	1
363	на какой	1	1
364	лишена жизни	1	1
365	оттого что	3	1
366	как то	1	1
367	что это	2	1
368	имели но	1	1
369	а во-вторых	1	1
370	формы в	1	1
371	так или	1	1
372	он состоит	1	1
373	из этих	4	1
374	в тех	3	1
375	если мы	1	1
376	и те	2	1
377	может считаться	1	1
378	вы меня	1	1
379	там мы	1	1
380	имеем в	4	1
381	по имени	1	1
382	но на	1	1
383	скале это	1	1
384	и если	1	1
385	вообще не	3	1
386	что она	3	1
387	главным образом	3	1
388	т д	8	1
389	она становится	1	1
390	после этого	4	1
391	и миф	2	1
392	от которого	1	1
393	и вот	3	1
394	него есть	1	1
395	этого мотива	4	1
396	что ни	1	1
