N	3gram	Vinokur_Ku_3	Problema
1	и т д	8	13
2	тем не менее	9	10
3	в том что	8	9
4	сама по себе	2	8
5	той или иной	5	8
6	то же самое	1	7
7	в связи с	4	7
8	в данном случае	4	7
9	сам по себе	3	6
10	во всяком случае	1	6
11	и в этом	4	6
12	в этом случае	4	5
13	по крайней мере	1	5
14	с другой стороны	3	5
15	не может быть	3	5
16	потому что он	1	4
17	что же касается	1	4
18	как раз и	2	4
19	т д и	1	4
20	имеется в виду	1	4
21	в таком случае	2	4
22	бы то ни	1	4
23	в то же	1	4
24	это вовсе не	1	4
25	д и т	1	4
26	в то время	1	4
27	тех или иных	1	4
28	должны сказать что	1	3
29	того или иного	3	3
30	в первую очередь	3	3
31	можно было бы	10	3
32	и тем не	3	3
33	может быть и	1	3
34	когда мы говорим	1	3
35	не имеет ничего	1	3
36	смысле слова и	1	3
37	том смысле что	1	3
38	заключается в том	1	3
39	само по себе	1	3
40	мы должны сказать	1	3
41	а не просто	2	3
42	о том что	3	3
43	в том смысле	1	3
44	что и в	2	3
45	именно потому что	1	3
46	хотя и не	1	2
47	в той или	2	2
48	ровно ничего не	1	2
49	а вовсе не	1	2
50	с точки зрения	16	2
51	мы находим в	1	2
52	до сих пор	8	2
53	в отличие от	2	2
54	но и в	1	2
55	мы говорим о	1	2
56	которое мы находим	1	2
57	то или иное	2	2
58	если мы возьмем	1	2
59	в нашем смысле	2	2
60	не только в	3	2
61	слова а в	1	2
62	ясно что в	1	2
63	только о том	1	2
64	по своему содержанию	1	2
65	этой точки зрения	1	2
66	только то что	2	2
67	вовсе не в	1	2
68	но также и	1	2
69	на самом деле	3	2
70	у нас в	1	2
71	друг от друга	1	2
72	дело не в	2	2
73	то это не	1	2
74	как мы видели	2	2
75	по существу же	1	1
76	но тут же	1	1
77	и того же	2	1
78	а во втором	1	1
79	таким образом если	1	1
80	то это вовсе	1	1
81	точка зрения на	1	1
82	но это уже	1	1
83	мы сразу же	1	1
84	точки зрения на	2	1
85	мы говорим что	1	1
86	по одному тому	1	1
87	само собой разумеется	1	1
88	в виду не	1	1
89	это не есть	1	1
90	в чем же	1	1
91	то ни стало	1	1
92	этот вопрос мы	1	1
93	более или менее	2	1
94	во что бы	1	1
95	то ясно что	1	1
96	получает свое значение	1	1
97	потому что иначе	1	1
98	есть прежде всего	1	1
99	если мы теперь	1	1
100	имеются в виду	1	1
101	является не только	1	1
102	принять во внимание	2	1
103	имеет в виду	1	1
104	но если это	2	1
105	только для того	1	1
106	что он не	1	1
107	не менее по	1	1
108	из того что	1	1
109	в собственном смысле	1	1
110	то же в	1	1
111	или несколько или	1	1
112	с тем что	1	1
113	одна на другую	1	1
114	на месте и	1	1
115	обратить внимание на	1	1
116	одному тому что	1	1
117	на этот вопрос	1	1
118	а то и	1	1
119	значении этого слова	1	1
120	это и значит	2	1
121	с этой точки	1	1
122	мы приходим к	1	1
123	но все они	1	1
124	если это так	1	1
125	что бы то	1	1
126	ясно что слово	1	1
127	войне и мире	1	1
128	который может быть	1	1
129	и после этого	1	1
130	если же мы	1	1
131	может быть не	1	1
132	ни при чем	1	1
133	в том чтобы	3	1
134	и тем же	2	1
135	тому или иному	1	1
136	хотя бы о	1	1
137	с одной стороны	4	1
138	это так то	1	1
139	смысле этого слова	2	1
140	так как они	1	1
141	то тем самым	1	1
142	нашем смысле слова	1	1
143	когда имеется в	1	1
144	в одном случае	1	1
145	уже по одному	1	1
146	это не значит	1	1
147	собственном смысле слова	1	1
148	далеко еще не	1	1
149	так же как	1	1
150	как указание на	1	1
151	вовсе еще не	1	1
152	что дело здесь	1	1
153	одним и тем	2	1
154	нас и без	1	1
155	а может быть	1	1
156	если мы будем	1	1
157	далеко не все	1	1
158	поэтому когда мы	1	1
159	который в данном	1	1
160	в тех случаях	1	1
161	в войне и	1	1
162	то обстоятельство что	3	1
163	мы не можем	1	1
164	от того что	2	1
165	так и в	3	1
166	то что мы	1	1
167	в первом случае	2	1
168	искусства и литературы	1	1
169	не только не	1	1
170	в самом деле	11	1
171	ту или иную	1	1
172	несколько или даже	1	1
173	здесь можно было	2	1
174	только в том	2	1
175	одного и того	2	1
176	тех случаях когда	1	1
177	а именно что	1	1
178	указывает нам на	1	1
179	к тому что	1	1
180	ни на какие	1	1
181	для того чтобы	11	1
182	тогда когда мы	1	1
183	к тому же	2	1
184	формы и содержания	2	1
185	только тогда когда	4	1
186	и вопрос о	1	1
