N	3gram	Bakhtin_Fr_1	Istorich
1	до сих пор	4	5
2	с другой стороны	1	4
3	не может быть	1	4
4	но все же	2	4
5	говорит об этом	1	2
6	мы имеем в	1	2
7	в средние века	4	2
8	так как он	1	2
9	не только в	1	2
10	так и в	2	2
11	в связи с	1	2
12	на этот вопрос	2	2
13	быть определены как	1	1
14	и может быть	1	1
15	народов в том	1	1
16	потому что он	1	1
17	и связанные с	1	1
18	средние века в	1	1
19	могут быть определены	1	1
20	и он всегда	1	1
21	этот вопрос мы	2	1
22	в том числе	10	1
23	и не только	1	1
24	но для нас	1	1
25	на тех же	1	1
26	и не может	1	1
27	но и в	2	1
28	так и с	1	1
29	на котором теперь	1	1
30	но этот же	1	1
31	в основе своей	2	1
32	и др в	2	1
33	может быть только	1	1
34	средних веков и	2	1
35	и в других	2	1
36	не потому что	1	1
37	в меньшей степени	1	1
38	и в большинстве	1	1
39	видеть в нем	2	1
40	такие выражения как	1	1
41	главным образом на	2	1
42	не могут быть	1	1
43	во всех этих	2	1
44	свою связь с	1	1
45	из них не	1	1
46	в наши задачи	1	1
47	вдруг превращается в	1	1
48	был связан с	1	1
49	вовсе не в	2	1
50	его связь с	2	1
51	связанные с ними	1	1
52	можно сказать что	1	1
53	в большинстве случаев	2	1
54	мы видим что	1	1
55	в узком смысле	2	1
