N	2gram	Vygotskiy__2	Myshleni
1	и в	32	28
2	в том	37	28
3	то что	21	28
4	в этом	13	27
5	того что	8	24
6	потому что	21	22
7	том что	21	19
8	не может	17	19
9	таким образом	21	18
10	что он	13	18
11	только в	7	18
12	в силу	1	17
13	что в	20	17
14	не только	12	16
15	по сравнению	2	15
16	так же	18	15
17	сравнению с	2	14
18	что ребенок	2	13
19	точки зрения	17	13
20	может быть	18	13
21	с помощью	1	13
22	сказать что	7	13
23	в сфере	1	12
24	мы могли	1	12
25	тому что	4	11
26	и не	10	11
27	что мы	1	11
28	как бы	6	11
29	но не	2	10
30	понятий и	1	10
31	с точки	10	10
32	в отношении	3	10
33	того чтобы	14	10
34	к тому	7	10
35	как мы	1	10
36	так как	12	10
37	от того	4	10
38	но и	10	10
39	могли бы	2	9
40	было бы	11	9
41	в процессе	2	9
42	мы можем	3	9
43	в самом	12	8
44	мы видели	1	8
45	тем самым	1	8
46	никогда не	9	8
47	тем что	9	8
48	для того	13	8
49	еще не	2	8
50	как известно	1	7
51	того же	2	7
52	то же	13	7
53	в сущности	7	7
54	отношение к	2	7
55	в которой	2	7
56	с самого	1	7
57	он не	6	7
58	в нем	4	7
59	заключается в	12	7
60	показывает что	3	7
61	самого начала	1	7
62	можно было	7	7
63	если бы	6	7
64	мы видим	4	7
65	и других	3	7
66	там где	2	7
67	вместе с	2	7
68	что оно	2	7
69	как показывает	1	7
70	между ними	1	7
71	же как	4	6
72	мы не	3	6
73	понятия в	1	6
74	в чем	4	6
75	и как	7	6
76	и к	3	6
77	как и	10	6
78	для него	1	6
79	не имеет	4	6
80	тогда когда	3	6
81	и отношений	3	6
82	когда мы	2	6
83	же самое	6	6
84	то время	3	6
85	приводит к	1	6
86	так и	3	6
87	и что	22	6
88	можно сказать	1	6
89	его в	1	6
90	так что	3	6
91	как раз	5	6
92	в области	1	6
93	вообще не	1	6
94	при переходе	1	6
95	в то	5	6
96	том же	2	5
97	показать что	5	5
98	в зависимости	1	5
99	а другой	3	5
100	время как	3	5
101	из того	2	5
102	зависимости от	1	5
103	частный случай	2	5
104	и на	5	5
105	но в	3	5
106	то в	1	5
107	в этой	6	5
108	что все	9	5
109	и тем	4	5
110	нашего исследования	1	5
111	с тем	11	5
112	переходе от	2	5
113	не могли	3	5
114	того как	4	5
115	в разных	1	5
116	с другом	1	5
117	один раз	1	5
118	не могут	3	5
119	могут быть	4	5
120	силу того	1	5
121	это не	2	5
122	в свете	2	5
123	иначе как	1	5
124	друг с	1	5
125	и все	4	5
126	по самой	1	5
127	речи и	1	5
128	например в	3	4
129	и то	3	4
130	в первом	1	4
131	к другому	1	4
132	той же	8	4
133	если я	1	4
134	мы имеем	4	4
135	мы и	1	4
136	в каждой	1	4
137	во всех	3	4
138	же самые	2	4
139	только тогда	1	4
140	относится к	3	4
141	в той	1	4
142	с этим	4	4
143	целый ряд	6	4
144	показали что	2	4
145	в себе	2	4
146	в нашем	1	4
147	на то	11	4
148	в понятии	1	4
149	на этом	3	4
150	показал что	2	4
151	и того	1	4
152	одного и	2	4
153	но если	1	4
154	он должен	1	4
155	возможны только	2	4
156	знаем что	4	4
157	не в	8	4
158	сущности говоря	4	4
159	в сознании	4	4
160	что на	4	4
161	оно не	2	4
162	что при	9	4
163	чего он	1	4
164	ясно что	7	4
165	связь между	1	4
166	что и	17	4
167	именно в	1	4
168	в качестве	1	4
169	мы знаем	7	4
170	которые в	4	4
171	не совпадают	1	4
172	в состоянии	2	4
173	но что	2	4
174	понятия не	1	4
175	на этот	2	4
176	и следовательно	2	4
177	в частности	3	4
178	ко всем	1	4
179	который мы	1	4
180	снизу вверх	1	4
181	в исследовании	3	4
182	они не	1	4
183	ту же	4	3
184	отношения к	1	3
185	это и	1	3
186	исследования в	1	3
187	оба эти	2	3
188	с его	2	3
189	из этих	1	3
190	очевидно что	2	3
191	связи и	1	3
192	независимо от	1	3
193	как в	9	3
194	удалось установить	1	3
195	остановиться на	1	3
196	на его	2	3
197	как оно	1	3
198	при этом	13	3
199	в плане	1	3
200	одной и	4	3
201	и по	4	3
202	в каждом	2	3
203	а по	1	3
204	с того	2	3
205	должен был	2	3
206	между отдельными	1	3
207	в них	2	3
208	иначе говоря	4	3
209	в их	3	3
210	когда ребенок	1	3
211	всякий раз	2	3
212	и той	4	3
213	естественно было	1	3
214	по себе	12	3
215	что с	3	3
216	что их	1	3
217	в основе	11	3
218	только не	1	3
219	связи с	1	3
220	не по	1	3
221	этом отношении	5	3
222	лежит в	1	3
223	отличается от	2	3
224	совершается в	1	3
225	исследования и	1	3
226	понятием как	1	3
227	только то	1	3
228	в себя	1	3
229	действия и	2	3
230	но мы	1	3
231	те же	6	3
232	к анализу	1	3
233	образом в	3	3
234	и здесь	2	3
235	и т.д	1	3
236	до сих	5	3
237	в его	2	3
238	и только	2	3
239	все время	6	3
240	один из	3	3
241	этот вопрос	3	3
242	это означает	2	3
243	к высшим	1	3
244	и его	7	3
245	этого понятия	1	3
246	в нашей	3	3
247	до конца	3	3
248	представить себе	3	3
249	на примере	2	3
250	в психологии	7	3
251	относящихся к	1	3
252	только к	1	3
253	связано с	1	3
254	и составляет	1	3
255	зависит от	2	3
256	а не	7	3
257	же точно	10	3
258	совершенно очевидно	1	3
259	но как	3	3
260	как это	4	3
261	это есть	1	3
262	сих пор	5	3
263	в целом	4	3
264	тем и	2	3
265	в другой	1	3
266	бы в	1	3
267	мы должны	3	3
268	основанное на	1	3
269	отношении к	3	3
270	это на	1	3
271	первом случае	1	3
272	в своих	9	3
273	как на	5	3
274	одним из	1	2
275	гласит что	1	2
276	самом деле	16	2
277	он может	1	2
278	что уже	1	2
279	принадлежит к	1	2
280	вместо того	1	2
281	для нашей	1	2
282	основе этого	1	2
283	которые он	1	2
284	он сам	1	2
285	мысль что	2	2
286	а только	3	2
287	к которой	2	2
288	себе и	2	2
289	что они	7	2
290	что именно	3	2
291	прежде всего	1	2
292	все же	4	2
293	когда он	10	2
294	с понятием	1	2
295	и наконец	1	2
296	нами в	1	2
297	ребенка с	1	2
298	животных и	1	2
299	бы сказать	1	2
300	все эти	7	2
301	если он	1	2
302	по самому	3	2
303	ключ к	1	2
304	состоит в	3	2
305	к одному	4	2
306	с этой	4	2
307	различие между	1	2
308	в другом	1	2
309	была в	2	2
310	с другими	2	2
311	начала что	1	2
312	этом смысле	1	2
313	всю свою	1	2
314	чем в	1	2
315	в высшей	1	2
316	во внимание	2	2
317	несмотря на	4	2
318	смысле что	1	2
319	оказывается совершенно	3	2
320	этой области	2	2
321	в этих	2	2
322	которая является	1	2
323	что если	6	2
324	в своей	3	2
325	в котором	1	2
326	что всякий	1	2
327	том смысле	1	2
328	в которых	3	2
329	из области	1	2
330	но это	2	2
331	но он	3	2
332	не играют	1	2
333	и более	4	2
334	и вообще	2	2
335	что эта	1	2
336	что чем	2	2
337	не менее	8	2
338	она не	2	2
339	же самую	2	2
340	и другое	2	2
341	на котором	1	2
342	в уме	2	2
343	но только	4	2
344	казалось бы	2	2
345	имеем дело	1	2
346	мыслей и	1	2
347	с достаточной	1	2
348	и оказывается	1	2
349	именно потому	2	2
350	этот закон	1	2
351	известно в	1	2
352	приходит к	3	2
353	всем этим	1	2
354	и от	2	2
355	он с	2	2
356	в совершенно	1	2
357	мышления но	1	2
358	как с	1	2
359	на том	2	2
360	принять во	1	2
361	не с	1	2
362	что у	5	2
363	еще в	1	2
364	том как	2	2
365	для этого	3	2
366	новых и	1	2
367	означает что	1	2
368	на вопрос	2	2
369	языке и	1	2
370	тогда мы	1	2
371	когда оно	1	2
372	представления о	1	2
373	эти последние	1	2
374	в новой	2	2
375	с ними	1	2
376	дело с	8	2
377	языка на	1	2
378	никакой роли	1	2
379	и является	1	2
380	и психологических	1	2
381	которое мы	1	2
382	где они	1	2
383	из которого	4	2
384	для всех	1	2
385	само собой	3	2
386	если мы	12	2
387	только на	5	2
388	каким образом	3	2
389	в прежней	2	2
390	но совершенно	3	2
391	за ним	1	2
392	между обоими	1	2
393	а и	1	2
394	из них	4	2
395	в одном	2	2
396	в конце	3	2
397	моментов в	2	2
398	почему это	2	2
399	в других	2	2
400	были бы	3	2
401	с другой	3	2
402	к которому	2	2
403	исходит из	5	2
404	которых мы	3	2
405	не на	2	2
406	была бы	2	2
407	понятие о	1	2
408	ребенка и	1	2
409	в связи	1	2
410	начинаем понимать	1	2
411	все более	2	2
412	самое понятие	2	2
413	к более	1	2
414	мы говорим	1	2
415	верно что	1	2
416	по своему	3	2
417	в данном	4	2
418	в пользу	1	2
419	что всякое	2	2
420	и там	1	2
421	по существу	3	2
422	этого слова	1	2
423	этого факта	2	2
424	как только	2	2
425	этом случае	1	2
426	все это	5	2
427	только частный	1	2
428	форм и	2	2
429	для нас	2	2
430	но когда	2	2
431	от него	1	2
432	у них	2	2
433	интерес к	2	2
434	только что	1	2
435	хотя в	1	2
436	а в	4	2
437	другой стороны	2	2
438	мы начинаем	1	2
439	из этого	4	2
440	и другие	1	2
441	это в	2	2
442	к частному	1	2
443	этом совершенно	1	1
444	равным образом	2	1
445	совершенно другую	1	1
446	смысле слова	1	1
447	взгляд на	1	1
448	близкое к	1	1
449	был оставить	1	1
450	не остается	2	1
451	сам по	4	1
452	другому человеку	1	1
453	мы имели	1	1
454	же по	1	1
455	от своей	1	1
456	его же	1	1
457	и до	4	1
458	из его	1	1
459	едва ли	4	1
460	с таким	8	1
461	и должен	1	1
462	есть не	4	1
463	первой и	1	1
464	это совершенно	2	1
465	при анализе	2	1
466	нашу мысль	2	1
467	в первый	2	1
468	имеет свою	1	1
469	есть нечто	2	1
470	что иное	1	1
471	на другой	2	1
472	его отношений	1	1
473	что вопрос	1	1
474	но даже	2	1
475	сам собой	2	1
476	и он	3	1
477	свою очередь	2	1
478	что оба	1	1
479	и сами	1	1
480	иное как	1	1
481	но этого	1	1
482	является главной	1	1
483	человек отличается	1	1
484	на самом	5	1
485	одном случае	1	1
486	очень сложных	1	1
487	жить и	1	1
488	точка зрения	2	1
489	не то	1	1
490	явлений и	2	1
491	на нет	1	1
492	ответ на	2	1
493	словами и	1	1
494	уже как	1	1
495	него с	1	1
496	не просто	1	1
497	друг от	1	1
498	операция которую	1	1
499	которые они	2	1
500	за пределы	1	1
501	мы примем	1	1
502	один и	1	1
503	которые не	3	1
504	отнюдь не	5	1
505	оказываются далеко	1	1
506	его на	1	1
507	общего с	1	1
508	большим чем	1	1
509	выйти из	1	1
510	как к	3	1
511	что как	1	1
512	кроме того	1	1
513	кто не	1	1
514	в полном	2	1
515	сознательное и	1	1
516	чем-то большим	1	1
517	далее и	1	1
518	сказал бы	1	1
519	и тот	2	1
520	его к	1	1
521	неизмеримо более	1	1
522	тем же	1	1
523	имеет в	1	1
524	общего положения	1	1
525	психологии и	2	1
526	помощью которого	1	1
527	не приходится	1	1
528	точкой зрения	1	1
529	ключ ко	1	1
530	что это	8	1
531	мы сразу	1	1
532	мы получаем	2	1
533	другого как	2	1
534	он в	3	1
535	нашей проблеме	1	1
536	так было	2	1
537	то обстоятельство	1	1
538	речи но	1	1
539	того факта	1	1
540	им в	1	1
541	отношений к	1	1
542	другом случае	1	1
543	только один	1	1
544	как он	2	1
545	например как	1	1
546	к выводу	1	1
547	что она	16	1
548	вверх от	1	1
549	по степени	1	1
550	всех остальных	2	1
551	но именно	1	1
552	роли в	1	1
553	в восприятии	1	1
554	высшими формами	1	1
555	не значит	2	1
556	школе в	1	1
557	не как	3	1
558	себе нечто	1	1
559	то как	3	1
560	что каждая	2	1
561	в классе	1	1
562	легко показать	1	1
563	одному и	1	1
564	с законами	1	1
565	в нее	1	1
566	говоря в	1	1
567	одно и	1	1
568	но все	1	1
569	и за	1	1
570	факт что	1	1
571	то чтобы	2	1
572	считается что	1	1
573	и может	1	1
574	и последнего	1	1
575	об этом	3	1
576	и с	4	1
577	в ход	2	1
578	на все	5	1
579	это было	3	1
580	те или	1	1
581	в и	1	1
582	сложных и	1	1
583	от одного	1	1
584	влияния и	1	1
585	этих вопросов	1	1
586	отношений на	1	1
587	с истинной	1	1
588	это совершается	2	1
589	поэтому можно	1	1
590	ни в	2	1
591	не ясно	1	1
592	роли и	1	1
593	далеко не	5	1
594	и определяет	1	1
595	которой он	1	1
596	он и	1	1
597	других словах	1	1
598	потому и	1	1
599	ряд новых	1	1
600	звуки в	2	1
601	и тогда	1	1
602	привело к	1	1
603	и при	2	1
604	их он	1	1
605	таким же	1	1
606	и без	2	1
607	за которым	1	1
608	жизнь и	3	1
609	совершенно понятно	1	1
610	не столько	1	1
611	на каждом	1	1
612	не имеющих	1	1
613	представление о	3	1
614	в отличие	1	1
615	и значит	1	1
616	чем заключается	1	1
617	от его	1	1
618	бы показать	1	1
619	приблизительно так	2	1
620	обнаруживает всю	1	1
621	оно должно	1	1
622	самих по	1	1
