N	2gram	Vygotskiy__3	Mirosoze
1	и в	38	46
2	в нем	4	22
3	у него	4	22
4	может быть	19	21
5	в этом	13	20
6	не только	12	18
7	и не	10	18
8	никогда не	4	18
9	для него	2	18
10	но и	5	15
11	не может	7	15
12	как и	8	13
13	а не	7	13
14	не есть	1	13
15	друг друга	1	12
16	потому что	14	12
17	и он	1	11
18	не было	1	11
19	но он	2	11
20	в ней	15	11
21	у нас	2	11
22	но в	3	10
23	та же	3	10
24	в себе	4	10
25	он не	6	10
26	он был	3	9
27	не в	12	9
28	и есть	1	8
29	отношение к	1	8
30	в своем	5	8
31	так как	6	8
32	она не	6	8
33	как бы	14	8
34	но это	3	8
35	как в	4	7
36	и к	3	7
37	в этой	13	7
38	хотя бы	2	7
39	и потому	1	7
40	и для	4	7
41	что он	11	7
42	там и	1	6
43	что это	10	6
44	в русской	2	6
45	не могу	2	6
46	и здесь	6	6
47	доходит до	1	6
48	жизнь в	1	6
49	так же	2	6
50	того что	4	6
51	и там	1	6
52	жизни и	1	6
53	по преимуществу	2	5
54	то же	10	5
55	есть не	1	5
56	я не	5	5
57	совсем не	3	5
58	в самом	25	5
59	и вот	2	5
60	что она	16	5
61	что все	3	5
62	в своей	5	5
63	в конце	2	5
64	и его	6	5
65	к тому	6	5
66	и это	8	5
67	те же	1	5
68	это не	1	5
69	один из	6	5
70	в его	5	5
71	для того	8	5
72	то что	35	5
73	тот кто	1	5
74	и все	10	5
75	к чему	6	4
76	мысль что	4	4
77	с его	1	4
78	у них	2	4
79	на деле	4	4
80	думать что	2	4
81	в жизни	1	4
82	человек который	2	4
83	том что	14	4
84	тому что	6	4
85	не имеет	6	4
86	того чтобы	9	4
87	должен быть	3	4
88	что у	7	4
89	так и	1	4
90	для этого	2	4
91	в русском	1	4
92	уже не	2	4
93	что и	4	4
94	в свою	4	4
95	к гибели	1	4
96	они не	2	4
97	до конца	2	4
98	что в	20	4
99	все что	1	4
100	же как	1	3
101	чтобы не	1	3
102	это и	1	3
103	высшей степени	1	3
104	той же	2	3
105	и на	6	3
106	в чем	1	3
107	он в	2	3
108	и она	1	3
109	не будет	1	3
110	и с	1	3
111	его в	3	3
112	ни в	3	3
113	в них	3	3
114	в высшей	1	3
115	все равно	1	3
116	одна и	1	3
117	и тогда	1	3
118	не мог	4	3
119	в такой	3	3
120	можно ли	1	3
121	принадлежат к	1	3
122	того как	3	3
123	и всегда	2	3
124	он хочет	2	3
125	в трагедии	1	3
126	себя и	1	3
127	момент в	1	3
128	ничего подобного	1	3
129	если бы	14	3
130	с ним	2	3
131	о том	6	3
132	и во	2	3
133	нет у	1	3
134	и можно	1	3
135	что они	4	3
136	в том	25	3
137	только в	4	3
138	есть в	2	3
139	не так	3	3
140	тем что	3	3
141	до сих	6	3
142	к которому	1	3
143	тех которые	1	3
144	сих пор	5	3
145	теряет свою	1	3
146	отношении к	1	3
147	сказать что	4	3
148	есть и	1	3
149	в своих	4	3
150	отношения к	2	2
151	в обычном	1	2
152	он считает	1	2
153	от этой	2	2
154	своего духа	1	2
155	поэтому он	1	2
156	не имеют	2	2
157	с таким	1	2
158	ней есть	1	2
159	для нашей	1	2
160	который может	1	2
161	не от	1	2
162	во всех	4	2
163	с гениальной	1	2
164	как к	2	2
165	в мысли	1	2
166	хотя и	1	2
167	говорит что	8	2
168	в действительности	1	2
169	увидим что	9	2
170	от этого	1	2
171	то в	1	2
172	в которой	5	2
173	момент его	1	2
174	бы не	3	2
175	и тот	1	2
176	и те	1	2
177	если он	4	2
178	дальше и	1	2
179	и если	6	2
180	на его	1	2
181	не к	3	2
182	одной и	2	2
183	на этом	5	2
184	образа и	1	2
185	еще более	1	2
186	тут не	1	2
187	то все	1	2
188	свою противоположность	1	2
189	а за	1	2
190	должно быть	1	2
191	не будут	1	2
192	в этих	2	2
193	точки зрения	16	2
194	нас не	1	2
195	ее в	4	2
196	место в	3	2
197	и той	2	2
198	но эта	1	2
199	есть еще	1	2
200	ему как	1	2
201	а от	1	2
202	стоит в	1	2
203	ничего не	2	2
204	к ней	2	2
205	было не	1	2
206	как будто	4	2
207	в основе	3	2
208	к себе	2	2
209	мысль о	1	2
210	можно было	1	2
211	и та	2	2
212	и что	18	2
213	в сущности	10	2
214	нас в	1	2
215	все время	30	2
216	у всех	4	2
217	подобно тому	1	2
218	но с	1	2
219	мы видим	12	2
220	тот же	3	2
221	мы увидим	12	2
222	между тем	7	2
223	это означает	1	2
224	так что	8	2
225	ни одного	1	2
226	и других	1	2
227	не о	1	2
228	противоречии с	1	2
229	были бы	3	2
230	любит и	1	2
231	как у	1	2
232	что человек	1	2
233	души и	1	2
234	что не	3	2
235	превращается в	1	2
236	так это	1	2
237	и своим	1	2
238	такой степени	3	2
239	вместе с	5	2
240	к своему	2	2
241	не видел	1	2
242	что за	2	2
243	тому как	1	2
244	это есть	2	2
245	что же	2	2
246	из этой	1	2
247	и страсть	1	2
248	человек и	1	2
249	и самое	1	2
250	бы в	3	2
251	его нельзя	1	2
252	быть и	1	2
253	а в	7	2
254	к самому	2	2
255	это все	1	2
256	жизни а	1	2
257	на гибель	2	2
258	и эта	1	2
259	пор не	1	1
260	и то	8	1
261	самом деле	21	1
262	он может	2	1
263	бы для	2	1
264	мере в	1	1
265	он хотел	1	1
266	не иначе	2	1
267	от которых	1	1
268	должна быть	5	1
269	со своей	2	1
270	и формулировать	2	1
271	есть истинная	1	1
272	попали в	1	1
273	очень далеко	1	1
274	мы из	1	1
275	это совершенно	1	1
276	мы не	5	1
277	что если	4	1
278	большую роль	1	1
279	среды и	1	1
280	но по	1	1
281	дано было	1	1
282	свои права	1	1
283	на практике	1	1
284	и ее	2	1
285	мораль есть	1	1
286	степени как	1	1
287	что теперь	1	1
288	вывод что	1	1
289	не все	1	1
290	для всякой	1	1
291	уже как	2	1
292	иначе не	1	1
293	нет и	1	1
294	в свои	1	1
295	я только	1	1
296	определяется не	1	1
297	которые не	1	1
