N	4gram	Vygotskiy__5	Myshleni
1	в то время как	1	4
2	так же как и	1	4
3	но вместе с тем	1	4
4	заключается в том что	4	4
5	видим таким образом что	1	3
6	мы видим таким образом	1	3
7	ответ на этот вопрос	2	2
8	а с другой стороны	2	2
9	указывает на то что	2	2
10	могли бы сказать что	2	2
11	одно и то же	3	2
12	с мы видим таким	1	2
13	для того чтобы показать	1	2
14	одной и той же	2	2
15	мы могли бы сказать	2	2
16	с одной стороны и	1	1
17	дело в том что	1	1
18	ни для чего не	1	1
19	в каком отношении стоят	1	1
20	если не останавливаться на	1	1
21	так же точно и	1	1
22	в том что мы	1	1
23	в собственном смысле слова	1	1
24	с психологической точки зрения	1	1
25	в силу того что	1	1
26	можно было бы назвать	1	1
27	заключается в том чтобы	1	1
28	что с точки зрения	1	1
29	с этой точки зрения	1	1
30	того чтобы заметить что	1	1
31	же точно как в	1	1
32	в том что он	1	1
33	приводит к тому что	1	1
34	для того чтобы сделать	1	1
35	которых мы говорили выше	1	1
36	бы для того чтобы	1	1
37	вперед по сравнению с	1	1
38	для того чтобы заметить	1	1
39	о котором мы говорили	2	1
40	о которых мы говорили	1	1
41	именно в силу того	1	1
42	оказывается не в состоянии	1	1
43	так же точно как	2	1
44	проистекает из того что	1	1
45	в том что в	1	1
