N	2gram	Vygotskiy__3	Narrotol
1	не только	12	26
2	а не	7	17
3	представляет собой	2	16
4	но и	5	15
5	при этом	4	14
6	в том	25	14
7	в качестве	2	14
8	и не	10	14
9	в этом	13	13
10	и в	38	13
11	том что	14	13
12	состоит в	3	12
13	только в	4	11
14	в частности	1	11
15	может быть	19	10
16	в данном	2	10
17	так и	1	9
18	то есть	15	9
19	к тому	6	9
20	а в	7	9
21	в себе	4	8
22	то что	35	8
23	не в	12	8
24	не может	7	8
25	иначе говоря	5	7
26	к себе	2	7
27	у него	4	6
28	в своем	5	6
29	все же	8	6
30	и к	3	6
31	но в	3	6
32	в жизни	1	6
33	никогда не	4	6
34	ничего не	2	6
35	данном случае	2	6
36	можно сказать	1	6
37	в его	5	6
38	вслед за	1	6
39	того что	4	6
40	со стороны	2	6
41	как бы	14	6
42	я не	5	5
43	отличие от	1	5
44	что он	11	5
45	как в	4	5
46	хотя и	1	5
47	в нем	4	5
48	он не	6	5
49	таким образом	12	5
50	и тем	3	5
51	далеко не	3	5
52	точки зрения	16	5
53	в котором	6	5
54	место в	3	5
55	не столько	1	5
56	тем самым	1	5
57	в то	3	5
58	на него	1	5
59	о том	6	5
60	в форме	1	5
61	с одной	6	5
62	с другой	7	5
63	одной стороны	5	5
64	в той	5	5
65	в отличие	1	5
66	то же	10	4
67	в ее	7	4
68	в этой	13	4
69	отнюдь не	2	4
70	перед нами	8	4
71	что это	10	4
72	тому же	1	4
73	в силу	2	4
74	уже не	2	4
75	в глазах	1	4
76	и уже	2	4
77	в своей	5	4
78	не к	3	4
79	в конце	2	4
80	но при	1	4
81	в себя	1	4
82	если бы	14	4
83	как у	1	4
84	в другом	5	4
85	в какой	5	4
86	для него	2	4
87	у нее	1	4
88	в рассказе	1	4
89	как и	8	4
90	как это	6	4
91	не является	1	4
92	и все	10	4
93	с ним	2	4
94	же в	2	4
95	и у	1	4
96	жизни и	1	4
97	что в	20	4
98	все что	1	4
99	самом деле	21	3
