N	3gram	Vygotskiy__5	Narrotol
1	в том что	14	8
2	в данном случае	2	6
3	не только в	2	6
4	по отношению к	1	5
5	в отличие от	2	5
6	с одной стороны	12	5
7	состоит в том	2	4
8	о том что	6	4
9	в этом отношении	3	3
10	той или иной	2	3
11	того или иного	1	3
12	в конечном счете	1	3
13	можно сказать что	2	3
14	к тому что	6	3
15	с точки зрения	2	2
16	мы имеем дело	1	2
17	на самом деле	2	2
18	в ответ на	1	2
19	именно то что	4	2
20	и т п	3	2
21	имеем дело с	1	2
22	к себе и	1	2
23	так же как	2	2
24	а в том	1	2
25	и все же	1	2
26	характеры действующих лиц	2	2
27	не только не	4	2
28	не может быть	2	2
29	как бы в	2	2
30	на одном полюсе	3	2
31	тому что он	1	2
32	все то что	2	2
33	таким образом что	3	1
34	и того же	2	1
35	том что с	1	1
36	в том виде	1	1
37	на том что	1	1
38	что иное как	2	1
39	одной стороны и	1	1
40	ни о чем	1	1
41	в чем не	1	1
42	в нашем сознании	1	1
43	что она в	1	1
44	же обстоит дело	2	1
45	за пределами этой	1	1
46	прежде всего на	1	1
47	иметь в виду	3	1
48	одним и тем	3	1
49	более или менее	1	1
50	одной из этих	1	1
51	по его словам	1	1
52	в самом деле	5	1
53	в этом смысле	1	1
54	никак не может	3	1
55	как это делает	2	1
56	то же самое	3	1
57	в частности в	1	1
58	по сравнению с	4	1
59	в зависимости от	6	1
60	того что есть	1	1
61	вместо того чтобы	1	1
62	что с точки	1	1
63	можно было бы	3	1
64	а с другой	4	1
65	на этот вопрос	3	1
66	до сих пор	5	1
67	не могло быть	1	1
68	а стало быть	1	1
69	то время как	1	1
70	в противоречие с	1	1
71	и тем же	3	1
72	что они все	1	1
73	таким образом для	1	1
74	в евгении онегине	1	1
75	в том или	1	1
76	то что он	3	1
77	и что в	3	1
78	означает что в	1	1
79	никак не можем	1	1
80	ответ на этот	2	1
81	что у него	1	1
82	иначе говоря всякое	1	1
83	в полной мере	1	1
84	данном случае в	1	1
85	и для нас	2	1
86	и когда он	2	1
87	этой точки зрения	1	1
88	едва ли не	1	1
89	ни в чем	1	1
90	в то время	1	1
91	с этой точки	1	1
92	в основе своей	1	1
93	по его мнению	2	1
94	одного и того	2	1
95	это действительно так	2	1
96	в том смысле	1	1
97	не что иное	2	1
98	и о которой	1	1
99	для того чтобы	19	1
100	в каждой из	1	1
101	том или ином	1	1
102	обратим внимание на	1	1
103	и в другом	1	1
