N	2gram	Bakhtin_Pr_3	Myshleni
1	и в	34	28
2	в том	3	28
3	то что	11	28
4	в этом	16	27
5	того что	5	24
6	потому что	12	22
7	том что	3	19
8	не может	19	19
9	таким образом	5	18
10	что он	23	18
11	только в	6	18
12	что в	7	17
13	не только	10	16
14	по сравнению	1	15
15	так же	8	15
16	точки зрения	8	13
17	может быть	19	13
18	сказать что	2	13
19	мы могли	1	12
20	тому что	2	11
21	и не	29	11
22	как бы	27	11
23	к другим	2	11
24	но не	4	10
25	по отношению	5	10
26	с точки	4	10
27	в отношении	9	10
28	того чтобы	1	10
29	к тому	5	10
30	как мы	7	10
31	так как	4	10
32	но и	12	10
33	отношению к	6	10
34	могли бы	1	9
35	было бы	2	9
36	в процессе	1	9
37	мы можем	1	9
38	между собой	1	9
39	в самом	8	8
40	мы видели	3	8
41	никогда не	8	8
42	тем что	4	8
43	для того	1	8
44	еще не	4	8
45	того же	2	7
46	то же	14	7
47	в сущности	11	7
48	отношение к	6	7
49	в своем	2	7
50	в которой	2	7
51	с самого	8	7
52	он не	15	7
53	в нем	19	7
54	самого начала	8	7
55	можно было	1	7
56	если бы	4	7
57	и других	1	7
58	там где	7	7
59	вместе с	4	7
60	что оно	2	7
61	между ними	1	7
62	в чем	5	6
63	и как	3	6
64	и к	12	6
65	как и	18	6
66	для него	13	6
67	тогда когда	1	6
68	когда мы	1	6
69	приводит к	1	6
70	так и	6	6
71	и что	5	6
72	можно сказать	1	6
73	его в	4	6
74	так что	5	6
75	как раз	4	6
76	вообще не	2	6
77	в то	12	6
78	том же	1	5
79	показать что	2	5
80	вопрос о	2	5
81	время как	1	5
82	зависимости от	1	5
83	и на	6	5
84	он умеет	2	5
85	но в	16	5
86	то в	2	5
87	в этой	1	5
88	что все	4	5
89	с тем	5	5
90	в разных	1	5
91	с другом	2	5
92	не могут	1	5
93	в пределах	6	5
94	это не	5	5
95	друг с	2	5
96	и все	19	5
97	например в	2	4
98	и то	3	4
99	в первом	1	4
100	к другому	20	4
101	той же	2	4
102	если я	2	4
103	совпадает с	2	4
104	я не	7	4
105	мы и	2	4
106	в каждой	1	4
107	во всех	2	4
108	в одной	3	4
109	в той	2	4
110	с этим	2	4
111	в себе	6	4
112	на то	1	4
113	на этом	4	4
114	к другу	1	4
115	и того	2	4
116	одного и	1	4
117	он должен	2	4
118	не в	9	4
119	нас к	1	4
120	мысли в	1	4
121	что на	1	4
122	понятиями в	1	4
123	оно не	1	4
124	на основе	1	4
125	ясно что	1	4
126	связь между	1	4
127	что и	5	4
128	между этими	1	4
129	и обратно	1	4
130	мы знаем	2	4
131	которые в	2	4
132	друг друга	2	4
133	но что	1	4
134	на этот	1	4
135	ко всем	1	4
136	ту же	1	3
137	отношения к	1	3
138	начинается с	1	3
139	это и	2	3
140	за собой	3	3
141	с его	6	3
142	друг к	1	3
143	видели что	1	3
144	независимо от	1	3
145	как в	4	3
146	хотя и	3	3
147	на его	4	3
148	при этом	4	3
149	с ней	1	3
150	как увидим	1	3
151	раз в	2	3
152	в плане	6	3
153	и по	1	3
154	в каждом	3	3
155	в них	2	3
156	что такое	2	3
157	в их	1	3
158	его отношение	4	3
159	по себе	3	3
160	является как	1	3
161	что с	3	3
162	что их	1	3
163	в основе	1	3
164	только не	1	3
165	это мы	1	3
166	по своей	1	3
167	связи с	1	3
168	до того	1	3
169	этом отношении	1	3
170	лежит в	2	3
171	отличается от	2	3
172	в себя	1	3
173	те же	2	3
174	мог бы	2	3
175	образом в	1	3
176	прямо и	2	3
177	до сих	1	3
178	в его	22	3
179	и только	2	3
180	все время	5	3
181	один из	2	3
182	и его	16	3
183	до конца	3	3
184	нуждается в	3	3
185	его мысли	1	3
186	а не	9	3
187	же точно	1	3
188	но как	4	3
189	на фоне	1	3
190	требует от	1	3
191	сих пор	1	3
192	в целом	5	3
193	в другой	2	3
194	бы в	3	3
195	мы должны	5	3
196	отношении к	7	3
197	не знает	6	3
198	в своих	1	3
199	как на	2	3
200	одним из	1	2
201	самом деле	13	2
202	он может	2	2
203	которыми он	1	2
204	мы уже	6	2
205	до крайности	1	2
206	что уже	1	2
207	себе что	1	2
208	слово не	2	2
209	он сам	5	2
210	мысль что	2	2
211	к которой	1	2
212	себе и	5	2
213	что они	6	2
214	прежде всего	15	2
