N	2gram	Propp_Isto_6	Problema
1	и в	26	44
2	вовсе не	2	37
3	и не	10	35
4	не есть	2	35
5	то есть	1	34
6	может быть	11	28
7	потому что	13	25
8	не просто	1	23
9	то что	6	23
10	в том	12	21
11	только в	5	19
12	а не	2	18
13	в этом	12	17
14	также и	1	16
15	если мы	1	16
16	для нас	2	16
17	сказать что	3	16
18	когда мы	2	15
19	и то	3	14
20	не только	10	14
21	и даже	1	14
22	и т	10	13
23	то же	5	13
24	т д	8	13
25	не в	3	13
26	но в	7	12
27	том что	10	12
28	так что	3	12
29	не является	1	11
30	то это	5	10
31	так и	5	10
32	как и	5	10
33	тем не	1	10
34	не менее	1	10
35	у нас	5	10
36	но и	9	10
37	не имеет	2	9
38	в нем	8	9
39	и с	6	9
40	это не	4	9
41	и тем	4	9
42	в то	5	9
43	и это	8	9
44	никак не	1	9
45	в его	5	9
46	что и	4	9
47	что он	9	9
48	как нечто	1	9
49	так как	18	9
50	в данном	3	9
51	как бы	4	9
52	таким образом	12	9
53	и от	3	9
54	во всяком	2	9
55	перед нами	2	8
56	в себе	3	8
57	он не	2	8
58	было бы	2	8
59	ни в	2	8
60	но это	4	8
61	как мы	4	8
62	здесь не	2	8
63	того что	2	8
64	при помощи	3	8
65	а именно	9	8
66	что же	2	8
67	что мы	2	8
68	что в	12	8
69	мы не	6	7
70	в связи	1	7
71	все эти	8	7
72	мы должны	2	7
73	данном случае	3	7
74	с ним	8	7
75	и что	5	7
76	с другой	10	7
77	значит что	2	7
78	уже не	7	7
79	мы находим	2	7
80	еще и	1	7
81	не может	6	7
82	здесь только	1	7
83	в целом	1	6
84	все же	8	6
85	и к	1	6
86	о том	7	6
87	и если	1	6
88	ясно что	1	6
89	того или	1	6
90	но если	1	6
91	никогда не	13	6
92	для этого	1	6
93	другими словами	3	6
94	можно сказать	2	6
95	и только	3	6
96	всяком случае	2	6
97	мы можем	7	6
98	в виде	6	6
99	жизни и	2	6
100	и есть	1	5
101	есть не	1	5
102	еще не	9	5
103	что они	2	5
104	в своем	2	5
105	хотя и	1	5
106	с тем	4	5
107	и сам	2	5
108	точки зрения	1	5
109	в своей	3	5
110	тем самым	2	5
111	как о	1	5
112	и его	7	5
113	и вполне	1	5
114	и о	1	5
115	которое мы	1	5
116	в ней	5	5
117	и здесь	1	5
118	что здесь	3	5
119	с той	1	5
120	то и	2	5
121	или даже	1	5
122	не было	3	5
123	этом случае	6	5
124	так же	2	5
125	как в	6	5
126	этого слова	1	5
127	все это	1	5
128	а в	3	5
129	другой стороны	8	5
130	состоит из	1	5
131	в таком	1	5
132	таком случае	1	4
133	не что	1	4
134	не имеют	1	4
135	мы уже	6	4
136	время как	3	4
137	что иное	2	4
138	но даже	1	4
139	иное как	1	4
140	но как	4	4
141	только при	1	4
142	тут же	1	4
143	для которой	1	4
144	то время	3	4
145	есть ее	1	4
146	при этом	3	4
147	на первый	3	4
148	самое время	2	4
149	тому что	1	4
150	можно ли	1	4
151	только с	1	4
152	есть только	1	4
153	отличается от	2	4
154	в ее	1	4
155	можно было	2	4
156	имеется в	3	4
157	с полным	1	4
158	что даже	1	4
159	же и	1	4
160	совсем другое	2	4
161	тем что	5	4
162	на этот	1	4
163	это значит	1	4
164	или в	3	4
165	или другой	2	4
166	а также	4	4
167	отношения к	1	3
168	же как	3	3
169	но тогда	1	3
170	здесь и	2	3
171	и больше	2	3
172	имеет свою	1	3
173	и ее	3	3
174	но не	2	3
175	кроме того	3	3
176	и как	2	3
177	весь круг	1	3
178	что это	2	3
179	в этой	2	3
180	на то	2	3
181	что у	2	3
182	одно и	1	3
183	но все	2	3
184	об этом	1	3
185	его в	5	3
186	том смысле	1	3
187	но уже	1	3
188	он является	1	3
189	о которых	1	3
190	в чистом	1	3
