N	2gram	Tiupa_Disk_2	Literetu
1	а не	14	20
2	и в	16	19
3	может быть	16	17
4	в стихотворении	1	13
5	своего рода	10	13
6	то же	6	12
7	и не	15	11
8	как и	16	10
9	в том	8	10
10	лирический герой	3	10
11	и т.п	12	10
12	но и	11	10
13	тогда как	11	9
14	в этом	16	9
15	состоит в	16	9
16	в то	5	9
17	в мире	11	9
18	же время	5	9
19	не может	9	9
20	такого рода	9	9
21	не только	10	8
22	и даже	1	8
23	с другой	5	8
24	слова и	1	7
25	том что	10	7
26	так и	9	7
27	и т.д	1	7
28	с одной	4	7
29	я в	5	7
30	то что	5	7
31	и на	5	6
32	в себе	19	6
33	при этом	17	6
34	не менее	7	6
35	себя в	6	6
36	одной стороны	4	6
37	в году	1	5
38	я не	1	5
39	столь же	3	5
40	но не	7	5
41	конечном счете	1	5
42	художественного мышления	1	5
43	в принципе	2	5
44	он не	3	5
45	одна из	1	5
46	так в	1	5
47	в конечном	1	5
48	в качестве	16	5
49	для всех	1	5
50	на фоне	1	5
51	то есть	12	5
52	того что	1	5
53	вместе с	2	5
54	я и	4	4
55	мы не	1	4
56	того же	2	4
57	по отношению	4	4
58	так что	1	4
59	отнюдь не	6	4
60	в рамках	7	4
61	человека в	4	4
62	для него	5	4
63	точки зрения	4	4
64	не в	3	4
65	даже в	1	4
66	в русской	3	4
67	в области	2	4
68	в ней	2	4
69	еще в	3	4
70	в его	3	4
71	один из	1	4
72	не случайно	1	4
73	каждый из	1	4
74	тем что	1	4
75	прежде всего	7	4
76	в частности	12	4
77	а лирический	1	4
78	лирического героя	5	4
79	в искусстве	1	4
80	жизни в	3	4
81	другой стороны	2	4
82	лирическое я	2	4
83	жизни и	3	4
84	что в	5	4
85	причастности к	2	4
86	речь идет	1	3
87	одним из	1	3
88	и то	4	3
89	идет о	2	3
90	в сущности	1	3
91	я на	1	3
92	во всех	1	3
93	как правило	1	3
94	в противовес	5	3
95	право на	1	3
96	в этой	4	3
97	в нем	7	3
98	обращаясь к	1	3
99	в глазах	1	3
100	такой же	2	3
101	своего другого	2	3
102	с точки	2	3
103	тем самым	6	3
104	вплоть до	1	3
105	не столько	3	3
106	никогда не	2	3
107	ничего не	1	3
108	и его	3	3
109	личности в	2	3
110	данном случае	6	3
111	в себя	2	3
112	русской поэзии	1	3
113	всей своей	3	3
114	не с	2	3
115	и с	2	3
116	коммуникативное событие	3	3
117	отдельной личности	1	3
118	в другом	3	3
119	другого в	2	3
120	но с	1	3
121	в поэзии	1	3
122	между я	1	3
123	а в	2	3
124	этом отношении	4	3
125	следует признать	3	3
126	и др	1	3
127	со стороны	10	3
128	и ты	1	3
129	в равной	1	3
130	в разговоре	1	3
131	в данном	7	3
132	лирического я	1	3
133	но это	3	3
134	в культуре	1	3
135	и для	2	3
136	обращается к	1	3
137	и как	3	3
138	что он	2	3
139	отношению к	4	3
140	от слова	1	3
141	как на	3	3
142	себя как	1	2
143	же как	2	2
144	в ситуации	1	2
145	принципиальное различие	1	2
146	и до	1	2
147	являет собой	2	2
148	поэзии и	1	2
149	той же	2	2
150	с ее	2	2
151	жизни как	2	2
152	из того	1	2
153	к своему	2	2
154	разумеется не	4	2
155	лирический сюжет	1	2
156	если в	1	2
157	есть по	1	2
158	в е	1	2
159	в истории	1	2
160	все же	6	2
161	как уже	2	2
162	и наконец	3	2
163	но в	11	2
164	в противоположность	5	2
165	то в	1	2
166	со своей	1	2
167	в целом	2	2
168	жизнь как	1	2
169	представляет собой	11	2
170	в нашем	1	2
171	отказа от	1	2
172	о которой	1	2
173	к собственной	1	2
174	и сам	1	2
175	свое время	2	2
176	подобно тому	2	2
177	на этом	1	2
178	не бывает	1	2
179	одно и	2	2
180	пути от	1	2
181	и иных	1	2
182	художественного письма	7	2
183	в жизни	1	2
184	коммуникативной стратегии	1	2
185	но уже	2	2
186	в них	3	2
187	соответствии с	3	2
188	с этой	1	2
189	по формуле	2	2
190	и еще	1	2
191	как бы	4	2
192	в такой	1	2
193	не к	2	2
194	по преимуществу	2	2
195	одном из	3	2
196	тем не	1	2
197	по крайней	1	2
198	из нас	1	2
199	в основе	4	2
200	в поздних	1	2
201	с читателем	3	2
202	не вполне	1	2
203	взаимодействующих сознаний	2	2
204	лишь его	1	2
205	перед ним	1	2
206	уже о	1	2
207	могут быть	3	2
208	восходит к	3	2
209	для себя	2	2
210	говоря уже	1	2
211	в ее	1	2
212	коммуникативного события	5	2
213	еще не	6	2
214	для этого	1	2
215	художественного мира	1	2
216	о том	4	2
217	картина мира	4	2
218	и что	1	2
219	бы жизнь	1	2
220	а также	8	2
221	русской литературе	2	2
222	и только	1	2
223	крайней мере	1	2
224	не более	2	2
225	могло бы	1	2
226	и одновременно	2	2
227	одной из	1	2
228	в какой	1	2
229	друг друга	1	2
230	потому что	4	2
231	уже не	3	2
232	ни было	1	2
233	из них	3	2
234	одно из	4	2
235	равной степени	1	2
236	в одном	4	2
237	что и	2	2
238	вовсе не	1	2
239	граница между	1	2
240	при всей	7	2
241	субъекта жизни	1	2
242	себя и	1	2
243	не было	3	2
244	до конца	1	2
245	было сказано	1	2
246	поскольку речь	1	2
247	мира в	3	2
248	как это	1	2
249	жизни а	3	2
250	и каждый	1	2
251	из которых	1	2
252	и столь	1	2
253	к жизни	3	2
254	тому как	2	2
255	это его	1	2
256	под названием	1	2
257	дела как	1	2
258	этом случае	2	2
259	исторической необходимости	1	2
260	при всем	1	2
261	не является	4	2
262	в результате	2	2
263	а к	2	2
264	в третьем	1	2
265	с ним	1	2
266	же в	1	2
267	поэтической культуры	1	2
268	не говоря	1	2
269	не знает	3	2
270	присутствия в	3	2
271	я это	1	2
272	в свое	2	2
273	героя в	5	2
274	себе не	1	2
275	в своих	6	2
276	том числе	1	2
277	этом свете	1	1
278	своим историческим	1	1
279	от личности	1	1
280	жизни где	1	1
281	потом и	2	1
282	своего и	3	1
283	что данная	1	1
284	это и	1	1
285	перед лицом	2	1
286	доверия к	1	1
287	в первом	1	1
288	отношения между	2	1
289	в строгом	3	1
290	мысль человека	1	1
291	должна быть	2	1
292	двух замкнутых	1	1
293	мы имеем	2	1
294	и само	1	1
295	сведена к	1	1
296	архитектонический мотив	1	1
297	время от	1	1
298	в становлении	3	1
299	по справедливому	1	1
300	он как	1	1
301	писателем и	1	1
302	от адресата	1	1
303	а для	1	1
304	и чужого	2	1
305	но даже	1	1
306	ему в	1	1
307	начала в	1	1
308	пребывания в	1	1
309	понятия в	1	1
310	он был	1	1
311	проницательно охарактеризовал	1	1
312	он сам	1	1
313	и выступает	2	1
314	бы то	1	1
315	в чем	1	1
316	истории в	1	1
317	самом деле	1	1
318	стихотворения в	1	1
319	б с	1	1
320	в новом	1	1
321	отличие от	12	1
322	за пределы	1	1
323	картины жизни	1	1
324	в рассмотренном	1	1
325	себя возможным	1	1
326	как другие	1	1
327	это мир	2	1
328	более чем	2	1
329	вследствие чего	1	1
330	как в	8	1
331	от содержания	1	1
332	о.м фрейденберг	2	1
333	весь я	1	1
334	стороны и	2	1
335	путь в	1	1
336	авторская позиция	1	1
337	есть в	2	1
338	однако не	1	1
339	в полном	2	1
340	когда он	1	1
341	в круг	1	1
342	своей избыточной	1	1
343	я к	1	1
344	субъект самоопределения	3	1
345	к числу	1	1
346	в этот	1	1
347	в концовке	2	1
348	гораздо раньше	1	1
349	в самом	1	1
350	утверждая что	1	1
351	себе как	1	1
352	лежит на	2	1
353	ни один	1	1
354	многообразии своих	1	1
355	все эти	3	1
356	и пространства	1	1
357	рассказ о	2	1
358	было видно	1	1
359	в случае	1	1
360	в классическом	2	1
361	не следует	3	1
362	данной традиции	1	1
363	ответственность за	1	1
364	но именно	1	1
365	в культурной	1	1
366	слова а	1	1
367	же это	1	1
368	блудный сын	1	1
369	никак не	1	1
370	к собственному	1	1
371	что ни	2	1
372	образа и	1	1
373	таким образом	1	1
374	к традициям	1	1
375	то ни	1	1
376	различие между	1	1
377	его не	1	1
378	по выражению	1	1
379	это не	3	1
380	практически не	1	1
381	по мысли	6	1
382	отсюда столь	1	1
383	который по	2	1
384	реальности и	2	1
385	рассуждал о	1	1
386	модель художественного	1	1
387	она и	1	1
388	в повестях	2	1
389	далеко не	2	1
390	мира где	1	1
391	х гг	2	1
392	и читателем	1	1
393	о.э мандельштама	1	1
394	ведет к	3	1
395	движется в	1	1
396	и было	1	1
397	иначе говоря	3	1
398	нет а	1	1
399	из творческого	1	1
400	со всей	1	1
401	эстетического отношения	1	1
402	которую он	1	1
403	в этих	3	1
404	а вот	1	1
405	своих границах	1	1
406	в своей	6	1
407	индивидуальной жизни	1	1
408	он должен	1	1
409	где мы	1	1
410	с позиции	4	1
411	место в	2	1
412	путь самоактуализации	1	1
413	в отличие	12	1
414	и обретающего	1	1
415	жизненный путь	2	1
416	на три	1	1
417	к художественности	1	1
418	обнаруживается в	1	1
419	обращение к	2	1
420	их в	2	1
421	что этот	1	1
422	герой мандельштама	1	1
423	случае мы	1	1
424	например и	1	1
425	пространство жизни	1	1
426	но они	1	1
427	например не	1	1
428	писателя с	2	1
429	того как	1	1
430	я буду	1	1
431	предстает в	1	1
432	писал бахтин	1	1
433	тяготение к	1	1
434	того и	2	1
435	и всегда	1	1
436	имеем дело	1	1
437	как новый	1	1
438	шел а	1	1
439	общим местом	1	1
440	базируется на	2	1
441	по своей	6	1
442	во всем	1	1
443	есть не	1	1
444	раннего творчества	1	1
445	со своим	2	1
446	а пришелец	1	1
447	что на	2	1
448	однако это	1	1
449	пастернака из	1	1
450	бытия как	1	1
451	именно такой	1	1
452	своего адресата	1	1
453	все то	1	1
454	места для	1	1
455	не могут	1	1
456	в любви	1	1
457	эстетического объекта	1	1
458	в других	1	1
459	числе и	1	1
460	в своего	1	1
461	на читателя	1	1
462	с адресатом	1	1
463	к тому	1	1
464	м булгакова	1	1
465	предстает как	1	1
466	начинает словами	1	1
467	приходит к	1	1
468	более не	1	1
469	вечности и	1	1
470	здесь не	2	1
471	события как	1	1
472	в собственном	1	1
473	литературного письма	2	1
474	по сути	2	1
475	мысль о	3	1
476	в особенности	1	1
477	классического реализма	1	1
478	только то	1	1
479	во главе	1	1
480	в пределах	4	1
481	приводит к	3	1
482	на свой	1	1
483	читателя в	1	1
484	же касается	2	1
485	что может	1	1
486	в образе	1	1
487	с позиций	3	1
488	отождествляется с	1	1
489	в сочетании	2	1
490	во второй	1	1
491	не стоит	1	1
492	мы в	1	1
493	же мере	1	1
494	поэтому в	1	1
495	в глубинах	1	1
496	творческой воли	1	1
497	для природы	1	1
498	покоя и	2	1
499	общения в	1	1
500	движения и	1	1
501	сводится к	2	1
502	произведения как	2	1
503	оказываются не	1	1
504	при котором	2	1
505	не перед	1	1
506	поэтической рефлексии	1	1
507	одного из	4	1
508	можно сказать	3	1
509	основе своей	2	1
510	самому себе	1	1
511	времени в	4	1
512	должно было	1	1
513	сходна с	1	1
514	грань между	1	1
515	собственной жизни	1	1
516	во втором	1	1
517	мире как	1	1
518	ним и	1	1
519	иного рода	1	1
520	чем и	1	1
521	целого а	1	1
522	личного существования	1	1
523	пути здесь	1	1
524	лица в	1	1
525	в слово	1	1
526	что вот	1	1
527	индивидуального бытия	2	1
528	в жизнь	1	1
529	но тут	1	1
530	с.с аверинцева	2	1
531	такая же	1	1
532	человеческого существования	1	1
533	как целого	1	1
534	в миропорядке	1	1
535	мы вместе	1	1
536	жизнь с	1	1
537	субъекта в	3	1
538	ср у	1	1
539	мире и	3	1
540	человека с	1	1
541	на самого	2	1
542	адресатом в	1	1
543	только на	1	1
544	а напротив	1	1
545	первого лица	1	1
546	так по	1	1
547	эти характеристики	2	1
548	слова не	2	1
549	мышления и	1	1
550	чего бы	1	1
551	ответ на	1	1
552	данного текста	1	1
553	мир в	1	1
554	глубоко чужда	1	1
555	бессмертие и	2	1
556	в прозе	1	1
557	не для	1	1
558	начала жизни	2	1
559	сама в	1	1
560	человеческого присутствия	1	1
561	бытия и	2	1
562	хх столетия	1	1
563	как при	1	1
564	как было	1	1
565	в новый	1	1
566	к той	1	1
567	побуждает и	1	1
568	художественный текст	1	1
569	на деле	1	1
570	и напротив	1	1
571	настоящим в	1	1
572	способ присутствия	1	1
573	в финале	1	1
574	в исторической	3	1
575	в.т и	1	1
576	или иной	3	1
577	сводиться к	1	1
578	как сам	1	1
579	как у	1	1
580	не просто	1	1
581	именно в	2	1
582	и прежде	2	1
583	лирики как	1	1
584	еще и	1	1
585	а с	5	1
586	с волей	1	1
587	например о	1	1
588	такого дискурса	1	1
589	в романе	1	1
590	к человеку	1	1
591	в соответствии	2	1
592	на единой	1	1
593	стремится к	2	1
594	более того	1	1
595	направленную на	1	1
596	человек в	1	1
597	подобного рода	1	1
598	слово сплочены	1	1
599	первые два	1	1
600	в ряду	2	1
601	и поэтики	1	1
602	художественного целого	4	1
603	его преодоления	1	1
604	это произвол	1	1
605	в творчестве	3	1
606	второго лица	1	1
607	автора с	1	1
608	который бы	1	1
609	смысла по	1	1
610	требует от	1	1
611	в цикле	2	1
612	на рубеже	3	1
613	художественное целое	2	1
614	с миром	1	1
615	что же	2	1
616	кто из	1	1
617	ни одно	2	1
618	в тексте	3	1
619	дискурса в	1	1
620	никем не	1	1
621	в своем	5	1
622	в это	1	1
623	ценность и	1	1
624	всем что	1	1
625	природы художественного	1	1
626	в контексте	3	1
627	приобретает в	1	1
628	историческое время	1	1
629	его в	3	1
630	и от	1	1
631	своей жизни	1	1
632	на существование	1	1
633	возникает в	1	1
634	удачной формулировке	1	1
635	как некий	1	1
636	я с	2	1
637	пока еще	2	1
638	о мире	1	1
639	всего в	1	1
640	существования в	1	1
641	живет и	1	1
642	как система	1	1
643	в пределе	3	1
644	мира и	4	1
645	которая в	2	1
646	но одновременно	3	1
647	об одном	3	1
648	совершенно иной	1	1
649	особого рода	1	1
650	и все	3	1
651	той или	3	1
652	еще более	1	1
653	не будучи	1	1
654	ни к	5	1
655	от всего	1	1
656	в ценностном	1	1
657	в индивидуальном	1	1
658	как того	1	1
659	ключом к	2	1
660	по рассуждению	1	1
661	можно признать	3	1
662	в ходе	2	1
663	свет и	1	1
664	о своем	1	1
665	к истокам	1	1
666	исторической поэтики	2	1
667	к его	4	1
668	переход от	1	1
669	доктор живаго	1	1
670	сплочены слова	1	1
671	из этого	1	1
672	имеет не	1	1
673	сам в	1	1
674	и адресата	2	1
675	занимает в	1	1
676	и состоит	2	1
677	определенность в	1	1
678	сочетании с	2	1
679	также не	1	1
680	ее в	1	1
681	который не	2	1
682	к этому	4	1
683	можно назвать	4	1
684	русской литературы	1	1
