N	3gram	Medvedev_V_1	Problema
1	о том что	3	14
2	в таком случае	1	10
3	во всяком случае	1	10
4	в конце концов	2	7
5	по крайней мере	2	6
6	так или иначе	1	6
7	и т д	14	6
8	в этом смысле	1	5
9	в данном случае	1	5
10	с одной стороны	2	5
11	в связи с	3	5
12	как будто бы	1	5
13	того или иного	1	5
14	с другой стороны	8	5
15	то же самое	1	5
16	это то что	1	4
17	более или менее	6	4
18	только в том	2	4
19	до сих пор	1	4
20	тот или иной	1	4
21	говоря уже о	1	4
22	в то же	5	4
23	сама по себе	1	4
24	в том что	5	4
25	не говоря уже	1	4
26	в значительной мере	3	3
27	одной стороны и	2	3
28	хотя бы и	5	3
29	но и в	1	3
30	только то что	2	3
31	не может быть	8	3
32	бы не было	2	3
33	в этой области	3	3
34	даже и в	1	3
35	те или иные	1	3
36	можно сказать что	4	3
37	только тогда когда	1	3
38	и есть то	1	2
39	в самом деле	1	2
40	в том числе	2	2
41	сами по себе	1	2
42	точном смысле слова	2	2
43	том числе и	2	2
44	можно было бы	2	2
45	то или иное	1	2
46	есть то что	1	2
47	в том случае	1	2
48	может быть и	1	2
49	даже и не	1	2
50	для того чтобы	3	2
51	не только в	2	2
52	имеет ничего общего	1	2
53	имеем в виду	1	2
54	говорить только о	1	2
55	не имеет ничего	1	2
56	того или другого	1	2
57	в частности в	2	2
58	это и есть	3	2
59	та или иная	1	2
60	ничего общего с	1	2
61	не только не	2	2
62	вопрос о том	1	2
63	подобно тому как	2	2
64	по этому поводу	7	2
65	том или ином	1	2
66	не может не	2	1
67	какой мере не	1	1
68	в той или	1	1
69	идти только о	1	1
70	отнюдь не в	1	1
71	в какой мере	1	1
72	иметь в виду	2	1
73	но даже и	1	1
74	также и в	2	1
75	и сознания а	1	1
76	в виду именно	1	1
77	чем иным как	1	1
78	имеются в виду	1	1
79	значит что он	1	1
80	о том как	3	1
81	а в том	1	1
82	же как и	1	1
83	не может обойтись	1	1
84	является не чем	1	1
85	или иной мере	1	1
86	не отличается от	1	1
87	и не может	2	1
88	в результате чего	2	1
89	хотя оно и	1	1
90	том случае если	1	1
91	в зависимости от	5	1
92	того что мы	1	1
93	вовсе не значит	1	1
94	сказать что до	1	1
95	в этом отношении	13	1
96	то что в	1	1
97	а значит и	3	1
98	говоря только с	1	1
99	может идти только	1	1
100	то как будто	1	1
101	бы значительно увеличить	1	1
102	вместе с тем	3	1
103	ни в какой	1	1
104	говорить не о	2	1
105	и в то	3	1
106	же в таком	1	1
107	в целом и	1	1
108	то время как	1	1
109	это видно из	2	1
110	и сводится к	1	1
111	в самом понятии	2	1
112	так же как	1	1
113	не чем иным	1	1
114	значит ли это	1	1
115	отдельных частей и	1	1
116	речь может идти	1	1
117	и то же	1	1
118	как один из	1	1
119	не могут обойтись	1	1
120	не могут не	2	1
121	том что и	1	1
122	содержания и формы	1	1
123	в едином и	1	1
124	в том или	1	1
125	уже о том	1	1
126	предмета в его	1	1
127	в точном смысле	2	1
128	приводит в движение	1	1
129	так и от	2	1
130	от того что	2	1
131	в то время	1	1
132	было бы значительно	1	1
133	хотя бы в	3	1
134	но даже в	1	1
135	на то или	1	1
136	ни одна из	1	1
137	можно говорить только	1	1
138	той или иной	1	1
139	ту или иную	1	1
140	мышления в этом	1	1
141	значительно увеличить не	1	1
142	относится к сфере	1	1
143	ли это что	1	1
144	речь идет только	1	1
145	может быть никакого	1	1
146	это вовсе не	1	1
147	один из видов	1	1
148	не впасть в	1	1
149	тому что на	1	1
150	может быть даже	1	1
151	его от других	1	1
