N	2gram	Tiupa_Lite_1	Tvorches
1	у достоевского	2	30
2	и в	8	20
3	в году	13	16
4	князя мышкина	1	16
5	в романе	1	15
6	не только	24	13
7	никогда не	4	11
8	как бы	7	11
9	таким образом	3	10
10	в то	5	10
11	в его	7	10
12	достоевского в	1	9
13	и его	4	9
14	и не	12	9
15	при этом	19	8
16	и с	1	8
17	в том	16	8
18	может быть	13	8
19	в этом	12	8
20	прежде всего	11	8
21	но и	17	8
22	то же	5	7
23	это не	4	7
24	же время	5	7
25	потому что	3	7
26	не может	5	7
27	xix века	6	7
28	что в	3	7
29	в целом	8	6
30	как и	6	6
31	в своей	4	6
32	что он	5	6
33	так и	4	6
34	в конце	4	6
35	у него	3	6
36	именно в	1	6
37	а не	16	6
38	романе достоевского	1	6
39	например в	3	5
40	еще не	4	5
41	и на	1	5
42	но не	4	5
43	все же	4	5
44	в этой	4	5
45	и сам	6	5
46	в творческом	1	5
47	в мире	2	5
48	то есть	6	5
49	о том	2	5
50	и даже	3	5
51	достоевского с	1	5
52	в творчестве	1	5
53	читателя в	2	5
54	мы не	1	4
55	все эти	2	4
56	что они	1	4
57	отнюдь не	2	4
58	как в	5	4
59	но в	3	4
60	за собой	1	4
61	не в	8	4
62	в дальнейшем	1	4
63	в принципе	3	4
64	соответствии с	1	4
65	если бы	1	4
66	тем самым	5	4
67	достоевского идиот	1	4
68	в чем	1	4
69	творческого процесса	2	4
70	в душе	3	4
71	а в	3	4
72	в соответствии	1	4
73	если не	1	4
74	и от	1	4
75	том что	14	4
76	одним из	5	3
77	же как	1	3
78	человека и	2	3
79	х годов	2	3
80	он сам	1	3
81	а с	1	3
82	по отношению	3	3
83	тогда как	13	3
84	в одной	1	3
85	по сути	1	3
86	о жизни	1	3
87	отношению к	2	3
88	в себе	7	3
89	в нем	2	3
90	он не	1	3
91	евгения онегина	2	3
92	у пушкина	1	3
93	в плане	1	3
94	так например	1	3
95	человека в	1	3
96	а затем	1	3
97	его в	3	3
98	и мы	1	3
99	достоевского но	1	3
100	в самом	3	3
101	в котором	1	3
102	в их	3	3
103	в которых	1	3
104	своего рода	11	3
105	тем что	2	3
106	одна из	3	3
107	казалось бы	5	3
108	быть может	1	3
109	творческий процесс	1	3
110	до сих	1	3
111	между тем	2	3
112	достоевского это	1	3
113	уже не	7	3
114	в начале	1	3
115	для него	2	3
116	в современном	1	3
117	так как	1	3
118	то что	10	3
119	и др	3	3
120	что не	2	3
121	превращается в	2	3
122	в рассказе	1	3
123	xx века	2	3
124	вместе с	1	3
125	в пользу	1	3
126	с этой	5	3
127	сих пор	1	3
128	нет ничего	2	3
129	один из	3	3
130	не является	2	3
131	но зато	1	3
132	жизни в	1	3
133	одной из	1	3
134	в своих	4	3
135	к этому	1	3
136	как известно	1	2
137	самом деле	2	2
138	и есть	3	2
139	по преимуществу	4	2
140	проникает в	1	2
141	преступления и	1	2
142	говорить о	1	2
143	я не	7	2
144	и он	1	2
145	в xix	1	2
146	как правило	2	2
147	в ее	1	2
148	воздействие на	2	2
149	тут же	1	2
150	писателя в	1	2
151	от ее	1	2
152	имеет в	1	2
153	в которой	1	2
154	бы не	3	2
155	тому же	2	2
156	во многих	2	2
157	так сказать	1	2
158	и если	1	2
159	наш взгляд	5	2
160	в статье	1	2
161	а скорее	1	2
162	же году	3	2
163	едва ли	1	2
164	у читателя	1	2
165	на наш	5	2
166	и по	1	2
167	по словам	1	2
168	том же	3	2
169	говорил что	1	2
170	авторского сознания	1	2
171	и наказания	1	2
172	он же	1	2
173	романы достоевского	1	2
174	такой же	1	2
175	не столько	5	2
176	классической литературы	3	2
177	в отличие	5	2
178	что я	2	2
179	одном из	1	2
180	права на	1	2
181	не могли	1	2
182	героем и	1	2
183	между людьми	1	2
184	не менее	7	2
185	эта мысль	2	2
186	xviii века	2	2
187	как о	1	2
188	на него	1	2
189	в русской	10	2
190	карамазова и	1	2
191	а во	1	2
192	другой стороны	1	2
193	xix веке	1	2
194	достоевским в	1	2
195	личности в	1	2
196	мы узнаем	1	2
197	могут быть	2	2
198	ли не	3	2
199	более не	2	2
200	так в	1	2
201	приводит к	3	2
202	роль в	2	2
203	сводится к	3	2
204	и что	1	2
205	что его	3	2
206	достоевского всегда	1	2
207	и только	2	2
208	крайней мере	1	2
209	всяком случае	2	2
210	в литературе	1	2
211	не случайно	2	2
212	только в	8	2
213	наше время	1	2
214	не мешает	1	2
215	себя в	6	2
216	человеческой личности	1	2
217	и у	1	2
218	уже в	5	2
219	героя с	2	2
220	в виде	1	2
221	и других	1	2
222	из них	4	2
223	не так	1	2
224	в одном	1	2
225	вовсе не	1	2
226	записки из	1	2
227	может служить	1	2
228	друг друга	4	2
229	только с	1	2
230	отличие от	5	2
231	этой задачи	1	2
232	с другой	3	2
233	с героями	1	2
234	не было	3	2
235	по крайней	1	2
236	в частности	15	2
237	не знал	1	2
238	к жизни	1	2
239	в россии	2	2
240	в первой	1	2
241	и м	2	2
242	него в	1	2
243	только для	1	2
244	в наше	1	2
245	более того	1	2
246	это уже	2	2
247	для автора	1	2
248	в силах	1	2
249	в основе	3	2
250	и вдруг	1	2
251	героя и	1	2
252	из этого	1	2
253	отказаться от	1	2
254	но эти	1	2
255	а я	1	2
256	в искусстве	2	2
257	однако эти	1	2
258	во всяком	3	2
259	этого романа	1	1
260	ту же	2	1
261	если б	1	1
262	кто бы	1	1
263	в сфере	3	1
264	так я	1	1
265	художественного произведения	1	1
266	с философским	1	1
267	не остается	2	1
268	только потому	1	1
269	перед лицом	1	1
270	достоевского явился	1	1
271	бахтин а	1	1
272	из его	2	1
273	сам автор	1	1
274	века в	3	1
275	соотнесенности с	1	1
276	и за	1	1
277	той же	3	1
278	в литературу	1	1
279	развития человечества	1	1
280	не делает	1	1
281	бесконечность как	1	1
282	почему мы	1	1
283	этом не	1	1
284	не была	1	1
285	жизненной позиции	1	1
286	на себя	2	1
287	эпохи в	1	1
288	нередко он	1	1
289	как я	1	1
290	отождествляемая с	1	1
291	же само	1	1
292	то это	2	1
293	личности с	1	1
294	для литературы	1	1
295	свою очередь	1	1
296	дает им	1	1
297	он был	1	1
298	быть в	1	1
299	не был	1	1
300	с его	5	1
301	во всех	1	1
302	отказ от	7	1
303	но как	1	1
304	а только	2	1
305	к которой	1	1
306	сознания не	1	1
307	ответ на	1	1
308	в жизни	6	1
309	отношение к	1	1
310	в наиболее	1	1
311	теперь не	1	1
312	вмешивается в	1	1
313	и эстетического	1	1
314	человеческого достоинства	1	1
315	толстого и	1	1
316	оказывается не	2	1
317	в рамках	6	1
318	человеческой истории	1	1
319	общего с	2	1
320	автора в	2	1
321	чутко уловил	1	1
322	традиции к	1	1
323	и нет	2	1
324	однако не	1	1
325	перед нами	1	1
326	персонажей достоевского	1	1
327	как уже	1	1
328	и как	1	1
329	том где	1	1
330	я совершенно	1	1
331	общеизвестно что	1	1
332	в противоположность	1	1
333	еще на	1	1
334	в гамлете	1	1
335	как некий	2	1
336	представляет собой	4	1
337	чуть ли	2	1
338	из этих	2	1
339	с их	3	1
340	мы чувствуем	1	1
341	путь решения	1	1
342	в жертву	1	1
343	после чего	1	1
344	на то	1	1
345	обнаруживает в	1	1
346	в случае	4	1
347	действительную жизнь	1	1
348	от которого	1	1
349	поскольку он	2	1
350	идеи и	1	1
351	к одному	1	1
352	не к	2	1
353	в силу	4	1
354	и вот	1	1
355	уже говорилось	1	1
356	мере можно	1	1
357	можно было	2	1
358	русской классической	7	1
359	в каждом	1	1
360	ком другом	1	1
361	значение в	1	1
362	по бахтину	1	1
363	об этой	1	1
364	а по	1	1
365	это весьма	1	1
366	мыслится как	3	1
