N	2gram	Bakhtin_Fr_1	Problema
1	и не	22	28
2	то есть	45	27
3	не только	10	24
4	только в	7	23
5	вовсе не	18	21
6	и в	65	20
7	в том	16	20
8	не просто	3	16
9	все эти	10	16
10	то что	3	15
11	потому что	5	15
12	точки зрения	7	14
13	у нас	1	14
14	той или	5	14
15	было бы	1	14
16	но и	10	14
17	не в	4	13
18	даже и	3	13
19	или иной	5	13
20	в нашем	1	12
21	в себе	3	12
22	том что	6	12
23	с точки	3	11
24	по себе	1	11
25	прежде всего	11	11
26	подобного рода	1	11
27	и его	10	10
28	не менее	1	10
29	так и	10	10
30	не является	3	10
31	в этом	15	9
32	может быть	6	9
33	и даже	8	9
34	все это	9	9
35	но в	14	8
36	что он	3	8
37	в той	5	8
38	в результате	1	8
39	и все	5	8
40	во всяком	1	8
41	то же	1	7
42	мы не	1	7
43	в ней	6	7
44	еще не	6	7
45	и с	3	7
46	это не	3	7
47	здесь не	1	7
48	хотя бы	1	7
49	есть в	5	7
50	с другой	3	7
51	именно в	1	7
52	сказать что	6	7
53	а не	1	7
54	и потому	10	7
55	мы имеем	1	6
56	при этом	6	6
57	всех этих	8	6
58	об этом	1	6
59	как и	5	6
60	и без	2	6
61	в виду	3	6
62	и вообще	3	6
63	по своему	8	6
64	но это	3	6
65	и от	2	6
66	для нас	4	6
67	другой стороны	1	6
68	в таком	2	6
69	на самом	6	5
70	действительности и	1	5
71	но не	2	5
72	как в	5	5
73	хотя и	2	5
74	и если	1	5
75	в нем	13	5
76	да и	2	5
77	в них	5	5
78	в этих	2	5
79	образности и	3	5
80	и очень	2	5
81	только и	1	5
82	в ее	3	5
83	о том	2	5
84	можно сказать	2	5
85	жизни и	7	5
86	уже не	3	5
87	так как	6	5
88	случае не	1	5
89	здесь в	8	5
90	то и	1	5
91	человеческой жизни	1	5
92	не может	3	5
93	или в	2	5
94	и ни	3	5
95	это и	1	4
96	без всякого	1	4
97	человеческих отношений	2	4
98	кроме того	2	4
99	и наконец	2	4
100	уже в	1	4
101	в этой	4	4
102	времени и	6	4
103	несмотря на	2	4
104	в своей	5	4
105	всяком случае	1	4
106	в одном	5	4
107	в отношении	6	4
108	тем самым	1	4
109	отличается от	1	4
110	в разных	1	4
111	в самой	3	4
112	и образ	1	4
113	можно было	1	4
114	здесь как	1	4
115	жизнь и	1	4
116	с ним	3	4
117	и во	3	4
118	во всех	9	4
119	и только	1	4
120	одной из	1	4
121	и ее	1	4
122	или даже	2	4
123	ни с	2	4
124	что не	2	4
125	уже давно	1	4
126	с этим	1	4
127	как бы	22	4
128	как раз	3	4
129	тех или	1	4
130	и для	2	4
131	же в	2	4
132	какой мере	1	4
133	в то	1	4
134	в какой	1	4
135	самом деле	3	3
136	и на	11	3
137	он был	2	3
138	но как	3	3
139	чем же	1	3
140	же и	1	3
141	в своем	8	3
142	и к	4	3
143	имеем в	1	3
144	вообще не	1	3
145	нами здесь	1	3
146	или иных	1	3
147	но все	3	3
148	человека в	1	3
149	все подобного	1	3
150	из них	4	3
151	в новое	3	3
152	здесь нет	1	3
153	в жизни	4	3
154	как это	1	3
155	связи с	4	3
156	вплоть до	1	3
157	можно ли	1	3
158	самой жизни	3	3
159	в области	7	3
160	к тому	2	3
161	в самых	1	3
162	как мы	6	3
163	с собой	1	3
164	и весь	1	3
165	к нему	3	3
166	в его	9	3
167	что и	1	3
168	всякого рода	1	3
169	без этого	1	3
170	для всех	1	3
171	конечно не	1	3
172	в начале	1	3
173	только к	1	3
174	здесь мы	1	3
175	для него	5	3
176	тем что	1	3
177	для того	1	3
178	не было	1	3
179	еще и	5	3
180	в связи	1	3
181	нет ничего	3	3
182	ни на	2	3
183	из которых	1	3
184	и более	1	3
185	что мы	2	3
186	в условиях	13	3
187	только для	1	3
188	между прочим	2	3
189	это уже	4	3
190	и как	1	3
191	все они	1	3
192	совершенно не	4	3
193	что в	3	3
194	мы здесь	2	2
195	или к	2	2
196	даже сказать	1	2
197	нам кажется	2	2
198	по преимуществу	1	2
199	и больше	1	2
200	от всякой	1	2
201	в которой	1	2
202	функции в	1	2
203	говорить о	1	2
204	не вполне	2	2
205	которое в	2	2
206	и он	2	2
207	значительной мере	2	2
208	нет в	1	2
209	основная особенность	2	2
210	в чем	2	2
211	нет и	2	2
212	за пределы	8	2
213	он тоже	1	2
214	так называемая	1	2
215	все же	6	2
216	говорит что	1	2
217	в известном	1	2
218	тому же	1	2
219	на его	2	2
220	что без	1	2
221	он не	2	2
222	перестает быть	3	2
223	не к	2	2
224	новое и	2	2
225	можно даже	1	2
226	и возможность	1	2
227	как они	1	2
228	и может	1	2
229	а его	2	2
230	на все	2	2
231	на этой	3	2
232	его в	7	2
233	смотреть на	1	2
234	весь мир	3	2
235	но именно	1	2
236	не чем	1	2
237	этом мы	1	2
238	далеко не	3	2
239	и понятия	1	2
240	для всякого	1	2
241	но эта	2	2
242	не понимает	4	2
243	и всякого	1	2
244	иным как	1	2
245	есть именно	1	2
246	не могли	1	2
247	бы быть	2	2
248	чистом виде	1	2
249	но они	1	2
250	друг друга	3	2
251	дело в	2	2
252	здесь на	2	2
253	того чтобы	1	2
254	силой в	1	2
255	и по	2	2
256	во всем	2	2
257	до того	1	2
258	есть только	2	2
259	и всех	1	2
260	они и	1	2
261	и это	2	2
262	в совершенно	1	2
263	и говорит	1	2
264	действия и	1	2
265	в пределах	1	2
266	можно только	4	2
267	остановимся на	1	2
268	и являются	1	2
269	в значительной	6	2
270	это было	2	2
271	на всех	4	2
272	является здесь	2	2
273	с его	5	2
274	вся эта	3	2
275	вечное движение	1	2
276	этот последний	1	2
277	еще только	2	2
278	в литературе	6	2
279	ни к	2	2
280	с ними	1	2
281	эти образы	1	2
282	только на	2	2
283	эти и	1	2
284	за ним	1	2
285	сами по	1	2
286	в конце	1	2
287	в других	3	2
288	о которых	1	2
289	же деле	3	2
290	без всякой	1	2
291	этих образов	2	2
292	выходит за	4	2
293	в самом	4	2
294	и прежде	3	2
295	говорит о	1	2
296	о необходимости	2	2
297	золотой век	1	2
298	как именно	1	2
299	в это	2	2
300	здесь уже	1	2
301	xix века	5	2
302	если оно	1	2
303	образ и	1	2
304	чем иным	1	2
305	был в	1	2
306	самом же	3	2
307	от нас	1	2
308	это можно	2	2
309	еще более	5	2
310	жизни в	5	2
311	с ней	1	2
312	в частности	5	2
313	но этот	1	2
314	новое время	3	1
315	к людям	1	1
316	можно говорить	3	1
317	и стремления	1	1
318	говоря о	1	1
319	но особенно	1	1
320	одним из	2	1
321	человека и	1	1
322	связана с	5	1
323	в эстетике	1	1
324	жизни мы	1	1
325	в фаусте	1	1
326	от своей	1	1
327	вещь не	1	1
