N	3gram	Losev_Dial_1	Myshleni
1	для того чтобы	1	14
2	в том что	7	11
3	с точки зрения	12	9
4	друг с другом	1	7
5	потому что он	3	5
6	по сравнению с	2	5
7	в этом отношении	2	5
8	с самого начала	1	5
9	можно сказать что	3	5
10	то же самое	1	4
11	из того что	1	4
12	то время как	1	4
13	уже по одному	1	4
14	в то время	1	4
15	о том что	2	4
16	это значит что	9	4
17	друг от друга	1	4
18	сама по себе	8	4
19	до сих пор	2	3
20	можно было бы	4	3
21	с одной стороны	2	3
22	не может быть	3	3
23	и тому же	1	2
24	в самом деле	1	2
25	так что в	1	2
26	а потому что	1	2
27	что он не	2	2
28	то и другое	2	2
29	и в частности	2	2
30	так как она	4	2
31	то что он	1	2
32	с другой стороны	4	2
33	само по себе	5	2
34	ничего общего с	3	2
35	хотя бы в	1	2
36	к одному и	1	2
37	но все же	1	2
38	но если мы	1	2
39	значит что он	3	2
40	одному и тому	1	2
41	и может быть	1	1
42	что иное как	1	1
43	в ее основе	1	1
44	или хотя бы	2	1
45	одному тому что	1	1
46	сказать что в	1	1
47	по одному тому	1	1
48	что значит что	1	1
49	ничего не говорит	4	1
50	себе без всяких	1	1
51	только сказать что	1	1
52	чтобы можно было	1	1
53	более или менее	3	1
54	на самом деле	2	1
55	как это мы	2	1
56	или не нуждается	1	1
57	никто никогда не	1	1
58	что для того	1	1
59	потому и является	1	1
60	в этом смысле	3	1
61	по самой природе	1	1
62	одной стороны и	2	1
63	те и другие	1	1
64	которое как мы	1	1
65	как например в	1	1
66	только в том	1	1
67	они вовсе не	1	1
68	сам по себе	6	1
69	есть частный случай	1	1
70	как мы увидим	1	1
71	в первую очередь	1	1
72	мы находим в	2	1
73	несмотря на свою	1	1
74	в этих теориях	1	1
75	и той же	1	1
76	это и значит	1	1
77	это не имеет	1	1
78	то в чем	2	1
79	именно то что	1	1
80	одно и то	4	1
81	но это и	1	1
82	не что иное	1	1
83	а не только	1	1
84	этот закон ничего	1	1
85	таким образом и	1	1
86	это было бы	1	1
87	вопроса о том	1	1
88	ином отношении к	1	1
89	и то же	4	1
90	точка зрения на	1	1
91	только в отношении	1	1
92	как он мыслит	1	1
93	и ничего не	1	1
94	по себе без	1	1
95	как в этом	1	1
96	самой природе своей	1	1
97	в связи с	1	1
98	ни на что	2	1
99	в такой мере	1	1
100	друг к другу	2	1
101	во всяком случае	2	1
102	в этом и	1	1
103	я не могу	1	1
104	структур с этой	1	1
105	в полной мере	1	1
106	тем не менее	1	1
107	что оно имеет	1	1
108	не было бы	2	1
109	есть не что	1	1
110	ни в каком	8	1
111	не есть нечто	1	1
112	в том чтобы	1	1
113	это и не	1	1
114	этом и заключается	1	1
115	те или иные	1	1
116	то чем он	1	1
117	точки зрения так	1	1
118	к выводу что	1	1
119	ничего нового не	1	1
120	и что оно	1	1
121	что это не	1	1
122	не говорит об	1	1
123	становится ясным что	1	1
124	и структур с	1	1
125	в то же	4	1
126	к тому что	2	1
127	он сам себе	1	1
128	одной и той	1	1
129	тех или иных	1	1
130	тех и других	1	1
131	не нуждается в	3	1
132	ничто не может	1	1
133	той или иной	3	1
134	том что для	1	1
135	не есть просто	1	1
