N	2gram	Losev_Vlad_2	Problemy
1	и в	30	34
2	и не	18	29
3	как бы	5	27
4	что он	13	23
5	в его	11	22
6	в нем	4	19
7	может быть	7	19
8	не может	9	19
9	и все	7	19
10	как и	5	18
11	в этом	20	16
12	но в	8	16
13	и его	6	16
14	все это	5	16
15	он не	4	15
16	и с	14	15
17	что я	3	15
18	прежде всего	6	15
19	то же	4	14
20	с самим	1	14
21	к нему	2	14
22	самом деле	1	13
23	для него	9	13
24	у достоевского	2	13
25	и к	6	12
26	в то	9	12
27	же время	3	12
28	потому что	9	12
29	но и	8	12
30	в сущности	2	11
31	вовсе не	4	11
32	то что	20	11
33	не только	12	10
34	не в	9	9
35	в отношении	3	9
36	а не	7	9
37	и т	1	8
38	с самого	1	8
39	самого начала	1	8
40	никогда не	7	8
41	с ним	5	8
42	в самом	2	8
43	так же	4	8
44	что же	8	8
45	и для	3	8
46	точки зрения	7	8
47	я не	4	7
48	на него	1	7
49	как будто	2	7
50	как мы	11	7
51	и даже	10	7
52	что не	2	7
53	с которым	2	7
54	все же	9	7
55	отношении к	1	7
56	что в	12	7
57	мы уже	2	6
58	и на	4	6
59	с его	4	6
60	с собою	1	6
61	отношение к	4	6
62	что они	1	6
63	у меня	1	6
64	для себя	5	6
65	не хочу	1	6
66	так и	5	6
67	в себе	6	6
68	только в	6	6
69	т п	1	6
70	стремится к	2	6
71	от него	1	6
72	он сам	2	5
73	в чем	2	5
74	и наконец	4	5
75	что это	4	5
76	в целом	4	5
77	и вот	3	5
78	но все	2	5
79	лишь в	1	5
80	с тем	2	5
81	он и	3	5
82	не мог	8	5
83	в конце	13	5
84	даже в	2	5
85	таким образом	3	5
86	к тому	2	5
87	и сам	2	5
88	и что	5	5
89	что и	3	5
90	это не	2	5
91	того что	5	5
92	так что	5	5
93	из них	1	5
94	всяком случае	6	5
95	в одном	1	5
96	себе и	2	5
97	к своему	1	5
98	и от	2	5
99	ни одного	1	5
100	мы должны	4	5
101	хотя бы	3	5
102	а в	11	5
103	во всяком	6	5
104	полемика с	2	4
105	из его	2	4
106	с таким	1	4
107	он как	1	4
108	еще не	1	4
109	бы то	1	4
110	но не	3	4
111	но как	1	4
112	как в	3	4
113	бы и	1	4
114	он в	1	4
115	все эти	5	4
116	на его	4	4
117	при этом	5	4
118	на этом	2	4
119	последнее слово	1	4
120	то ни	1	4
121	что все	1	4
122	его в	4	4
123	этом смысле	1	4
124	ни в	7	4
125	рядом с	1	4
126	и вы	2	4
127	все равно	1	4
128	с точки	3	4
129	его отношение	1	4
130	но это	4	4
131	меня не	2	4
132	ничего не	2	4
133	он хочет	1	4
134	как раз	1	4
135	и это	3	4
136	если бы	1	4
137	он говорил	1	4
138	на вопрос	1	4
139	тотчас же	1	4
140	и прежде	2	4
141	и кажется	1	4
142	только на	1	4
143	в виде	3	4
144	в начале	4	4
145	не принимает	1	4
146	в общем	2	4
147	так как	5	4
148	не о	2	4
149	у него	19	4
150	на меня	2	4
151	даже и	3	4
152	тем что	1	4
153	вместе с	8	4
154	да и	3	4
155	как к	2	4
156	я в	3	4
157	отношением к	1	4
158	бы его	2	4
159	в такой	1	3
160	и то	5	3
161	за собой	1	3
162	высшей степени	1	3
163	говорить о	1	3
164	как я	2	3
165	в виду	2	3
166	в ней	4	3
167	что его	4	3
168	совсем не	4	3
169	нет и	1	3
170	хотя и	6	3
171	и как	3	3
172	уже в	3	3
173	вы меня	1	3
174	как он	2	3
175	он ни	1	3
176	к одному	1	3
177	их в	2	3
178	это было	4	3
179	он все	2	3
180	его и	2	3
181	в высшей	1	3
182	а что	2	3
183	далеко не	1	3
184	этого не	2	3
185	мы видели	2	3
186	должно быть	3	3
187	такой же	1	3
188	раз и	2	3
189	в своей	5	3
190	в котором	5	3
191	не менее	7	3
192	но он	3	3
193	по крайней	4	3
194	по себе	5	3
195	его внутреннего	1	3
196	как можно	1	3
197	что с	1	3
198	том что	12	3
199	во всем	1	3
200	есть только	1	3
201	где он	3	3
202	не могу	2	3
203	характер и	1	3
204	еще в	2	3
205	для этого	1	3
206	сводится к	1	3
207	и во	2	3
208	крайней мере	4	3
209	наконец в	3	3
210	к концу	5	3
211	в него	1	3
212	в том	18	3
213	человека с	1	3
214	до конца	7	3
215	под влиянием	3	3
216	эти слова	1	3
217	он уже	5	3
218	по своему	2	3
219	но для	1	3
220	если не	2	3
221	конце концов	3	3
222	его к	1	3
223	только с	1	3
224	жизни и	6	3
225	я и	2	2
226	от этой	1	2
227	например в	1	2
228	если б	1	2
229	и этот	1	2
230	той же	4	2
231	а как	1	2
232	себе как	1	2
233	та же	1	2
234	это дано	1	2
235	в вашей	1	2
236	на тему	1	2
237	мы и	1	2
238	того же	5	2
239	и он	4	2
240	уже все	1	2
241	меня в	2	2
242	в которых	1	2
243	во всех	3	2
244	отличие от	3	2
245	в произведениях	1	2
246	с этим	5	2
247	в своем	8	2
248	когда он	1	2
249	из письма	2	2
250	не удалось	1	2
251	знаю что	1	2
252	вы сами	1	2
253	в этот	1	2
254	уже с	1	2
255	за границей	1	2
256	к чему	1	2
257	в которой	4	2
258	бы с	2	2
259	тому же	1	2
260	так сказать	1	2
261	вас и	1	2
262	в первых	1	2
263	т д	1	2
264	всех этих	3	2
265	и если	4	2
266	свои собственные	1	2
267	те же	3	2
268	когда уже	1	2
269	было бы	9	2
270	он есть	1	2
271	в жизни	1	2
272	кажется что	2	2
273	в них	3	2
274	всю жизнь	1	2
275	и того	1	2
276	но я	1	2
277	что значит	1	2
278	я этого	1	2
279	что такое	1	2
280	что тогда	1	2
281	он дает	2	2
282	в отличие	3	2
283	своего рода	1	2
284	которые в	1	2
285	тем не	6	2
286	речи в	1	2
287	однако в	2	2
288	что сам	1	2
289	между двумя	1	2
290	в той	2	2
291	во время	1	2
292	тогда и	2	2
293	но только	1	2
294	и без	1	2
295	и лишь	1	2
296	этом случае	1	2
297	к ней	3	2
298	же он	1	2
299	о нем	2	2
300	очень часто	1	2
301	отказаться от	1	2
302	что вы	2	2
303	вы не	2	2
304	прямо и	2	2
305	всей своей	1	2
306	так в	1	2
307	рад что	1	2
308	особенно в	1	2
309	собой и	1	2
310	и вообще	10	2
311	и должно	1	2
312	о том	4	2
313	пожалуй что	1	2
314	все его	1	2
315	на нее	1	2
316	или как	2	2
317	с вами	3	2
318	для вас	2	2
319	мыслей и	2	2
320	еще более	3	2
321	не знаю	1	2
322	и об	1	2
323	эти последние	4	2
324	быть и	1	2
325	но с	1	2
326	тот же	5	2
327	мы увидим	1	2
328	что даже	1	2
329	то в	5	2
330	и ее	1	2
331	со всеми	1	2
332	с которыми	4	2
333	в эти	7	2
334	не то	3	2
335	же и	2	2
336	конечно не	4	2
337	уже не	3	2
338	него и	2	2
339	слова не	1	2
340	в душе	1	2
341	за ним	1	2
342	мы знаем	4	2
343	друг друга	2	2
344	каждый из	1	2
345	о своей	1	2
346	теперь не	1	2
347	он во	1	2
348	было и	1	2
349	не было	10	2
350	которых мы	1	2
351	о чем	6	2
352	о вас	1	2
353	и потому	2	2
354	отрывок из	2	2
355	это в	3	2
356	несколько раз	1	2
357	очень важно	1	2
358	рассказ в	1	2
359	с этой	4	2
360	у вас	2	2
361	которой он	2	2
362	нисколько не	2	2
363	пока еще	1	2
364	а к	2	2
365	не с	1	2
366	я хотел	2	2
367	будто бы	2	2
368	которых он	1	2
369	теперь же	1	2
370	сказать что	11	2
371	время не	1	2
372	но ни	1	2
373	а может	1	2
374	с глубоким	1	1
375	можно говорить	3	1
376	одним из	1	1
377	также и	6	1
378	мы здесь	1	1
379	в сердце	1	1
380	не имел	2	1
381	гораздо легче	1	1
382	тех же	1	1
383	же был	1	1
384	сколько потому	1	1
385	но тем	2	1
386	он хотел	1	1
387	нам кажется	3	1
388	ему что	1	1
389	ясно что	1	1
390	от самого	1	1
391	строгость и	1	1
392	по преимуществу	1	1
393	что эти	2	1
394	и больше	3	1
395	был и	3	1
396	отношения к	3	1
397	и цельного	1	1
398	появилось в	1	1
399	в их	2	1
400	по его	1	1
401	его даже	1	1
402	в несколько	1	1
403	время как	2	1
404	но она	1	1
405	которое не	1	1
406	но даже	1	1
407	тут я	1	1
408	то это	4	1
409	как впрочем	1	1
410	начала в	1	1
411	свою очередь	2	1
412	и самого	1	1
413	говорил это	1	1
414	дать ему	1	1
415	он был	6	1
416	суждение о	1	1
417	нам представляется	2	1
418	не успел	1	1
419	хочет сказать	1	1
420	каков он	1	1
421	то он	1	1
422	к которой	1	1
423	к богу	1	1
424	не все	1	1
425	менее всего	1	1
426	него с	1	1
427	близости к	1	1
428	тут же	2	1
429	не просто	1	1
430	мы сейчас	3	1
431	он жалуется	1	1
432	настроения и	1	1
433	меньше всего	1	1
434	чем же	1	1
435	и марья	1	1
436	заставить его	1	1
437	сих пор	1	1
438	независимо от	1	1
439	первых двух	2	1
440	как нам	1	1
441	перед нами	1	1
442	еще больше	1	1
443	мне надо	1	1
444	что по	1	1
445	вследствие своей	1	1
446	ясно и	1	1
447	и хотя	2	1
448	нему с	1	1
449	и отчасти	1	1
450	в письмах	1	1
451	еще на	2	1
452	говорил он	1	1
453	сказать о	3	1
454	таким каков	1	1
455	тоже не	1	1
456	в этой	4	1
457	им в	3	1
458	и до	2	1
459	разве вы	1	1
460	во многих	2	1
461	уже иное	1	1
462	не могла	2	1
463	его но	1	1
464	человек не	2	1
465	новых точек	1	1
466	главным образом	1	1
467	в статье	2	1
468	после этого	1	1
469	одному из	1	1
470	об исповеди	1	1
471	он вдруг	1	1
472	же это	2	1
473	всех своих	1	1
474	его можно	1	1
475	так например	1	1
476	на то	2	1
477	бы от	1	1
478	больше всего	1	1
479	здесь мы	3	1
480	и может	2	1
481	этот отрывок	2	1
482	об этом	6	1
483	говорил что	1	1
484	них не	1	1
485	то есть	7	1
486	о в	2	1
487	как тот	1	1
488	года назад	1	1
489	озаглавлено исповедь	1	1
490	и мы	4	1
491	в свой	1	1
492	любовь к	1	1
493	в мир	1	1
494	только одно	3	1
495	душевных и	1	1
496	но уже	2	1
497	но лишь	1	1
498	очень рад	1	1
499	эту тему	2	1
500	со своими	1	1
501	резкой форме	1	1
502	здесь можно	2	1
503	в москве	6	1
504	которую он	7	1
505	в этих	4	1
506	в г	1	1
507	бы на	1	1
508	можно сказать	4	1
509	и при	2	1
510	можно найти	1	1
511	я его	3	1
512	всякому человеку	1	1
