N	2gram	Vygotskiy__2	Literetu
1	и не	10	22
2	и в	32	16
3	при этом	13	15
4	в этом	13	14
5	не только	12	14
6	но и	10	14
7	в том	37	12
8	может быть	18	12
9	а не	7	12
10	то что	21	12
11	в частности	3	11
12	не в	8	10
13	такого рода	1	10
14	то же	13	9
15	так и	3	9
16	в то	5	9
17	того что	8	9
18	в этой	6	8
19	в жизни	4	8
20	том что	21	8
21	не может	17	8
22	как бы	6	8
23	в своей	3	7
24	тем самым	1	7
25	же время	2	7
26	только в	7	7
27	со стороны	1	7
28	точки зрения	17	7
29	еще не	2	6
30	с его	2	6
31	в себе	2	6
32	состоит в	3	6
33	в другом	1	6
34	эстетического объекта	2	6
35	произведение искусства	1	6
36	о том	6	6
37	и его	7	6
38	в его	2	6
39	с другой	3	6
40	к тому	7	6
41	в стихах	1	6
42	в отличие	1	5
43	отличие от	2	5
44	как в	9	5
45	в целом	4	5
46	тому же	1	5
47	то есть	21	5
48	это не	2	5
49	как и	10	5
50	в основе	11	5
51	этом отношении	5	5
52	в ее	2	5
53	что он	13	5
54	в качестве	1	5
55	в поэзии	3	5
56	именно в	1	5
57	вместе с	2	5
58	а в	4	5
59	одним из	1	4
60	но не	2	4
61	и если	1	4
62	должно быть	1	4
63	место в	2	4
64	однако в	1	4
65	никогда не	9	4
66	художника в	1	4
67	данном случае	4	4
68	с одной	1	4
69	из них	4	4
70	в одном	2	4
71	как будто	7	4
72	как у	1	4
73	до конца	3	4
74	одной стороны	1	4
75	в данном	4	4
76	по существу	3	4
77	и для	4	4
78	отношения к	1	3
79	например в	3	3
80	самом деле	16	3
81	едва ли	4	3
82	той же	8	3
83	с ее	3	3
84	отнюдь не	5	3
85	однако не	2	3
86	и как	7	3
87	и наконец	1	3
88	и к	3	3
89	но в	3	3
90	то в	1	3
91	бы и	3	3
92	на его	2	3
93	в глазах	1	3
94	и тем	4	3
95	взгляд на	1	3
96	с точки	10	3
97	на свою	1	3
98	потому что	21	3
99	в области	1	3
100	еще в	1	3
101	искусства и	9	3
102	прежде всего	1	3
103	между тем	4	3
104	вслед за	5	3
105	все время	6	3
106	ни к	1	3
107	совершенно не	4	3
108	уже не	1	3
109	в самом	12	3
110	в соответствии	1	3
111	как это	4	3
112	тому как	3	3
113	там где	2	3
114	в романе	2	3
115	жизни и	4	3
116	как на	5	3
117	а я	2	3
118	художественного произведения	5	2
119	того же	2	2
120	в первом	1	2
121	поэзии и	7	2
122	как мы	1	2
123	так чтобы	1	2
124	не вполне	2	2
125	из того	2	2
126	мы и	1	2
127	то это	3	2
128	и на	5	2
129	время в	1	2
130	бы то	2	2
131	во всех	3	2
132	искусство в	2	2
133	а и	1	2
134	отношение к	2	2
135	не согласиться	1	2
136	все же	4	2
137	когда он	10	2
138	могли бы	2	2
139	всей художественной	1	2
140	в противоположность	1	2
141	он в	3	2
142	им в	1	2
143	на то	11	2
144	вследствие этого	1	2
145	в нем	4	2
146	он все	3	2
147	в первой	1	2
148	не как	3	2
149	и вот	3	2
150	том чтобы	3	2
151	подобно тому	2	2
152	художественное творчество	1	2
153	доверие к	2	2
154	то ни	2	2
155	в совершенно	1	2
156	и с	4	2
157	а по	1	2
158	его в	1	2
159	было бы	11	2
160	и даже	5	2
161	далеко не	5	2
162	он и	1	2
163	несмотря на	4	2
164	и тогда	1	2
165	еще раз	1	2
166	и при	2	2
167	и ее	3	2
168	всякий раз	2	2
169	и другого	3	2
170	вплоть до	2	2
171	быть может	1	2
172	ни было	1	2
173	в конце	3	2
174	и наоборот	2	2
175	по себе	12	2
176	не менее	8	2
177	в принципе	1	2
178	художника и	3	2
179	в нас	3	2
180	того чтобы	14	2
181	жизни не	1	2
182	как раз	5	2
183	другой стороны	2	2
184	же самое	6	2
185	для такого	2	2
186	для себя	1	2
187	и сам	4	2
188	что у	5	2
189	искусство как	4	2
190	не с	1	2
191	здесь как	1	2
192	мира и	1	2
193	если бы	6	2
194	о нем	1	2
195	можно сказать	1	2
196	оставляет в	1	2
197	в эстетической	1	2
198	художника который	1	2
199	что и	17	2
200	и только	2	2
201	что ему	1	2
202	и об	1	2
203	герой в	1	2
204	с ними	1	2
205	со всеми	1	2
206	связи с	1	2
207	которому он	2	2
208	за ним	1	2
209	для него	1	2
210	тем что	9	2
211	для того	13	2
212	себя и	1	2
213	что не	3	2
214	а на	4	2
215	все более	2	2
216	в полном	2	2
217	так же	18	2
218	какого бы	1	2
219	в самый	1	2
220	если это	1	2
221	на свете	1	2
222	быть не	1	2
223	с этой	4	2
224	художественное произведение	6	2
225	один из	3	2
226	по аналогии	1	2
227	читателя и	2	2
228	что в	20	2
229	в каждой	1	2
230	поэт в	1	2
231	в свою	3	2
232	оно не	2	2
233	но еще	1	2
234	в своих	9	2
235	к этому	1	2
236	развитие искусства	1	1
237	не стыдится	1	1
238	как известно	1	1
239	от этой	1	1
240	была бы	2	1
241	и т	10	1
242	искусство есть	1	1
243	искусство и	1	1
244	о работе	1	1
245	и то	3	1
246	на самом	5	1
247	исходя из	1	1
248	того самого	1	1
249	это и	1	1
250	идет о	1	1
251	из самых	2	1
252	его же	1	1
253	по преимуществу	1	1
254	и до	4	1
255	из его	1	1
256	исходит из	5	1
257	все те	2	1
258	с таким	8	1
259	и за	1	1
260	обойтись без	1	1
261	полагает что	2	1
262	смотреть на	1	1
263	своего существования	1	1
264	должен подавить	1	1
265	эти самые	1	1
266	это означает	2	1
267	исследования в	1	1
268	совсем иное	1	1
269	что иное	1	1
270	принадлежит к	1	1
271	поэзии не	1	1
272	и со	1	1
273	власть над	1	1
274	самое можно	1	1
275	и он	3	1
276	понимания искусства	1	1
277	в ней	5	1
278	он сам	1	1
279	иное как	1	1
280	в чем	4	1
281	тем как	1	1
282	и подобно	1	1
283	является главной	1	1
284	всякого искусства	1	1
285	очень важным	1	1
286	к которой	2	1
287	если в	2	1
288	конечном счете	3	1
289	очевидно что	2	1
290	уже как	1	1
291	художественного впечатления	2	1
292	не просто	1	1
293	друг от	1	1
294	когда например	1	1
295	за пределы	1	1
296	внешних и	1	1
297	к сожалению	1	1
298	на искусство	3	1
299	в истории	1	1
300	независимо от	1	1
301	поскольку они	1	1
302	данный момент	1	1
303	с этим	4	1
304	в художественном	6	1
305	поэзии пастернака	1	1
306	художественным творчеством	1	1
307	что касается	1	1
308	сознания в	1	1
309	что по	2	1
310	более или	1	1
311	себе как	1	1
312	в нашем	1	1
313	бы не	2	1
314	у каждого	1	1
315	т п	8	1
316	и кто	1	1
317	к общей	1	1
318	искусства до	1	1
319	как он	2	1
320	вообще не	1	1
321	и осталась	1	1
322	к искусству	5	1
323	зрения искусство	1	1
324	тем не	4	1
325	он не	6	1
326	собой если	1	1
327	ключ к	1	1
328	в восприятии	1	1
329	и утверждает	1	1
330	в силу	1	1
331	оно должно	1	1
332	что без	2	1
333	людей и	1	1
334	здесь мы	2	1
335	мы его	1	1
336	а то	1	1
337	двух основных	1	1
338	значение в	2	1
339	его не	1	1
340	на все	5	1
341	механизм действия	2	1
342	сознания к	2	1
343	с другими	2	1
344	искусства в	5	1
345	которые видят	1	1
346	всю свою	1	1
347	и была	1	1
348	даже по	1	1
349	только одно	1	1
350	литературного произведения	1	1
351	в них	2	1
352	хотя сами	1	1
353	не узнает	1	1
354	и уже	1	1
355	и вне	1	1
356	жизни но	1	1
357	чем в	1	1
358	на этот	2	1
359	и того	1	1
360	был бы	1	1
361	мы вместо	1	1
362	из понимания	1	1
363	что такая	1	1
364	нас не	1	1
365	в их	3	1
366	то для	1	1
367	и цель	1	1
368	лишь тогда	1	1
369	не столько	1	1
370	а там	1	1
371	не к	3	1
372	путем в	1	1
373	жизни с	3	1
374	впадая в	1	1
375	и новые	1	1
376	но это	2	1
377	другом и	1	1
378	но он	3	1
379	в россии	1	1
380	что было	1	1
381	и эти	2	1
382	и является	1	1
383	в таких	1	1
384	новые и	1	1
385	в устах	1	1
386	вовсе не	2	1
387	поведение и	1	1
388	в историческом	1	1
389	тому что	4	1
390	деятельности в	1	1
391	произведении искусства	1	1
392	в отношении	3	1
393	как может	1	1
394	она не	2	1
395	осуществления как	1	1
396	аналогично тому	1	1
397	в русской	1	1
398	тогда когда	3	1
399	и остается	1	1
400	в процессе	2	1
401	и искусство	1	1
402	с и	12	1
403	сторон этого	1	1
404	мы все	1	1
405	в самых	2	1
406	в уме	2	1
407	что вы	1	1
408	он с	2	1
409	только не	1	1
410	не имеет	4	1
411	поэтическое произведение	1	1
412	к поэзии	1	1
413	и другими	1	1
414	с нами	1	1
415	тогда она	1	1
416	во всем	3	1
417	находящееся вне	1	1
418	не по	1	1
419	возвращает нас	1	1
420	уже и	1	1
421	и делает	1	1
422	форма все	1	1
423	в действительности	4	1
424	к той	1	1
425	точке зрения	1	1
426	именно такой	1	1
427	свое собственное	3	1
428	психологическое исследование	1	1
429	деятельности и	1	1
430	когда мы	2	1
431	как только	2	1
432	сходство с	1	1
433	на читателя	1	1
434	его с	2	1
435	как некая	1	1
436	ничего общего	1	1
437	художника с	2	1
438	приходит к	3	1
439	именно эту	1	1
440	и о	1	1
441	от друга	1	1
442	в виду	3	1
443	свою очередь	2	1
444	но при	1	1
445	психологию искусства	1	1
446	и от	2	1
447	самый центр	1	1
448	сознания то	1	1
449	так в	2	1
450	между искусством	1	1
451	на объект	1	1
452	на том	2	1
453	обращаясь к	1	1
454	поэтическим произведением	1	1
455	природе своей	1	1
456	своей мысли	1	1
457	с собой	1	1
458	времени и	1	1
459	было в	1	1
460	в борьбе	1	1
461	том как	2	1
462	разного рода	1	1
463	жизнь и	3	1
464	и всякого	1	1
465	для этого	3	1
466	в ход	2	1
467	и восприятия	1	1
468	о ней	4	1
469	переживать свою	1	1
470	на другого	1	1
471	и т.д	1	1
472	нет на	1	1
473	на вопрос	2	1
474	столь же	4	1
475	но мы	1	1
476	чтобы вызвать	1	1
477	с того	2	1
478	ищет опоры	1	1
479	аналогии с	1	1
480	в конечном	3	1
481	на нее	1	1
482	восходит к	1	1
483	материал для	4	1
484	исходят из	2	1
485	людей в	1	1
486	творчества в	2	1
487	когда оно	1	1
488	эти два	1	1
489	ко всей	1	1
490	бы в	1	1
491	самого конца	1	1
492	которая и	1	1
493	если эта	1	1
494	и она	1	1
495	самих себя	1	1
496	тех пор	1	1
497	к нему	2	1
498	людей а	1	1
499	но так	2	1
500	в искусстве	21	1
501	в двух	1	1
502	трудно не	1	1
503	явления в	1	1
504	не само	1	1
505	будто бы	1	1
506	которое должно	1	1
507	может оказаться	2	1
508	быть определена	1	1
509	именно на	2	1
510	вот этот	2	1
511	так что	3	1
512	для всех	1	1
513	с двумя	2	1
514	переходит в	1	1
515	и следовало	1	1
516	искусства с	2	1
517	и у	2	1
518	искусства как	2	1
519	историческом развитии	1	1
520	существу своему	3	1
521	по выражению	1	1
522	и других	3	1
523	но совершенно	3	1
524	и их	3	1
525	в котором	1	1
526	так как	12	1
527	ее не	1	1
528	случае не	1	1
529	связано с	1	1
530	ему казалось	1	1
531	людей не	1	1
532	в каждом	2	1
533	до самого	1	1
534	только на	5	1
535	русской поэзии	1	1
536	с общим	1	1
537	из двух	1	1
538	нужно было	1	1
539	в девятой	1	1
540	ней и	1	1
541	для художника	1	1
542	даже не	1	1
543	мы воспринимаем	1	1
544	не ведая	1	1
545	есть не	4	1
546	не один	1	1
547	сюда же	1	1
548	искусстве не	1	1
549	что они	7	1
550	в психологии	7	1
551	а с	2	1
552	что для	7	1
553	обратиться к	1	1
554	к более	1	1
555	ничем не	1	1
556	же для	1	1
557	которое по	1	1
558	смысла и	1	1
559	не было	2	1
560	с тем	11	1
561	и далее	2	1
562	не на	2	1
563	однако его	1	1
564	к литературному	1	1
565	в свете	2	1
566	в руках	2	1
567	цели это	1	1
568	о широком	1	1
569	произведения искусства	4	1
570	не об	1	1
571	и ему	1	1
572	в связи	1	1
573	этой же	1	1
574	как жизнь	1	1
575	ко всем	1	1
576	общего с	1	1
577	из героев	1	1
578	к своему	2	1
579	конечно не	1	1
580	в той	1	1
581	есть только	5	1
582	в европейской	1	1
583	другого как	2	1
584	стороне жизни	1	1
585	сам не	1	1
586	это значит	3	1
587	и было	1	1
588	и там	1	1
589	ли не	1	1
590	за которым	1	1
591	в первые	1	1
592	как поэт	1	1
593	человека который	1	1
594	все это	5	1
595	этом и	1	1
596	точно и	2	1
597	искусством и	1	1
598	и где	1	1
599	своих читателей	1	1
600	и более	4	1
601	от той	1	1
602	совершается в	1	1
603	потому не	1	1
604	не впадая	1	1
605	свидетельствует о	1	1
606	для нас	2	1
607	или менее	1	1
608	и все	4	1
609	у них	2	1
610	художественного восприятия	1	1
611	в этих	2	1
612	еще более	3	1
613	хотя бы	3	1
