N	3gram	Losev_Vlad_3	Myslijsy
1	в том что	10	13
2	не может быть	6	9
3	там же с	6	7
4	только в том	3	6
5	тем не менее	9	6
6	и в этом	5	6
7	с другой стороны	2	5
8	потому что в	1	4
9	само по себе	3	4
10	в этом смысле	3	4
11	в том смысле	1	4
12	с точки зрения	6	3
13	а так как	1	3
14	с тем что	1	3
15	в противном случае	1	3
16	и что в	1	3
17	с одной стороны	3	3
18	сама по себе	1	3
19	и в том	2	3
20	то же время	2	3
21	с самого начала	1	3
22	что и в	3	3
23	не только в	1	3
24	в то же	3	3
25	что иное как	1	2
26	дело в том	5	2
27	так как в	1	2
28	в таком виде	1	2
29	потому что сам	1	2
30	в том и	1	2
31	так что в	1	2
32	в таком случае	2	2
33	бы то ни	3	2
34	притом не только	1	2
35	то и другое	1	2
36	и притом не	1	2
37	к тому что	2	2
38	в глазах самого	1	2
39	и потому что	2	2
40	не иначе как	1	2
41	для того чтобы	1	2
42	все то что	1	2
43	не только не	1	2
44	если бы не	1	2
45	не что иное	1	2
46	бы в себе	1	2
47	в сравнении с	2	2
48	идеи то есть	1	2
49	с другой не	1	1
50	несмотря на все	1	1
51	а следовательно и	1	1
52	который сам по	1	1
53	и в жизни	1	1
54	и не создает	1	1
55	должны сказать что	2	1
56	а не другим	1	1
57	это было бы	1	1
58	не говоря уже	1	1
59	с тех пор	1	1
60	одной стороны и	2	1
61	мы не можем	1	1
62	и не только	1	1
63	так что одно	1	1
64	и то и	1	1
65	сам по себе	2	1
66	и многое другое	1	1
67	только то что	1	1
68	в этом отношении	2	1
69	то что в	3	1
70	до сих пор	1	1
71	что в нем	1	1
72	не менее он	1	1
73	можно было бы	1	1
74	собственно говоря только	2	1
75	только при помощи	1	1
76	он не мог	1	1
77	с этой точки	1	1
78	самого себя то	1	1
79	еще не есть	1	1
80	можно думать что	1	1
81	что бы то	2	1
82	не менее если	3	1
83	более или менее	5	1
84	то ни было	1	1
85	так а не	1	1
86	и то не	1	1
87	так же невозможно	1	1
88	так же как	2	1
89	и не с	1	1
90	если бы мы	1	1
91	заключается в том	1	1
92	а не иначе	1	1
93	в связи с	2	1
94	таком случае эта	1	1
95	а есть только	1	1
96	чего я хочу	1	1
97	и в отношении	3	1
98	то ни стало	2	1
99	мы видели выше	2	1
100	во что бы	2	1
101	и потому не	1	1
102	точки зрения но	1	1
103	вне его но	1	1
104	если они не	1	1
105	еще и потому	2	1
106	с такой точки	1	1
107	во всяком случае	3	1
108	только в своем	1	1
109	в одно целое	1	1
110	и самого себя	1	1
111	что несмотря на	2	1
112	не мог бы	1	1
113	и в таком	2	1
114	с какою она	1	1
115	отрицать что в	1	1
116	тем что в	1	1
117	в то время	4	1
118	только то в	1	1
119	это значит что	6	1
120	лишь в том	1	1
121	нельзя сказать чтобы	1	1
122	о том что	8	1
123	тем и другим	1	1
124	этой точки зрения	1	1
125	или вернее сказать	1	1
126	вопрос о том	1	1
127	ни в одном	1	1
128	и не могло	1	1
129	между ними нет	1	1
130	в одном акте	1	1
131	возможно только в	1	1
132	не имеют для	1	1
133	на то что	2	1
134	то чего я	1	1
135	таким а не	1	1
136	и в тех	1	1
137	важную роль в	1	1
138	точно так же	4	1
139	как мы видели	3	1
140	такой точки зрения	1	1
141	и не видно	1	1
