N	2gram	Tiupa_Anal_3	StatiiOP
1	и в	18	25
2	в этом	14	24
3	у пушкина	3	22
4	пушкина в	1	21
5	в том	9	20
6	что он	4	19
7	может быть	9	19
8	тем что	2	19
9	что в	9	19
10	том что	12	15
11	в этой	6	14
12	для пушкина	2	13
13	не только	22	12
14	в г	1	12
15	в его	7	12
16	то что	2	12
17	пушкина к	1	11
18	что пушкин	2	11
19	так что	1	11
20	таким образом	4	10
21	прежде всего	5	10
22	и не	12	10
23	у него	1	9
24	но и	13	9
25	самого пушкина	3	8
26	все это	3	8
27	о том	6	8
28	это было	1	8
29	в своих	1	8
30	из его	1	7
31	с этим	3	7
32	это не	2	7
33	было бы	3	7
34	в то	3	7
35	не может	2	7
36	что касается	3	7
37	точки зрения	3	7
38	место в	1	6
39	и на	4	6
40	как в	3	6
41	из этих	3	6
42	пушкина и	2	6
43	не в	6	6
44	а а	5	6
45	в русской	7	6
46	между тем	5	6
47	только в	2	6
48	в конце	5	6
49	как бы	10	6
50	а в	10	6
51	как на	1	6
52	в году	3	5
53	то же	3	5
54	ответ на	3	5
55	независимо от	1	5
56	говорит что	1	5
57	но в	2	5
58	на то	1	5
59	он не	6	5
60	об этом	2	5
61	на почве	1	5
62	мы имеем	5	5
63	потому что	1	5
64	так и	14	5
65	в них	2	5
66	отметить что	1	5
67	у шекспира	1	5
68	с другой	7	5
69	а не	9	5
70	такого рода	5	5
71	того что	1	5
72	другой стороны	5	5
73	например в	2	4
74	из которых	1	4
75	в общем	2	4
76	все же	4	4
77	не было	3	4
78	и к	4	4
79	то в	2	4
80	в целом	3	4
81	на его	2	4
82	состоит в	4	4
83	в каждом	3	4
84	лишь в	5	4
85	этом смысле	1	4
86	в жизни	2	4
87	с тем	2	4
88	как и	14	4
89	в эту	1	4
90	у нас	1	4
91	по крайней	4	4
92	в устах	1	4
93	с точки	2	4
94	ничего не	3	4
95	пушкина что	2	4
96	этом отношении	3	4
97	связана с	1	4
98	в ней	2	4
99	если бы	1	4
100	можно сказать	4	4
101	а также	2	4
102	в качестве	12	4
103	и др	1	4
104	в начале	6	4
105	всяком случае	2	4
106	отношение к	1	4
107	крайней мере	4	4
108	в особенности	3	4
109	связь с	2	4
110	в течение	1	4
111	и для	2	4
112	в отдельных	1	4
113	но это	1	4
114	сказать что	2	4
115	в своей	1	4
116	из этого	1	4
117	во всяком	2	4
118	я и	3	3
119	говорить о	3	3
120	он был	1	3
121	или из	2	3
122	с его	8	3
123	своего рода	8	3
124	что по	4	3
125	все эти	2	3
126	всех этих	1	3
127	в другом	1	3
128	нет в	1	3
129	о которых	2	3
130	несмотря на	2	3
131	в их	6	3
132	как драматург	1	3
133	действующие лица	1	3
134	же время	3	3
135	связи с	1	3
136	и далее	1	3
137	и здесь	2	3
138	со стороны	9	3
139	по этому	1	3
140	пушкина не	1	3
141	и его	13	3
142	уже не	5	3
143	уже в	3	3
144	для него	6	3
145	как раз	7	3
146	не является	5	3
147	к которому	1	3
148	одной стороны	2	3
149	что мы	2	3
150	его как	3	3
151	в связи	1	3
152	каждая из	1	3
153	с этой	1	3
154	между прочим	1	3
155	в мировой	1	3
156	в стихотворении	1	3
157	тем более	1	3
158	другое дело	1	3
159	обращается к	1	3
160	все они	2	3
161	к этому	3	3
162	ср с	1	3
163	речь идет	1	2
164	которого в	1	2
165	самом деле	2	2
166	той же	5	2
167	стих в	1	2
168	в сущности	5	2
169	как я	1	2
170	того же	5	2
171	во всех	2	2
172	тем как	1	2
173	но как	3	2
174	если в	3	2
175	вступают в	1	2
176	что они	3	2
177	царском селе	1	2
178	в самом	5	2
179	во многих	1	2
180	и тот	1	2
181	за рамки	1	2
182	так сказать	2	2
183	в статье	1	2
184	о которой	2	2
185	не как	2	2
186	том чтобы	1	2
187	в сей	1	2
188	этой темы	1	2
189	и по	2	2
190	к г	1	2
191	и может	1	2
192	а по	1	2
193	то есть	10	2
194	заключается в	1	2
195	русской поэзии	2	2
196	ее в	1	2
197	а с	1	2
198	он и	3	2
199	жизни но	1	2
200	с не	2	2
201	мы не	3	2
202	и тогда	1	2
203	не мог	2	2
204	не столько	3	2
205	тем не	2	2
206	для этого	1	2
207	произведения и	2	2
208	этих трех	1	2
209	не менее	4	2
210	но они	2	2
211	как можно	1	2
212	как о	1	2
213	дело не	3	2
214	одна из	2	2
215	никогда не	5	2
216	слова как	1	2
217	этих двух	1	2
218	можно усмотреть	1	2
219	более что	1	2
220	на себе	1	2
221	могут быть	2	2
222	к тому	6	2
223	пушкина он	1	2
224	для того	1	2
225	как мы	1	2
226	то она	1	2
227	с ее	3	2
228	говорит и	3	2
229	что у	1	2
230	нас к	1	2
231	этого ничего	1	2
232	произведения как	2	2
233	внимание на	4	2
234	одного из	1	2
235	с одной	2	2
236	от них	1	2
237	а потому	1	2
238	в форме	2	2
239	и только	1	2
240	еще не	6	2
241	перед своей	1	2
242	за себя	1	2
243	и ее	2	2
244	в уста	1	2
245	есть в	1	2
246	и у	1	2
247	что если	1	2
248	во втором	4	2
249	одно из	1	2
250	в новом	2	2
251	цели и	1	2
252	вовсе не	1	2
253	при всей	1	2
254	или иной	5	2
255	до сих	1	2
256	в предисловии	1	2
257	себя и	1	2
258	что не	3	2
259	вместе с	2	2
260	а у	1	2
261	в рамках	3	2
262	но не	7	2
263	здесь слово	1	2
264	в европейской	1	2
265	этого слова	2	2
266	сих пор	1	2
267	один из	2	2
268	в царском	1	2
269	в результате	5	2
270	его не	3	2
271	в стихах	1	2
272	здесь только	1	2
273	одной из	1	2
274	в свою	5	2
275	к этой	1	2
276	гораздо более	2	2
277	как известно	1	1
278	за пределы	1	1
279	начинается с	1	1
280	сам по	1	1
281	на самом	1	1
282	говорилось выше	1	1
283	ты и	1	1
284	идет о	1	1
285	роль этого	1	1
286	перед лицом	1	1
287	тем же	1	1
288	и так	1	1
289	в первом	2	1
290	по преимуществу	2	1
291	и до	1	1
292	всей мировой	1	1
293	видеть в	2	1
294	уже по	2	1
295	отношения к	2	1
296	отметить и	1	1
297	есть не	2	1
298	с новыми	3	1
299	при анализе	1	1
300	собой как	1	1
301	ни у	1	1
302	вопрос о	1	1
303	однако еще	1	1
304	ввести в	1	1
305	совпадает с	1	1
306	на себя	2	1
307	ему в	1	1
308	мы и	1	1
309	состоит как	1	1
310	и он	2	1
311	проявляется в	1	1
312	во мне	1	1
313	между собой	1	1
314	себя а	1	1
315	всего этого	1	1
316	истории в	1	1
317	то мы	1	1
318	не требует	1	1
319	тот или	2	1
320	или иначе	1	1
321	б с	1	1
322	значении этого	1	1
323	мы будем	1	1
324	и другие	1	1
325	к жизни	3	1
326	со всеми	2	1
327	не все	1	1
328	в такого	1	1
329	очевидно что	2	1
330	а и	4	1
331	особых доказательств	1	1
332	мифом и	1	1
333	в истории	1	1
334	из уст	1	1
335	в своем	4	1
336	этом же	1	1
337	применении к	1	1
338	когда он	2	1
339	и как	4	1
340	оказывается в	1	1
341	самом начале	1	1
342	от этого	1	1
343	для которого	1	1
344	всего лишь	8	1
345	в романтической	1	1
346	отношения с	1	1
347	тон в	1	1
348	так или	1	1
349	представляет собой	5	1
350	бы не	1	1
351	в известном	1	1
352	в дальнейшем	2	1
353	о ее	1	1
354	что она	2	1
355	в нем	2	1
356	в свет	1	1
357	можно сформулировать	1	1
358	характеризуется тем	1	1
359	они в	1	1
360	свою собственную	1	1
361	свое время	2	1
362	какой бы	1	1
363	одной и	2	1
364	измерения и	1	1
365	в нее	1	1
366	к убийству	1	1
367	подход к	2	1
368	совпадают с	1	1
369	а затем	1	1
370	отдельных случаях	1	1
371	самим собой	1	1
372	слов о	1	1
373	о в	2	1
374	пушкина являются	1	1
375	ко второму	3	1
376	они по	1	1
377	между отдельными	1	1
378	чаще всего	1	1
379	отражение в	1	1
380	еще одно	1	1
381	остаться самим	1	1
382	словами самого	1	1
383	рядом с	1	1
384	а за	1	1
385	во внимание	1	1
386	отхода от	1	1
387	мы знаем	1	1
388	мере не	1	1
389	и того	3	1
390	но я	1	1
391	бы на	1	1
392	отступал в	1	1
393	к истории	1	1
394	где мы	1	1
395	этому пути	1	1
396	стих также	1	1
397	на фоне	1	1
398	от себя	1	1
399	могло бы	1	1
400	этих персонажей	2	1
401	одном из	1	1
402	и той	2	1
403	поэтому в	2	1
404	того кто	1	1
405	бы быть	1	1
406	на присутствие	1	1
407	по себе	4	1
408	даже в	2	1
409	вплоть до	2	1
410	не о	1	1
411	принадлежат к	1	1
412	дело в	2	1
413	с широким	1	1
414	на него	1	1
415	к изучению	1	1
416	которого он	2	1
417	можно судить	1	1
418	того чтобы	1	1
419	не могло	1	1
420	судя по	2	1
421	казалось бы	1	1
422	под углом	1	1
423	в самой	1	1
424	обратим внимание	2	1
425	или как	1	1
426	с одним	1	1
427	по своей	2	1
428	углом зрения	2	1
429	а лишь	1	1
430	со своим	1	1
431	своей цели	1	1
432	перед ним	1	1
433	в стиле	1	1
434	очень часто	1	1
435	по замечанию	1	1
436	уже о	1	1
437	когда мы	2	1
438	в надежде	1	1
439	стихотворения пушкина	1	1
440	героев и	1	1
441	стихотворений пушкина	1	1
442	не случайно	8	1
443	бы он	1	1
444	той или	3	1
445	в поле	1	1
446	слова с	1	1
447	своего отца	1	1
448	для себя	1	1
449	и о	1	1
450	свою очередь	4	1
451	говоря уже	1	1
452	здесь не	3	1
453	в ее	3	1
454	только при	1	1
455	формы и	1	1
