N	2gram	Propp_Isto_5	FransuaR
1	и в	25	41
2	мы уже	4	18
3	во всех	2	17
4	таким образом	9	17
5	в нем	7	16
6	и с	3	16
7	и его	9	13
8	но и	13	13
9	в этом	10	12
10	как мы	5	12
11	все эти	8	11
12	уже говорили	1	11
13	все это	4	11
14	в самом	1	10
15	не только	13	10
16	так как	11	10
17	и др	3	10
18	прежде всего	6	10
19	то что	7	10
20	и на	8	9
21	во время	7	9
22	о том	7	9
23	здесь в	1	9
24	и все	3	9
25	здесь и	1	8
26	но в	1	8
27	в этой	3	8
28	никогда не	3	8
29	как и	7	7
30	том что	8	7
31	в его	12	7
32	вовсе не	2	7
33	у него	2	7
34	в особенности	3	7
35	как бы	2	7
36	что в	8	7
37	также и	1	6
38	например в	5	6
39	в то	3	6
40	в образе	5	6
41	один из	2	6
42	мы видим	8	6
43	вместе с	22	6
44	или в	6	6
45	сказать что	2	6
46	что он	22	6
47	что образ	1	5
48	нужно подчеркнуть	1	5
49	и он	6	5
50	в ее	4	5
51	в своем	1	5
52	что это	5	5
53	в себе	1	5
54	то же	4	5
55	той же	1	5
56	еще в	2	5
57	но он	2	5
58	во всем	2	5
59	тем что	10	5
60	и что	8	5
61	а также	1	5
62	же время	1	5
63	в литературе	1	5
64	из них	2	5
65	в одном	1	5
66	там где	6	5
67	так же	5	5
68	одним из	2	4
69	того же	2	4
70	самом деле	2	4
71	в ней	5	4
72	как в	6	4
73	и как	3	4
74	и наконец	1	4
75	та же	1	4
76	а затем	7	4
77	в преисподнюю	4	4
78	не в	6	4
79	даже в	2	4
80	но они	1	4
81	в основе	1	4
82	того чтобы	3	4
83	все же	10	4
84	роль в	2	4
85	и вообще	3	4
86	с ним	4	4
87	борьба с	1	4
88	тот же	1	4
89	с одной	7	4
90	именно на	2	4
91	уже в	2	4
92	в котором	1	4
93	и даже	1	4
94	с другой	9	4
95	одной стороны	7	4
96	и от	1	4
97	а в	3	4
98	не может	6	4
99	из этого	1	4
100	все что	1	4
101	они были	1	3
102	он сам	1	3
103	как у	2	3
104	в голове	2	3
105	в одной	1	3
106	с этим	5	3
107	перед нами	2	3
108	при этом	1	3
109	и сам	2	3
110	связанных с	1	3
111	с другими	4	3
112	было бы	1	3
113	когда они	2	3
114	также что	3	3
115	потому что	7	3
116	они и	1	3
117	народа и	1	3
118	в индии	4	3
119	здесь он	2	3
120	никак не	1	3
121	до сих	2	3
122	к нему	3	3
123	во втором	1	3
124	в него	5	3
125	тело и	1	3
126	того что	2	3
