N	3gram	Vygotskiy__5	Problemy
1	с точки зрения	2	9
2	до сих пор	5	8
3	не может быть	2	8
4	по отношению к	1	5
5	друг с другом	3	5
6	в самом деле	5	4
7	в романах достоевского	1	4
8	более или менее	1	3
9	в отличие от	2	3
10	сам по себе	3	3
11	с другой стороны	5	3
12	как бы в	2	3
13	нам кажется что	1	3
14	мы имеем в	1	3
15	и в сущности	1	2
16	дело в том	1	2
17	из этих трех	1	2
18	в этом смысле	1	2
19	мы находим в	1	2
20	сами по себе	2	2
21	можно было бы	3	2
22	на этот вопрос	3	2
23	в том что	14	2
24	как если бы	1	2
25	о том что	6	2
26	сих пор не	1	2
27	можно сказать что	2	2
28	той или иной	2	2
29	и не в	1	2
30	мы увидим что	6	2
31	для наших целей	1	2
32	их друг от	1	1
33	героя и в	1	1
34	прежде всего на	1	1
35	иметь в виду	3	1
36	достигает своего апогея	2	1
37	одним и тем	3	1
38	они все время	1	1
39	себе что он	1	1
40	том что он	1	1
41	в этом случае	2	1
42	одной стороны и	1	1
43	же как и	1	1
44	и если мы	4	1
45	и во многих	1	1
46	и в речи	1	1
47	мы обнаружим и	1	1
48	в письме к	1	1
49	почти никогда не	1	1
50	как бы сразу	1	1
51	не имея никакого	1	1
52	так сказать в	1	1
53	и не принимает	1	1
54	может быть и	2	1
55	остановимся прежде всего	1	1
56	одно и то	3	1
57	к себе и	1	1
58	но для наших	1	1
59	в том или	1	1
60	к другому и	1	1
61	так же как	2	1
62	в данном случае	2	1
63	и тем же	3	1
64	и говорить не	1	1
65	с одной стороны	12	1
66	в конце концов	2	1
67	у нее нет	1	1
68	и то же	3	1
69	как один из	1	1
70	между собою и	1	1
71	то что мы	2	1
72	по сравнению с	4	1
73	все же не	1	1
74	потому что она	1	1
75	а не как	1	1
76	собственном смысле слова	1	1
77	о которых мы	2	1
78	вместо того чтобы	1	1
79	которой конечно не	1	1
80	не могло быть	1	1
81	как бы на	1	1
82	в собственном смысле	1	1
83	другой стороны мы	1	1
84	то что не	1	1
85	которые сами по	1	1
86	обстоит дело в	1	1
87	с самого начала	3	1
88	что в нем	1	1
89	не только в	2	1
90	он никогда не	1	1
91	он как бы	1	1
92	они как бы	1	1
93	друг от друга	2	1
94	после того как	1	1
95	но она не	1	1
96	к тому что	6	1
97	мы уже указывали	1	1
98	уже указывали на	1	1
99	никак не может	3	1
100	обнаружим и в	1	1
101	самого начала в	1	1
102	в жизни и	1	1
103	одна из самых	1	1
104	то есть к	1	1
