N	3gram	Vygotskiy__5	formyVre
1	в то же	1	6
2	и того же	3	5
3	одного и того	3	5
4	в связи с	1	5
5	для того чтобы	14	5
6	в том числе	1	4
7	по отношению к	12	3
8	до сих пор	3	3
9	в этом отношении	5	3
10	одно и то	1	3
11	не могло быть	1	3
12	мы уже говорили	1	3
13	не может быть	3	3
14	между этими двумя	1	3
15	в то время	4	3
16	и то же	1	3
17	но все же	2	2
18	прямо сказать что	1	2
19	само собой разумеется	1	2
20	как мы видим	1	2
21	одной стороны и	1	2
22	же как и	1	2
23	с точки зрения	9	2
24	в отличие от	2	2
25	том числе и	1	2
26	вместе с тем	2	2
27	и в частности	2	2
28	то время как	4	2
29	так же как	7	2
30	с одной стороны	3	2
31	по сравнению с	5	2
32	друг к другу	1	2
33	можно прямо сказать	1	2
34	собой разумеется что	1	2
35	и другие моменты	1	2
36	с самого начала	5	2
37	той или иной	1	2
38	в том что	11	2
39	в другом месте	4	1
40	по своей природе	1	1
41	и может быть	1	1
42	да и в	1	1
43	в одном ряду	1	1
44	связей и отношений	3	1
45	даже то что	1	1
46	и они же	1	1
47	или хотя бы	1	1
48	на которые распадается	1	1
49	том что в	2	1
50	вообще не может	2	1
51	и во всяком	1	1
52	с ним но	1	1
53	имеем в виду	1	1
54	в самом деле	2	1
55	в том же	1	1
56	принадлежит к тому	1	1
57	тех случаях когда	1	1
58	они не могут	1	1
59	на первый план	1	1
60	мы находим в	1	1
61	в зависимости от	2	1
62	надо сказать что	1	1
63	в той же	2	1
64	точка зрения на	1	1
65	как мы увидим	1	1
66	в результате всего	1	1
67	но он не	4	1
68	совершенно так же	1	1
69	и ничего не	1	1
70	связанными между собой	1	1
71	ничего не меняет	1	1
72	это не имеет	1	1
73	включает в себя	2	1
74	в одном и	1	1
75	в тех случаях	1	1
76	могут быть названы	1	1
77	таким образом и	1	1
78	смысле этого слова	1	1
79	в себя и	1	1
80	как мы это	1	1
81	так и в	1	1
82	не могут быть	1	1
83	из нее и	1	1
84	но вместе с	1	1
85	все более и	1	1
86	во всяком случае	1	1
87	для себя в	1	1
88	он не знает	1	1
89	в этом и	1	1
90	того что было	2	1
91	в основе этого	1	1
92	не меняет в	1	1
93	что происходит в	1	1
94	в свою очередь	3	1
95	в этом случае	3	1
96	о том что	4	1
97	но и на	1	1
98	к выводу что	1	1
99	ничего нового не	1	1
100	внутренние и внешние	1	1
101	более и более	1	1
102	но в этом	1	1
103	и непосредственное отношение	1	1
104	одном ряду с	1	1
105	этому вопросу и	1	1
106	что он должен	1	1
107	мы говорим о	2	1
108	мы имеем в	1	1
109	еще и в	1	1
110	сама по себе	4	1
111	друг с другом	7	1
112	в высшей степени	2	1
113	так и по	1	1
114	как мы говорили	1	1
