N	4gram	Vygotskiy__3	Myshleni
1	в то время как	2	5
2	заключается в том что	4	5
3	в том что оно	1	3
4	одной и той же	1	3
5	нового по сравнению с	1	2
6	в одной и той	1	2
7	то же самое относится	1	2
8	состоит в том что	1	2
9	в том смысле что	1	2
10	мы могли бы сказать	1	2
11	только в том что	1	1
12	ничего нового по сравнению	1	1
13	с этой точки зрения	1	1
14	есть в сущности говоря	1	1
15	в том что всякое	1	1
16	по сравнению с той	1	1
17	образом мы могли бы	1	1
18	в сущности говоря в	1	1
19	то же самое в	3	1
20	один и тот же	1	1
21	с точки зрения тех	1	1
